Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,73,211
Aaron_Sorkin_,391,909
Abdel_Nasser_Assidi_,228,590
Abdoulaye_Wade_,1106,1590
Abdullah_,289,715
Abdullah_Gul_,298,738
Abdullah_al-Attiyah_,1035,1557
Abdullatif_Sener_,981,1526
Abel_Pacheco_,645,1257
Abid_Hamid_Mahmud_Al-Tikriti_,236,609
Adam_Sandler_,61,179
Adam_Scott_,942,1495
Adel_Al-Jubeir_,184,488
Adolfo_Aguilar_Zinser_,805,1403
Adolfo_Rodriguez_Saa_,85,243
Adrian_McPherson_,894,1463
Adrian_Nastase_,8,22
Adrien_Brody_,400,925
Ahmad_Masood_,674,1289
Ahmed_Chalabi_,397,920
Ahmet_Necdet_Sezer_,538,1115
Ai_Sugiyama_,86,245
Aicha_El_Ouafi_,700,1313
Aitor_Gonzalez_,1,1
Akbar_Hashemi_Rafsanjani_,247,631
Akhmed_Zakayev_,170,459
Al_Davis_,591,1182
Al_Gore_,1220,1625
Al_Pacino_,200,523
Al_Sharpton_,660,1274
Alan_Ball_,189,500
Alan_Greenspan_,733,1347
Alan_Mulally_,386,901
Alastair_Campbell_,41,119
Albert_Costa_,758,1365
Alberto_Fujimori_,629,1230
Alberto_Ruiz_Gallardon_,299,741
Albrecht_Mentz_,769,1376
Aldo_Paredes_,441,988
Alec_Baldwin_,245,627
Alejandro_Atchugarry_,174,469
Alejandro_Avila_,1260,1635
Alejandro_Toledo_,208,544
Aleksander_Kwasniewski_,49,143
Alex_Barros_,367,865
Alex_Penelas_,67,195
Alex_Sink_,474,1031
Alexander_Downer_,294,727
Alexander_Losyukov_,449,998
Alexander_Rumyantsev_,115,319
Alexandra_Stevenson_,642,1252
Alexandra_Vodjanikova_,333,797
Ali_Abbas_,374,878
Ali_Khamenei_,705,1318
Ali_Naimi_,433,976
Alice_Fisher_,981,1527
Alicia_Silverstone_,640,1250
Alimzhan_Tokhtakhounov_,578,1165
Alison_Lohman_,316,770
Allen_Iverson_,1271,1643
Allison_Janney_,404,931
Allyson_Felix_,948,1499
Alvaro_Noboa_,406,934
Alvaro_Silva_Calderon_,535,1109
Alvaro_Uribe_,179,478
Amanda_Beard_,545,1128
Amanda_Bynes_,59,173
Amanda_Coetzer_,722,1338
Amber_Tamblyn_,362,855
Amelia_Vega_,263,665
Amelie_Mauresmo_,1349,1662
Amer_al-Saadi_,474,1032
Amram_Mitzna_,56,164
Ana_Guevara_,924,1484
Ana_Palacio_,210,546
Anastasia_Myskina_,1448,1672
Anders_Ebbeson_,420,955
Anders_Fogh_Rasmussen_,122,337
Andre_Agassi_,207,542
Andrei_Mikhnevich_,387,903
Andrew_Bunner_,288,712
Andrew_Cuomo_,169,456
Andrew_Niccol_,926,1485
Andrew_Weissmann_,636,1241
Andy_Hebb_,335,802
Andy_Roddick_,667,1282
Angela_Bassett_,750,1356
Angela_Lansbury_,500,1066
Angela_Merkel_,306,756
Angelina_Jolie_,31,90
Angelo_Reyes_,1056,1568
Anibal_Ibarra_,337,805
Ann_Veneman_,213,555
Anna_Kournikova_,1235,1630
Anna_Nicole_Smith_,231,598
Anne_Krueger_,562,1147
