Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,541,1121
Aaron_Sorkin_,449,983
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,248,630
Abdullah_,538,1115
Abdullah_Gul_,288,711
Abdullah_al-Attiyah_,1198,1623
Abdullatif_Sener_,492,1057
Abel_Pacheco_,884,1465
Abid_Hamid_Mahmud_Al-Tikriti_,1602,1679
Adam_Sandler_,218,566
Adam_Scott_,1028,1541
Adel_Al-Jubeir_,750,1351
Adolfo_Aguilar_Zinser_,279,693
Adolfo_Rodriguez_Saa_,1066,1560
Adrian_McPherson_,951,1505
Adrian_Nastase_,483,1043
Adrien_Brody_,380,871
Ahmad_Masood_,2,4
Ahmed_Chalabi_,385,881
Ahmet_Necdet_Sezer_,915,1484
Ai_Sugiyama_,691,1288
Aicha_El_Ouafi_,112,315
Aitor_Gonzalez_,1254,1638
Akbar_Hashemi_Rafsanjani_,3,7
Akhmed_Zakayev_,99,282
Al_Davis_,604,1201
Al_Gore_,177,475
Al_Pacino_,27,79
Al_Sharpton_,487,1049
Alan_Ball_,690,1287
Alan_Greenspan_,302,728
Alan_Mulally_,186,498
Alastair_Campbell_,242,616
Albert_Costa_,765,1364
Alberto_Fujimori_,124,343
Alberto_Ruiz_Gallardon_,4,10
Albrecht_Mentz_,187,501
Aldo_Paredes_,440,966
Alec_Baldwin_,352,818
Alejandro_Atchugarry_,98,279
Alejandro_Avila_,943,1499
Alejandro_Toledo_,58,170
Aleksander_Kwasniewski_,724,1326
Alex_Barros_,5,13
Alex_Penelas_,117,327
Alex_Sink_,141,385
Alexander_Downer_,164,443
Alexander_Losyukov_,428,951
Alexander_Rumyantsev_,285,703
Alexandra_Stevenson_,415,932
Alexandra_Vodjanikova_,886,1467
Ali_Abbas_,358,832
Ali_Khamenei_,109,308
Ali_Naimi_,182,489
Alice_Fisher_,6,16
Alicia_Silverstone_,191,510
Alimzhan_Tokhtakhounov_,549,1135
Alison_Lohman_,7,19
Allen_Iverson_,1057,1553
Allison_Janney_,806,1403
Allyson_Felix_,599,1195
Alvaro_Noboa_,169,456
Alvaro_Silva_Calderon_,190,507
Alvaro_Uribe_,395,899
Amanda_Beard_,385,882
Amanda_Bynes_,465,1009
Amanda_Coetzer_,1204,1625
Amber_Tamblyn_,346,807
Amelia_Vega_,673,1273
Amelie_Mauresmo_,1339,1657
Amer_al-Saadi_,457,995
Amram_Mitzna_,816,1411
Ana_Guevara_,177,476
Ana_Palacio_,4,11
Anastasia_Myskina_,866,1447
Anders_Ebbeson_,888,1470
Anders_Fogh_Rasmussen_,144,393
Andre_Agassi_,666,1265
Andrei_Mikhnevich_,414,930
Andrew_Bunner_,8,22
Andrew_Cuomo_,167,451
Andrew_Niccol_,895,1474
Andrew_Weissmann_,375,862
Andy_Hebb_,368,850
Andy_Roddick_,504,1073
Angela_Bassett_,230,590
Angela_Lansbury_,24,70
Angela_Merkel_,134,368
Angelina_Jolie_,234,601
Angelo_Reyes_,882,1462
Anibal_Ibarra_,443,969
Ann_Veneman_,209,545
Anna_Kournikova_,91,261
Anna_Nicole_Smith_,462,1002
Anne_Krueger_,581,1177
Anne_McLellan_,268,669
