Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2064,514
Aaron_Sorkin_,3096,1257
Abdel_Nasser_Assidi_,2931,1143
Abdoulaye_Wade_,3527,1469
Abdullah_,3259,1341
Abdullah_Gul_,1079,75
Abdullah_al-Attiyah_,3979,1620
Abdullatif_Sener_,2737,1000
Abel_Pacheco_,3828,1585
Abid_Hamid_Mahmud_Al-Tikriti_,2745,1004
Adam_Sandler_,2080,529
Adam_Scott_,2935,1145
Adel_Al-Jubeir_,2608,909
Adolfo_Aguilar_Zinser_,3898,1597
Adolfo_Rodriguez_Saa_,2834,1074
Adrian_McPherson_,2753,1007
Adrian_Nastase_,2207,615
Adrien_Brody_,2226,635
Ahmad_Masood_,2942,1154
Ahmed_Chalabi_,2127,569
Ahmet_Necdet_Sezer_,1459,173
Ai_Sugiyama_,3533,1473
Aicha_El_Ouafi_,2589,893
Aitor_Gonzalez_,3716,1554
Akbar_Hashemi_Rafsanjani_,458,2
Akhmed_Zakayev_,1813,350
Al_Davis_,2254,659
Al_Gore_,2682,966
Al_Pacino_,3484,1450
Al_Sharpton_,3003,1194
Alan_Ball_,2369,723
Alan_Greenspan_,3367,1394
Alan_Mulally_,2067,518
Alastair_Campbell_,2143,581
Albert_Costa_,3117,1270
Alberto_Fujimori_,3677,1539
Alberto_Ruiz_Gallardon_,2842,1082
Albrecht_Mentz_,3511,1463
Aldo_Paredes_,2713,983
Alec_Baldwin_,1770,317
Alejandro_Atchugarry_,2347,709
Alejandro_Avila_,2488,807
Alejandro_Toledo_,2400,738
Aleksander_Kwasniewski_,3439,1434
Alex_Barros_,3384,1403
Alex_Penelas_,2524,841
Alex_Sink_,1436,165
Alexander_Downer_,1394,152
Alexander_Losyukov_,2247,654
Alexander_Rumyantsev_,1243,109
Alexandra_Stevenson_,4606,1678
Alexandra_Vodjanikova_,1768,314
Ali_Abbas_,3005,1196
Ali_Khamenei_,3276,1348
Ali_Naimi_,1924,418
Alice_Fisher_,3059,1228
Alicia_Silverstone_,3399,1412
Alimzhan_Tokhtakhounov_,3400,1415
Alison_Lohman_,2871,1099
Allen_Iverson_,2582,887
Allison_Janney_,1683,275
Allyson_Felix_,3300,1359
Alvaro_Noboa_,2910,1128
Alvaro_Silva_Calderon_,3893,1594
Alvaro_Uribe_,2919,1137
Amanda_Beard_,2643,934
Amanda_Bynes_,1303,127
Amanda_Coetzer_,3156,1291
Amber_Tamblyn_,2301,683
Amelia_Vega_,1290,125
Amelie_Mauresmo_,1768,315
Amer_al-Saadi_,1882,392
Amram_Mitzna_,1503,184
Ana_Guevara_,4138,1641
Ana_Palacio_,2722,988
Anastasia_Myskina_,4275,1657
Anders_Ebbeson_,4055,1628
Anders_Fogh_Rasmussen_,3710,1553
Andre_Agassi_,2603,904
Andrei_Mikhnevich_,2537,851
Andrew_Bunner_,1636,250
Andrew_Cuomo_,2490,809
Andrew_Niccol_,2586,890
Andrew_Weissmann_,2996,1191
Andy_Hebb_,2231,641
Andy_Roddick_,2268,671
Angela_Bassett_,1835,367
Angela_Lansbury_,1373,147
Angela_Merkel_,2089,539
Angelina_Jolie_,1083,76
Angelo_Reyes_,2036,493
