Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.93,1021
Aaron_Sorkin_,117.382,570
Abdel_Nasser_Assidi_,158.803,1570
Abdoulaye_Wade_,177.814,1660
Abdullah_,139.14,1228
Abdullah_Gul_,106.021,313
Abdullah_al-Attiyah_,145.208,1367
Abdullatif_Sener_,124.878,792
Abel_Pacheco_,135.924,1138
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1657
Adam_Sandler_,115.315,511
Adam_Scott_,160.235,1586
Adel_Al-Jubeir_,148.605,1433
Adolfo_Aguilar_Zinser_,135.521,1128
Adolfo_Rodriguez_Saa_,139.613,1241
Adrian_McPherson_,196.332,1679
Adrian_Nastase_,141.568,1292
Adrien_Brody_,124.412,776
Ahmad_Masood_,126.411,846
Ahmed_Chalabi_,111.09,416
Ahmet_Necdet_Sezer_,135.099,1114
Ai_Sugiyama_,136.84,1164
Aicha_El_Ouafi_,130.813,989
Aitor_Gonzalez_,174.414,1652
Akbar_Hashemi_Rafsanjani_,103.612,268
Akhmed_Zakayev_,128.85,930
Al_Davis_,149.339,1442
Al_Gore_,139.249,1232
Al_Pacino_,136.661,1161
Al_Sharpton_,144.194,1352
Alan_Ball_,123.339,740
Alan_Greenspan_,139.924,1248
Alan_Mulally_,110.257,399
Alastair_Campbell_,103.847,272
Albert_Costa_,168.739,1637
Alberto_Fujimori_,127.428,881
Alberto_Ruiz_Gallardon_,129.842,964
Albrecht_Mentz_,128.809,927
Aldo_Paredes_,113.551,467
Alec_Baldwin_,136.268,1150
Alejandro_Atchugarry_,120.511,658
Alejandro_Avila_,160.749,1590
Alejandro_Toledo_,145.856,1381
Aleksander_Kwasniewski_,138.492,1209
Alex_Barros_,109.296,378
Alex_Penelas_,106.851,331
Alex_Sink_,118.591,599
Alexander_Downer_,98.3877,182
Alexander_Losyukov_,140.568,1268
Alexander_Rumyantsev_,112.068,434
Alexandra_Stevenson_,160.327,1587
Alexandra_Vodjanikova_,154.616,1525
Ali_Abbas_,109.48,385
Ali_Khamenei_,131.927,1020
Ali_Naimi_,133.633,1078
Alice_Fisher_,139.598,1240
Alicia_Silverstone_,159.518,1578
Alimzhan_Tokhtakhounov_,117.449,576
Alison_Lohman_,114.434,485
Allen_Iverson_,142.214,1309
Allison_Janney_,131.439,1005
Allyson_Felix_,155.024,1531
Alvaro_Noboa_,111.087,415
Alvaro_Silva_Calderon_,130.831,990
Alvaro_Uribe_,137.384,1177
Amanda_Beard_,116.517,547
Amanda_Bynes_,87.5114,67
Amanda_Coetzer_,140.54,1267
Amber_Tamblyn_,109.008,374
Amelia_Vega_,104.66,284
Amelie_Mauresmo_,145.09,1364
Amer_al-Saadi_,114.072,481
Amram_Mitzna_,126.971,861
Ana_Guevara_,177.764,1659
Ana_Palacio_,101.285,225
Anastasia_Myskina_,156.068,1545
Anders_Ebbeson_,162.858,1607
Anders_Fogh_Rasmussen_,166.941,1630
Andre_Agassi_,150.552,1459
Andrei_Mikhnevich_,144.297,1353
Andrew_Bunner_,111.802,428
Andrew_Cuomo_,98.604,185
Andrew_Niccol_,128.964,933
Andrew_Weissmann_,160.891,1593
Andy_Hebb_,81.6562,37
