Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,144279,1393
Aaron_Sorkin_,138826,1285
Abdel_Nasser_Assidi_,113123,603
Abdoulaye_Wade_,137015,1243
Abdullah_,126442,958
Abdullah_Gul_,142097,1345
Abdullah_al-Attiyah_,107720,484
Abdullatif_Sener_,133640,1158
Abel_Pacheco_,110000,530
Abid_Hamid_Mahmud_Al-Tikriti_,141422,1331
Adam_Sandler_,87290.7,213
Adam_Scott_,101657,383
Adel_Al-Jubeir_,127154,977
Adolfo_Aguilar_Zinser_,136130,1226
Adolfo_Rodriguez_Saa_,159625,1582
Adrian_McPherson_,106131,453
Adrian_Nastase_,131428,1082
Adrien_Brody_,145794,1428
Ahmad_Masood_,0,1
Ahmed_Chalabi_,126597,964
Ahmet_Necdet_Sezer_,108367,498
Ai_Sugiyama_,95752,301
Aicha_El_Ouafi_,104296,423
Aitor_Gonzalez_,119567,754
Akbar_Hashemi_Rafsanjani_,109288,517
Akhmed_Zakayev_,183568,1666
Al_Davis_,78341,159
Al_Gore_,119500,753
Al_Pacino_,59322.5,104
Al_Sharpton_,120431,778
Alan_Ball_,139849,1304
Alan_Greenspan_,81126,173
Alan_Mulally_,150659,1493
Alastair_Campbell_,90623,245
Albert_Costa_,115980,670
Alberto_Fujimori_,140942,1324
Alberto_Ruiz_Gallardon_,109093,514
Albrecht_Mentz_,136433,1233
Aldo_Paredes_,108754,503
Alec_Baldwin_,114532,629
Alejandro_Atchugarry_,123915,885
Alejandro_Avila_,121873,813
Alejandro_Toledo_,129549,1033
Aleksander_Kwasniewski_,99800.3,358
Alex_Barros_,151289,1497
Alex_Penelas_,172666,1644
Alex_Sink_,67297,126
Alexander_Downer_,105541,441
Alexander_Losyukov_,145410,1422
Alexander_Rumyantsev_,148959,1470
Alexandra_Stevenson_,69552.5,132
Alexandra_Vodjanikova_,158340,1570
Ali_Abbas_,0,2
Ali_Khamenei_,115418,656
Ali_Naimi_,129394,1027
Alice_Fisher_,119740,757
Alicia_Silverstone_,144611,1405
Alimzhan_Tokhtakhounov_,79358.5,167
Alison_Lohman_,112855,598
Allen_Iverson_,156791,1559
Allison_Janney_,0,3
Allyson_Felix_,108730,502
Alvaro_Noboa_,116507,682
Alvaro_Silva_Calderon_,99757,356
Alvaro_Uribe_,114073,618
Amanda_Beard_,97105,322
Amanda_Bynes_,130675,1059
Amanda_Coetzer_,131368,1079
Amber_Tamblyn_,125792,937
Amelia_Vega_,72780.5,141
Amelie_Mauresmo_,104587,430
Amer_al-Saadi_,107336,477
Amram_Mitzna_,132776,1135
Ana_Guevara_,122647,841
Ana_Palacio_,111035,552
Anastasia_Myskina_,136221,1228
Anders_Ebbeson_,144417,1398
Anders_Fogh_Rasmussen_,126501,961
Andre_Agassi_,110558,540
Andrei_Mikhnevich_,131622,1087
Andrew_Bunner_,0,4
Andrew_Cuomo_,0,5
Andrew_Niccol_,95449,299
Andrew_Weissmann_,161004,1590
Andy_Hebb_,130190,1054
Andy_Roddick_,119006,743
Angela_Bassett_,105594,442
Angela_Lansbury_,63718.5,114
Angela_Merkel_,192161,1671
Angelina_Jolie_,149772,1479
Angelo_Reyes_,155393,1546
