Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2290,667
Aaron_Sorkin_,3227,1321
Abdel_Nasser_Assidi_,3138,1257
Abdoulaye_Wade_,4221,1634
Abdullah_,2805,1041
Abdullah_Gul_,2646,922
Abdullah_al-Attiyah_,2217,616
Abdullatif_Sener_,3258,1337
Abel_Pacheco_,2725,971
Abid_Hamid_Mahmud_Al-Tikriti_,4518,1671
Adam_Sandler_,1932,448
Adam_Scott_,3673,1523
Adel_Al-Jubeir_,3165,1278
Adolfo_Aguilar_Zinser_,2950,1141
Adolfo_Rodriguez_Saa_,4464,1665
Adrian_McPherson_,3923,1566
Adrian_Nastase_,2774,1017
Adrien_Brody_,3413,1423
Ahmad_Masood_,3175,1287
Ahmed_Chalabi_,3449,1443
Ahmet_Necdet_Sezer_,2184,591
Ai_Sugiyama_,2521,831
Aicha_El_Ouafi_,1982,484
Aitor_Gonzalez_,3148,1266
Akbar_Hashemi_Rafsanjani_,2893,1108
Akhmed_Zakayev_,1807,374
Al_Davis_,2564,865
Al_Gore_,2829,1061
Al_Pacino_,1976,480
Al_Sharpton_,2644,916
Alan_Ball_,2667,938
Alan_Greenspan_,2468,795
Alan_Mulally_,993,76
Alastair_Campbell_,2638,909
Albert_Costa_,3158,1274
Alberto_Fujimori_,2111,553
Alberto_Ruiz_Gallardon_,3157,1273
Albrecht_Mentz_,2765,1011
Aldo_Paredes_,2909,1117
Alec_Baldwin_,3235,1328
Alejandro_Atchugarry_,2394,748
Alejandro_Avila_,1844,396
Alejandro_Toledo_,2048,521
Aleksander_Kwasniewski_,1956,464
Alex_Barros_,3619,1501
Alex_Penelas_,531,10
Alex_Sink_,2329,695
Alexander_Downer_,2316,685
Alexander_Losyukov_,1926,443
Alexander_Rumyantsev_,2672,943
Alexandra_Stevenson_,2364,721
Alexandra_Vodjanikova_,3875,1556
Ali_Abbas_,1623,274
Ali_Khamenei_,3477,1452
Ali_Naimi_,1256,131
Alice_Fisher_,3323,1381
Alicia_Silverstone_,3149,1267
Alimzhan_Tokhtakhounov_,1117,93
Alison_Lohman_,3161,1275
Allen_Iverson_,2241,631
Allison_Janney_,2458,790
Allyson_Felix_,2358,715
Alvaro_Noboa_,2549,846
Alvaro_Silva_Calderon_,2021,500
Alvaro_Uribe_,2431,771
Amanda_Beard_,1923,439
Amanda_Bynes_,2363,720
Amanda_Coetzer_,4087,1603
Amber_Tamblyn_,2378,730
Amelia_Vega_,3124,1247
Amelie_Mauresmo_,3275,1347
Amer_al-Saadi_,3020,1183
Amram_Mitzna_,1557,246
Ana_Guevara_,2756,1000
Ana_Palacio_,1535,235
Anastasia_Myskina_,3371,1402
Anders_Ebbeson_,3936,1570
Anders_Fogh_Rasmussen_,3405,1420
Andre_Agassi_,1188,115
Andrei_Mikhnevich_,1807,375
Andrew_Bunner_,1689,308
Andrew_Cuomo_,2259,648
Andrew_Niccol_,1258,134
Andrew_Weissmann_,2714,966
Andy_Hebb_,1573,252
Andy_Roddick_,2909,1118
Angela_Bassett_,2958,1147
Angela_Lansbury_,2712,963
Angela_Merkel_,1238,126
Angelina_Jolie_,1724,328
Angelo_Reyes_,1812,378
