Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.656397,560
Aaron_Sorkin_,0.696732,719
Abdel_Nasser_Assidi_,0.452698,76
Abdoulaye_Wade_,1.0013,1572
Abdullah_,0.580416,336
Abdullah_Gul_,0.707679,765
Abdullah_al-Attiyah_,0.973786,1535
Abdullatif_Sener_,0.456391,80
Abel_Pacheco_,1.10966,1654
Abid_Hamid_Mahmud_Al-Tikriti_,0.583627,350
Adam_Sandler_,0.608418,420
Adam_Scott_,0.768115,990
Adel_Al-Jubeir_,0.702609,743
Adolfo_Aguilar_Zinser_,0.680614,661
Adolfo_Rodriguez_Saa_,0.673849,634
Adrian_McPherson_,0.891224,1366
Adrian_Nastase_,0.526153,211
Adrien_Brody_,0.41038,32
Ahmad_Masood_,0.795092,1071
Ahmed_Chalabi_,0.737939,888
Ahmet_Necdet_Sezer_,0.723162,828
Ai_Sugiyama_,0.856407,1268
Aicha_El_Ouafi_,0.650345,548
Aitor_Gonzalez_,0.676083,641
Akbar_Hashemi_Rafsanjani_,0.557881,284
Akhmed_Zakayev_,0.864958,1296
Al_Davis_,1.12909,1664
Al_Gore_,0.865881,1300
Al_Pacino_,0.684221,674
Al_Sharpton_,0.781727,1039
Alan_Ball_,0.838047,1214
Alan_Greenspan_,0.713268,788
Alan_Mulally_,0.814481,1133
Alastair_Campbell_,1.10463,1653
Albert_Costa_,0.953287,1496
Alberto_Fujimori_,0.810663,1118
Alberto_Ruiz_Gallardon_,0.531145,222
Albrecht_Mentz_,0.754516,950
Aldo_Paredes_,0.819271,1151
Alec_Baldwin_,0.744462,909
Alejandro_Atchugarry_,0.564982,301
Alejandro_Avila_,0.901465,1386
Alejandro_Toledo_,0.722934,827
Aleksander_Kwasniewski_,0.593082,376
Alex_Barros_,0.507988,169
Alex_Penelas_,0.606766,413
Alex_Sink_,0.669284,606
Alexander_Downer_,0.67571,639
Alexander_Losyukov_,0.983087,1549
Alexander_Rumyantsev_,0.604801,407
Alexandra_Stevenson_,0.746161,915
Alexandra_Vodjanikova_,0.602731,401
Ali_Abbas_,0.975729,1537
Ali_Khamenei_,0.75392,946
Ali_Naimi_,0.813821,1132
Alice_Fisher_,0.682676,666
Alicia_Silverstone_,0.768322,992
Alimzhan_Tokhtakhounov_,0.669828,612
Alison_Lohman_,0.627599,474
Allen_Iverson_,0.567124,307
Allison_Janney_,0.592038,373
Allyson_Felix_,1.04367,1609
Alvaro_Noboa_,0.749763,928
Alvaro_Silva_Calderon_,0.623635,464
Alvaro_Uribe_,0.669788,610
Amanda_Beard_,0.703765,749
Amanda_Bynes_,0.516006,183
Amanda_Coetzer_,0.973316,1532
Amber_Tamblyn_,0.702338,741
Amelia_Vega_,0.38172,10
Amelie_Mauresmo_,0.94707,1477
Amer_al-Saadi_,0.509475,171
Amram_Mitzna_,0.717772,807
Ana_Guevara_,0.835409,1200
Ana_Palacio_,0.649435,544
Anastasia_Myskina_,0.685507,679
Anders_Ebbeson_,0.614327,432
Anders_Fogh_Rasmussen_,0.823335,1166
Andre_Agassi_,1.00785,1575
Andrei_Mikhnevich_,0.812619,1130
Andrew_Bunner_,1.09455,1648
