Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,384,851
Aaron_Sorkin_,1080,1576
Abdel_Nasser_Assidi_,230,574
Abdoulaye_Wade_,1233,1630
Abdullah_,694,1275
Abdullah_Gul_,370,829
Abdullah_al-Attiyah_,246,609
Abdullatif_Sener_,38,111
Abel_Pacheco_,848,1413
Abid_Hamid_Mahmud_Al-Tikriti_,859,1423
Adam_Sandler_,503,1037
Adam_Scott_,357,811
Adel_Al-Jubeir_,611,1176
Adolfo_Aguilar_Zinser_,815,1385
Adolfo_Rodriguez_Saa_,280,671
Adrian_McPherson_,1271,1638
Adrian_Nastase_,150,398
Adrien_Brody_,341,782
Ahmad_Masood_,291,695
Ahmed_Chalabi_,399,880
Ahmet_Necdet_Sezer_,939,1488
Ai_Sugiyama_,1085,1577
Aicha_El_Ouafi_,1390,1662
Aitor_Gonzalez_,950,1496
Akbar_Hashemi_Rafsanjani_,125,335
Akhmed_Zakayev_,344,786
Al_Davis_,744,1330
Al_Gore_,714,1295
Al_Pacino_,716,1298
Al_Sharpton_,215,537
Alan_Ball_,716,1299
Alan_Greenspan_,256,630
Alan_Mulally_,761,1348
Alastair_Campbell_,159,419
Albert_Costa_,1313,1649
Alberto_Fujimori_,582,1141
Alberto_Ruiz_Gallardon_,176,461
Albrecht_Mentz_,906,1464
Aldo_Paredes_,1,1
Alec_Baldwin_,81,229
Alejandro_Atchugarry_,49,142
Alejandro_Avila_,1478,1674
Alejandro_Toledo_,378,841
Aleksander_Kwasniewski_,1194,1620
Alex_Barros_,180,468
Alex_Penelas_,325,751
Alex_Sink_,1406,1663
Alexander_Downer_,18,51
Alexander_Losyukov_,359,813
Alexander_Rumyantsev_,275,663
Alexandra_Stevenson_,746,1331
Alexandra_Vodjanikova_,29,84
Ali_Abbas_,84,238
Ali_Khamenei_,814,1384
Ali_Naimi_,433,935
Alice_Fisher_,455,968
Alicia_Silverstone_,746,1332
Alimzhan_Tokhtakhounov_,559,1105
Alison_Lohman_,481,1009
Allen_Iverson_,924,1476
Allison_Janney_,854,1421
Allyson_Felix_,786,1366
Alvaro_Noboa_,229,572
Alvaro_Silva_Calderon_,150,399
Alvaro_Uribe_,186,482
Amanda_Beard_,448,958
Amanda_Bynes_,56,163
Amanda_Coetzer_,850,1416
Amber_Tamblyn_,238,592
Amelia_Vega_,121,323
Amelie_Mauresmo_,722,1307
Amer_al-Saadi_,477,1003
Amram_Mitzna_,502,1035
Ana_Guevara_,771,1356
Ana_Palacio_,3,7
Anastasia_Myskina_,288,690
Anders_Ebbeson_,131,350
Anders_Fogh_Rasmussen_,338,777
Andre_Agassi_,878,1438
Andrei_Mikhnevich_,900,1459
Andrew_Bunner_,422,918
Andrew_Cuomo_,174,457
Andrew_Niccol_,914,1471
Andrew_Weissmann_,532,1075
Andy_Hebb_,389,859
Andy_Roddick_,1037,1553
Angela_Bassett_,403,887
Angela_Lansbury_,21,60
Angela_Merkel_,45,132
Angelina_Jolie_,320,742
Angelo_Reyes_,1129,1598
Anibal_Ibarra_,617,1183
Ann_Veneman_,323,748
Anna_Kournikova_,258,634
Anna_Nicole_Smith_,53,154
Anne_Krueger_,416,906
