Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,16,46
Aaron_Sorkin_,321,809
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,368,888
Abdullah_,76,221
Abdullah_Gul_,284,742
Abdullah_al-Attiyah_,2,4
Abdullatif_Sener_,3,7
Abel_Pacheco_,431,996
Abid_Hamid_Mahmud_Al-Tikriti_,4,10
Adam_Sandler_,502,1112
Adam_Scott_,769,1417
Adel_Al-Jubeir_,1059,1599
Adolfo_Aguilar_Zinser_,855,1479
Adolfo_Rodriguez_Saa_,1215,1644
Adrian_McPherson_,44,130
Adrian_Nastase_,5,13
Adrien_Brody_,517,1137
Ahmad_Masood_,6,16
Ahmed_Chalabi_,398,939
Ahmet_Necdet_Sezer_,263,700
Ai_Sugiyama_,861,1484
Aicha_El_Ouafi_,269,711
Aitor_Gonzalez_,1482,1673
Akbar_Hashemi_Rafsanjani_,302,771
Akhmed_Zakayev_,282,738
Al_Davis_,42,124
Al_Gore_,34,100
Al_Pacino_,584,1218
Al_Sharpton_,1168,1632
Alan_Ball_,298,764
Alan_Greenspan_,426,990
Alan_Mulally_,185,519
Alastair_Campbell_,261,695
Albert_Costa_,734,1385
Alberto_Fujimori_,7,19
Alberto_Ruiz_Gallardon_,773,1420
Albrecht_Mentz_,8,22
Aldo_Paredes_,9,25
Alec_Baldwin_,825,1454
Alejandro_Atchugarry_,10,28
Alejandro_Avila_,4,11
Alejandro_Toledo_,1088,1605
Aleksander_Kwasniewski_,2,5
Alex_Barros_,366,884
Alex_Penelas_,307,784
Alex_Sink_,554,1179
Alexander_Downer_,282,739
Alexander_Losyukov_,378,909
Alexander_Rumyantsev_,417,971
Alexandra_Stevenson_,337,839
Alexandra_Vodjanikova_,495,1099
Ali_Abbas_,371,895
Ali_Khamenei_,1188,1636
Ali_Naimi_,423,983
Alice_Fisher_,583,1216
Alicia_Silverstone_,732,1382
Alimzhan_Tokhtakhounov_,389,927
Alison_Lohman_,479,1073
Allen_Iverson_,11,31
Allison_Janney_,403,946
Allyson_Felix_,634,1279
Alvaro_Noboa_,792,1435
Alvaro_Silva_Calderon_,830,1459
Alvaro_Uribe_,185,520
Amanda_Beard_,422,981
Amanda_Bynes_,58,171
Amanda_Coetzer_,664,1301
Amber_Tamblyn_,499,1106
Amelia_Vega_,255,680
Amelie_Mauresmo_,257,685
Amer_al-Saadi_,445,1019
Amram_Mitzna_,330,826
Ana_Guevara_,479,1074
Ana_Palacio_,207,576
Anastasia_Myskina_,335,836
Anders_Ebbeson_,1586,1679
Anders_Fogh_Rasmussen_,1429,1670
Andre_Agassi_,73,214
Andrei_Mikhnevich_,93,268
Andrew_Bunner_,12,34
Andrew_Cuomo_,172,484
Andrew_Niccol_,10,29
Andrew_Weissmann_,13,37
Andy_Hebb_,340,846
Andy_Roddick_,84,243
Angela_Bassett_,828,1457
Angela_Lansbury_,496,1101
Angela_Merkel_,45,133
Angelina_Jolie_,990,1562
Angelo_Reyes_,1045,1593
Anibal_Ibarra_,801,1442
Ann_Veneman_,38,112
Anna_Kournikova_,507,1119
Anna_Nicole_Smith_,481,1076
Anne_Krueger_,449,1027
Anne_McLellan_,14,40
