Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.46212,16
Aaron_Sorkin_,0.901449,1502
Abdel_Nasser_Assidi_,0.772515,1024
Abdoulaye_Wade_,0.763086,982
Abdullah_,0.756323,943
Abdullah_Gul_,0.679692,559
Abdullah_al-Attiyah_,0.869642,1422
Abdullatif_Sener_,0.686404,598
Abel_Pacheco_,0.754157,930
Abid_Hamid_Mahmud_Al-Tikriti_,0.934486,1573
Adam_Sandler_,0.820054,1256
Adam_Scott_,0.733388,820
Adel_Al-Jubeir_,0.791362,1122
Adolfo_Aguilar_Zinser_,0.817313,1246
Adolfo_Rodriguez_Saa_,0.94443,1585
Adrian_McPherson_,0.904961,1507
Adrian_Nastase_,0.507539,47
Adrien_Brody_,0.850335,1363
Ahmad_Masood_,0.87591,1441
Ahmed_Chalabi_,0.874513,1435
Ahmet_Necdet_Sezer_,0.597945,224
Ai_Sugiyama_,0.884773,1470
Aicha_El_Ouafi_,0.655153,441
Aitor_Gonzalez_,0.847332,1354
Akbar_Hashemi_Rafsanjani_,0.721534,764
Akhmed_Zakayev_,0.532993,85
Al_Davis_,0.636801,373
Al_Gore_,0.886852,1474
Al_Pacino_,0.62646,328
Al_Sharpton_,0.914466,1527
Alan_Ball_,0.699062,649
Alan_Greenspan_,0.749924,910
Alan_Mulally_,0.60427,244
Alastair_Campbell_,0.705755,689
Albert_Costa_,0.848376,1355
Alberto_Fujimori_,0.715231,739
Alberto_Ruiz_Gallardon_,0.886304,1473
Albrecht_Mentz_,0.679471,557
Aldo_Paredes_,0.796532,1152
Alec_Baldwin_,0.573967,161
Alejandro_Atchugarry_,0.838918,1325
Alejandro_Avila_,0.515671,59
Alejandro_Toledo_,0.717821,750
Aleksander_Kwasniewski_,0.555634,123
Alex_Barros_,0.767236,1001
Alex_Penelas_,0.755472,936
Alex_Sink_,0.737398,839
Alexander_Downer_,0.735913,832
Alexander_Losyukov_,0.708687,702
Alexander_Rumyantsev_,0.799366,1170
Alexandra_Stevenson_,0.706723,694
Alexandra_Vodjanikova_,0.704813,680
Ali_Abbas_,0.894779,1488
Ali_Khamenei_,0.799922,1176
Ali_Naimi_,0.69357,619
Alice_Fisher_,0.808693,1209
Alicia_Silverstone_,0.875912,1442
Alimzhan_Tokhtakhounov_,0.820891,1260
Alison_Lohman_,0.969179,1620
Allen_Iverson_,0.664937,488
Allison_Janney_,0.809275,1215
Allyson_Felix_,0.802046,1188
Alvaro_Noboa_,0.93384,1571
Alvaro_Silva_Calderon_,0.720011,757
Alvaro_Uribe_,0.889653,1480
Amanda_Beard_,0.624846,322
Amanda_Bynes_,0.713508,729
Amanda_Coetzer_,0.768291,1005
Amber_Tamblyn_,0.741713,861
Amelia_Vega_,0.782947,1072
Amelie_Mauresmo_,0.653397,428
Amer_al-Saadi_,0.745097,878
Amram_Mitzna_,0.553463,117
Ana_Guevara_,0.7437,873
Ana_Palacio_,0.694471,628
Anastasia_Myskina_,0.869863,1423
Anders_Ebbeson_,0.930043,1565
Anders_Fogh_Rasmussen_,1.04175,1663
Andre_Agassi_,0.661634,473
Andrei_Mikhnevich_,0.551275,114
Andrew_Bunner_,0.655449,443
