Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,731,30
Aaron_Sorkin_,4044,1601
Abdel_Nasser_Assidi_,4238,1635
Abdoulaye_Wade_,3409,1389
Abdullah_,2932,1112
Abdullah_Gul_,1431,210
Abdullah_al-Attiyah_,3696,1504
Abdullatif_Sener_,1362,188
Abel_Pacheco_,2586,891
Abid_Hamid_Mahmud_Al-Tikriti_,4450,1660
Adam_Sandler_,2561,874
Adam_Scott_,3646,1491
Adel_Al-Jubeir_,2634,921
Adolfo_Aguilar_Zinser_,3107,1219
Adolfo_Rodriguez_Saa_,1669,305
Adrian_McPherson_,4152,1617
Adrian_Nastase_,1295,160
Adrien_Brody_,3057,1188
Ahmad_Masood_,4208,1627
Ahmed_Chalabi_,2827,1044
Ahmet_Necdet_Sezer_,1421,206
Ai_Sugiyama_,4156,1620
Aicha_El_Ouafi_,3125,1233
Aitor_Gonzalez_,4421,1655
Akbar_Hashemi_Rafsanjani_,1844,409
Akhmed_Zakayev_,1200,138
Al_Davis_,2624,916
Al_Gore_,3475,1414
Al_Pacino_,1577,269
Al_Sharpton_,4360,1649
Alan_Ball_,2102,570
Alan_Greenspan_,3687,1499
Alan_Mulally_,1306,166
Alastair_Campbell_,1917,451
Albert_Costa_,4275,1639
Alberto_Fujimori_,2504,831
Alberto_Ruiz_Gallardon_,2819,1036
Albrecht_Mentz_,1118,115
Aldo_Paredes_,2854,1061
Alec_Baldwin_,2461,795
Alejandro_Atchugarry_,3491,1426
Alejandro_Avila_,2089,560
Alejandro_Toledo_,2268,681
Aleksander_Kwasniewski_,1652,298
Alex_Barros_,2597,900
Alex_Penelas_,2322,718
Alex_Sink_,3248,1294
Alexander_Downer_,1776,363
Alexander_Losyukov_,1911,447
Alexander_Rumyantsev_,2240,652
Alexandra_Stevenson_,2566,879
Alexandra_Vodjanikova_,3109,1220
Ali_Abbas_,2590,894
Ali_Khamenei_,1855,419
Ali_Naimi_,1132,118
Alice_Fisher_,3573,1464
Alicia_Silverstone_,2556,868
Alimzhan_Tokhtakhounov_,1872,426
Alison_Lohman_,2658,940
Allen_Iverson_,2776,1006
Allison_Janney_,3350,1366
Allyson_Felix_,3343,1359
Alvaro_Noboa_,3009,1156
Alvaro_Silva_Calderon_,2645,931
Alvaro_Uribe_,2502,830
Amanda_Beard_,1075,102
Amanda_Bynes_,1748,347
Amanda_Coetzer_,3325,1348
Amber_Tamblyn_,1446,218
Amelia_Vega_,2858,1065
Amelie_Mauresmo_,3041,1176
Amer_al-Saadi_,2078,551
Amram_Mitzna_,1238,141
Ana_Guevara_,4019,1598
Ana_Palacio_,1173,130
Anastasia_Myskina_,4149,1615
Anders_Ebbeson_,4779,1678
Anders_Fogh_Rasmussen_,4179,1624
Andre_Agassi_,1375,193
Andrei_Mikhnevich_,2086,559
Andrew_Bunner_,1091,107
Andrew_Cuomo_,1560,262
Andrew_Niccol_,1484,231
Andrew_Weissmann_,2944,1121
Andy_Hebb_,601,12
Andy_Roddick_,3600,1480
Angela_Bassett_,2911,1105
Angela_Lansbury_,1825,393
Angela_Merkel_,3451,1399
Angelina_Jolie_,793,37
Angelo_Reyes_,2307,707
