Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,539,1131
Aaron_Sorkin_,1064,1557
Abdel_Nasser_Assidi_,67,192
Abdoulaye_Wade_,619,1225
Abdullah_,25,72
Abdullah_Gul_,293,731
Abdullah_al-Attiyah_,1209,1623
Abdullatif_Sener_,964,1512
Abel_Pacheco_,741,1347
Abid_Hamid_Mahmud_Al-Tikriti_,1278,1643
Adam_Sandler_,400,927
Adam_Scott_,461,1015
Adel_Al-Jubeir_,1304,1653
Adolfo_Aguilar_Zinser_,39,114
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,1589,1678
Adrian_Nastase_,1117,1582
Adrien_Brody_,380,891
Ahmad_Masood_,312,764
Ahmed_Chalabi_,386,901
Ahmet_Necdet_Sezer_,924,1480
Ai_Sugiyama_,952,1505
Aicha_El_Ouafi_,13,37
Aitor_Gonzalez_,194,516
Akbar_Hashemi_Rafsanjani_,245,633
Akhmed_Zakayev_,59,172
Al_Davis_,2,4
Al_Gore_,1204,1621
Al_Pacino_,7,19
Al_Sharpton_,129,359
Alan_Ball_,692,1304
Alan_Greenspan_,729,1338
Alan_Mulally_,277,699
Alastair_Campbell_,918,1475
Albert_Costa_,906,1468
Alberto_Fujimori_,119,331
Alberto_Ruiz_Gallardon_,300,743
Albrecht_Mentz_,794,1386
Aldo_Paredes_,403,930
Alec_Baldwin_,416,951
Alejandro_Atchugarry_,117,325
Alejandro_Avila_,369,875
Alejandro_Toledo_,34,99
Aleksander_Kwasniewski_,306,754
Alex_Barros_,3,7
Alex_Penelas_,246,636
Alex_Sink_,994,1531
Alexander_Downer_,4,10
Alexander_Losyukov_,427,966
Alexander_Rumyantsev_,147,401
Alexandra_Stevenson_,740,1346
Alexandra_Vodjanikova_,107,298
Ali_Abbas_,5,13
Ali_Khamenei_,1173,1608
Ali_Naimi_,413,947
Alice_Fisher_,631,1241
Alicia_Silverstone_,609,1217
Alimzhan_Tokhtakhounov_,931,1488
Alison_Lohman_,465,1020
Allen_Iverson_,603,1206
Allison_Janney_,6,16
Allyson_Felix_,876,1448
Alvaro_Noboa_,385,898
Alvaro_Silva_Calderon_,993,1529
Alvaro_Uribe_,316,773
Amanda_Beard_,422,961
Amanda_Bynes_,57,166
Amanda_Coetzer_,411,945
Amber_Tamblyn_,352,842
Amelia_Vega_,403,931
Amelie_Mauresmo_,1345,1660
Amer_al-Saadi_,168,452
Amram_Mitzna_,818,1403
Ana_Guevara_,456,1006
Ana_Palacio_,4,11
Anastasia_Myskina_,1007,1536
Anders_Ebbeson_,1071,1562
Anders_Fogh_Rasmussen_,187,498
Andre_Agassi_,745,1351
Andrei_Mikhnevich_,1037,1547
Andrew_Bunner_,403,932
Andrew_Cuomo_,163,443
Andrew_Niccol_,191,509
Andrew_Weissmann_,181,482
Andy_Hebb_,370,877
Andy_Roddick_,567,1161
Angela_Bassett_,917,1474
Angela_Lansbury_,7,20
Angela_Merkel_,139,385
Angelina_Jolie_,433,976
Angelo_Reyes_,1225,1625
Anibal_Ibarra_,798,1391
Ann_Veneman_,211,556
Anna_Kournikova_,856,1434
Anna_Nicole_Smith_,409,940
Anne_Krueger_,831,1421
