Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.98616,1171
Aaron_Sorkin_,0.788863,637
Abdel_Nasser_Assidi_,0.911384,976
Abdoulaye_Wade_,0.972583,1136
Abdullah_,0.997751,1202
Abdullah_Gul_,0.739961,511
Abdullah_al-Attiyah_,1.09311,1427
Abdullatif_Sener_,0.797525,662
Abel_Pacheco_,0.943678,1065
Abid_Hamid_Mahmud_Al-Tikriti_,0.877216,887
Adam_Sandler_,0.863489,850
Adam_Scott_,1.02845,1282
Adel_Al-Jubeir_,1.00383,1219
Adolfo_Aguilar_Zinser_,0.749052,539
Adolfo_Rodriguez_Saa_,0.669407,324
Adrian_McPherson_,1.2687,1626
Adrian_Nastase_,0.54212,82
Adrien_Brody_,0.632849,240
Ahmad_Masood_,0.529967,68
Ahmed_Chalabi_,0.515957,60
Ahmet_Necdet_Sezer_,1.11686,1472
Ai_Sugiyama_,0.802424,673
Aicha_El_Ouafi_,1.23213,1600
Aitor_Gonzalez_,0.778177,609
Akbar_Hashemi_Rafsanjani_,0.938757,1057
Akhmed_Zakayev_,0.569492,122
Al_Davis_,0.77731,603
Al_Gore_,1.02857,1283
Al_Pacino_,0.991448,1183
Al_Sharpton_,0.55591,103
Alan_Ball_,0.970176,1132
Alan_Greenspan_,0.639386,254
Alan_Mulally_,0.864393,855
Alastair_Campbell_,0.810842,690
Albert_Costa_,1.10521,1444
Alberto_Fujimori_,0.890245,926
Alberto_Ruiz_Gallardon_,0.990958,1180
Albrecht_Mentz_,0.969643,1129
Aldo_Paredes_,0.603821,186
Alec_Baldwin_,1.22357,1597
Alejandro_Atchugarry_,0.966287,1124
Alejandro_Avila_,1.11081,1458
Alejandro_Toledo_,0.89535,936
Aleksander_Kwasniewski_,1.25798,1617
Alex_Barros_,1.08429,1403
Alex_Penelas_,0.904622,960
Alex_Sink_,1.13067,1486
Alexander_Downer_,0.633758,244
Alexander_Losyukov_,0.864087,854
Alexander_Rumyantsev_,0.927937,1025
Alexandra_Stevenson_,0.931058,1035
Alexandra_Vodjanikova_,0.628068,232
Ali_Abbas_,1.02571,1273
Ali_Khamenei_,0.957448,1100
Ali_Naimi_,1.1444,1506
Alice_Fisher_,0.455731,18
Alicia_Silverstone_,0.982889,1157
Alimzhan_Tokhtakhounov_,1.12706,1483
Alison_Lohman_,1.23449,1602
Allen_Iverson_,0.746356,531
Allison_Janney_,0.844541,792
Allyson_Felix_,0.719188,446
Alvaro_Noboa_,0.936134,1049
Alvaro_Silva_Calderon_,1.02519,1271
Alvaro_Uribe_,1.07737,1394
Amanda_Beard_,0.997055,1199
Amanda_Bynes_,0.898692,947
Amanda_Coetzer_,0.68945,373
Amber_Tamblyn_,1.07125,1378
Amelia_Vega_,0.737976,503
Amelie_Mauresmo_,1.28936,1641
Amer_al-Saadi_,0.598624,175
Amram_Mitzna_,1.08688,1409
Ana_Guevara_,0.792097,648
Ana_Palacio_,0.926648,1017
Anastasia_Myskina_,0.776522,600
Anders_Ebbeson_,0.648713,279
Anders_Fogh_Rasmussen_,0.452683,17
Andre_Agassi_,1.00841,1234
Andrei_Mikhnevich_,0.967858,1127
Andrew_Bunner_,0.891667,930
