Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,102272,283
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,91526.5,166
Abdoulaye_Wade_,164830,1621
Abdullah_,119101,698
Abdullah_Gul_,110991,469
Abdullah_al-Attiyah_,135646,1215
Abdullatif_Sener_,98775,242
Abel_Pacheco_,127862,981
Abid_Hamid_Mahmud_Al-Tikriti_,128974,1029
Adam_Sandler_,97836.8,230
Adam_Scott_,150223,1487
Adel_Al-Jubeir_,132552,1131
Adolfo_Aguilar_Zinser_,101234,268
Adolfo_Rodriguez_Saa_,130652,1077
Adrian_McPherson_,134051,1174
Adrian_Nastase_,0,2
Adrien_Brody_,168057,1635
Ahmad_Masood_,115823,606
Ahmed_Chalabi_,127914,986
Ahmet_Necdet_Sezer_,122828,808
Ai_Sugiyama_,121735,767
Aicha_El_Ouafi_,120328,725
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,93077.5,180
Akhmed_Zakayev_,131855,1114
Al_Davis_,0,4
Al_Gore_,109487,440
Al_Pacino_,126256,920
Al_Sharpton_,143599,1380
Alan_Ball_,120906,741
Alan_Greenspan_,159529,1593
Alan_Mulally_,152669,1524
Alastair_Campbell_,115160,585
Albert_Costa_,105783,355
Alberto_Fujimori_,116569,625
Alberto_Ruiz_Gallardon_,103587,313
Albrecht_Mentz_,117136,644
Aldo_Paredes_,135125,1200
Alejandro_Atchugarry_,136507,1234
Alejandro_Avila_,111545,488
Alejandro_Toledo_,84827,117
Aleksander_Kwasniewski_,134960,1193
Alex_Barros_,0,5
Alex_Penelas_,143317,1374
Alex_Sink_,124436,861
Alexander_Downer_,103868,319
Alexander_Losyukov_,145872,1423
Alexander_Rumyantsev_,109833,446
Alexandra_Stevenson_,139237,1302
Alexandra_Vodjanikova_,122357,787
Ali_Abbas_,135349,1205
Ali_Khamenei_,119691,710
Ali_Naimi_,127648,969
Alice_Fisher_,111573,489
Alicia_Silverstone_,89788,155
Alimzhan_Tokhtakhounov_,145278,1409
Alison_Lohman_,156650,1565
Allen_Iverson_,105158,341
Allison_Janney_,106539,369
Allyson_Felix_,111922,498
Alvaro_Noboa_,153615,1535
Alvaro_Silva_Calderon_,135010,1195
Alvaro_Uribe_,157372,1569
Amanda_Beard_,124634,867
Amanda_Bynes_,118249,673
Amanda_Coetzer_,140431,1323
Amber_Tamblyn_,134688,1183
Amelia_Vega_,132543,1128
Amelie_Mauresmo_,148682,1465
Amer_al-Saadi_,116552,624
Amram_Mitzna_,0,6
Ana_Guevara_,128023,990
Ana_Palacio_,67441,72
Anastasia_Myskina_,157627,1575
Anders_Ebbeson_,111410,484
Anders_Fogh_Rasmussen_,106044,361
Andre_Agassi_,133828,1168
Andrei_Mikhnevich_,124958,874
Andrew_Bunner_,126214,917
Andrew_Cuomo_,123706,839
Andrew_Niccol_,151425,1507
Andrew_Weissmann_,104927,336
Andy_Hebb_,128819,1016
Andy_Roddick_,127129,944
Angela_Bassett_,135684,1216
Angela_Lansbury_,139280,1303
Angela_Merkel_,113174,533
Angelina_Jolie_,139809,1312
Angelo_Reyes_,143883,1388
Anibal_Ibarra_,110750,461
