Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.544074,136
Aaron_Sorkin_,0.600211,300
Abdel_Nasser_Assidi_,0.713524,827
Abdoulaye_Wade_,0.955773,1580
Abdullah_,0.772934,1079
Abdullah_Gul_,0.712044,818
Abdullah_al-Attiyah_,1.15576,1675
Abdullatif_Sener_,0.621393,386
Abel_Pacheco_,0.857456,1389
Abid_Hamid_Mahmud_Al-Tikriti_,1.12346,1671
Adam_Sandler_,0.686512,688
Adam_Scott_,0.836046,1322
Adel_Al-Jubeir_,0.606804,321
Adolfo_Aguilar_Zinser_,0.639219,475
Adolfo_Rodriguez_Saa_,0.88137,1457
Adrian_McPherson_,0.909059,1507
Adrian_Nastase_,0.479878,39
Adrien_Brody_,0.971628,1598
Ahmad_Masood_,0.493481,58
Ahmed_Chalabi_,0.589836,278
Ahmet_Necdet_Sezer_,0.750392,984
Ai_Sugiyama_,0.828136,1297
Aicha_El_Ouafi_,0.883068,1462
Aitor_Gonzalez_,0.863838,1408
Akbar_Hashemi_Rafsanjani_,0.53687,124
Akhmed_Zakayev_,0.612828,342
Al_Davis_,0.807852,1227
Al_Gore_,0.844601,1347
Al_Pacino_,0.556368,172
Al_Sharpton_,0.576132,225
Alan_Ball_,0.897672,1486
Alan_Greenspan_,0.657181,555
Alan_Mulally_,0.392413,2
Alastair_Campbell_,1.03969,1645
Albert_Costa_,0.869511,1423
Alberto_Fujimori_,0.696566,735
Alberto_Ruiz_Gallardon_,0.812582,1245
Albrecht_Mentz_,0.739866,935
Aldo_Paredes_,0.717133,841
Alec_Baldwin_,0.958712,1582
Alejandro_Atchugarry_,0.671336,610
Alejandro_Avila_,0.665425,592
Alejandro_Toledo_,0.936018,1554
Aleksander_Kwasniewski_,0.829637,1301
Alex_Barros_,0.766553,1042
Alex_Penelas_,0.700398,757
Alex_Sink_,0.881933,1460
Alexander_Downer_,0.583492,246
Alexander_Losyukov_,0.632473,440
Alexander_Rumyantsev_,0.679513,653
Alexandra_Stevenson_,0.662116,579
Alexandra_Vodjanikova_,0.645256,505
Ali_Abbas_,0.884925,1467
Ali_Khamenei_,0.994813,1624
Ali_Naimi_,0.805135,1207
Alice_Fisher_,0.597093,292
Alicia_Silverstone_,0.860623,1399
Alimzhan_Tokhtakhounov_,0.970613,1595
Alison_Lohman_,0.632988,441
Allen_Iverson_,0.724109,875
Allison_Janney_,0.816217,1256
Alvaro_Noboa_,0.622775,392
Alvaro_Silva_Calderon_,0.552224,160
Alvaro_Uribe_,0.933073,1549
Amanda_Beard_,0.808737,1231
Amanda_Bynes_,0.530994,116
Amanda_Coetzer_,0.596165,289
Amber_Tamblyn_,0.717976,844
Amelia_Vega_,0.785325,1129
Amelie_Mauresmo_,1.03321,1640
Amer_al-Saadi_,0.968592,1593
Amram_Mitzna_,0.681773,668
Ana_Guevara_,0.736029,921
Ana_Palacio_,0.630597,431
Anastasia_Myskina_,0.669278,607
Anders_Ebbeson_,0.806039,1213
Anders_Fogh_Rasmussen_,0.566224,203
Andre_Agassi_,0.693213,720
Andrei_Mikhnevich_,0.412789,7
Andrew_Bunner_,0.548727,147
Andrew_Cuomo_,0.868044,1421
