Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,105026,248
Aaron_Sorkin_,141065,1276
Abdel_Nasser_Assidi_,144643,1375
Abdoulaye_Wade_,126280,782
Abdullah_,138347,1196
Abdullah_Gul_,125688,765
Abdullah_al-Attiyah_,121115,609
Abdullatif_Sener_,136850,1148
Abel_Pacheco_,132590,987
Abid_Hamid_Mahmud_Al-Tikriti_,154587,1538
Adam_Sandler_,163173,1615
Adam_Scott_,104943,244
Adel_Al-Jubeir_,125184,745
Adolfo_Aguilar_Zinser_,138801,1211
Adolfo_Rodriguez_Saa_,117739,503
Adrian_McPherson_,135898,1118
Adrian_Nastase_,141621,1292
Adrien_Brody_,135139,1084
Ahmad_Masood_,164009,1623
Ahmed_Chalabi_,135306,1093
Ahmet_Necdet_Sezer_,117791,504
Ai_Sugiyama_,147722,1450
Aicha_El_Ouafi_,140288,1252
Aitor_Gonzalez_,146294,1413
Akbar_Hashemi_Rafsanjani_,110664,327
Akhmed_Zakayev_,116078,460
Al_Davis_,95497,146
Al_Gore_,103801,230
Al_Pacino_,127047,812
Al_Sharpton_,158615,1579
Alan_Ball_,103393,227
Alan_Greenspan_,141351,1287
Alan_Mulally_,150610,1500
Alastair_Campbell_,146426,1418
Albert_Costa_,141970,1306
Alberto_Fujimori_,168192,1646
Alberto_Ruiz_Gallardon_,137116,1157
Albrecht_Mentz_,126601,796
Aldo_Paredes_,136904,1149
Alec_Baldwin_,138305,1193
Alejandro_Atchugarry_,144180,1367
Alejandro_Avila_,147428,1443
Alejandro_Toledo_,124914,736
Aleksander_Kwasniewski_,109274,304
Alex_Barros_,135944,1121
Alex_Penelas_,142421,1320
Alex_Sink_,111166,333
Alexander_Downer_,135575,1102
Alexander_Losyukov_,142774,1329
Alexander_Rumyantsev_,140325,1254
Alexandra_Stevenson_,150107,1491
Alexandra_Vodjanikova_,98928,182
Ali_Abbas_,127554,827
Ali_Khamenei_,138329,1195
Ali_Naimi_,126398,784
Alice_Fisher_,121079,608
Alicia_Silverstone_,127923,839
Alimzhan_Tokhtakhounov_,89483,111
Alison_Lohman_,148530,1466
Allen_Iverson_,158081,1568
Allison_Janney_,136524,1135
Allyson_Felix_,125837,770
Alvaro_Noboa_,109738,311
Alvaro_Silva_Calderon_,182822,1675
Alvaro_Uribe_,144912,1388
Amanda_Beard_,110558,324
Amanda_Bynes_,135174,1089
Amanda_Coetzer_,0,1
Amber_Tamblyn_,0,2
Amelia_Vega_,142725,1328
Amelie_Mauresmo_,148830,1469
Amer_al-Saadi_,132403,978
Amram_Mitzna_,134161,1050
Ana_Guevara_,122615,652
Ana_Palacio_,118824,528
Anastasia_Myskina_,134777,1072
Anders_Ebbeson_,136808,1145
Anders_Fogh_Rasmussen_,119709,559
Andre_Agassi_,142010,1308
Andrei_Mikhnevich_,127642,833
Andrew_Bunner_,0,3
Andrew_Cuomo_,102314,215
Andrew_Niccol_,146763,1425
Andrew_Weissmann_,141167,1281
Andy_Hebb_,115649,447
Andy_Roddick_,121303,612
Angela_Bassett_,118570,519
Angela_Lansbury_,118965,536
Angela_Merkel_,121928,632
Angelina_Jolie_,129510,880
Angelo_Reyes_,119940,576
