Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,18,52
Aaron_Sorkin_,54,152
Abdel_Nasser_Assidi_,1221,1632
Abdoulaye_Wade_,245,606
Abdullah_,276,671
Abdullah_Gul_,94,255
Abdullah_al-Attiyah_,741,1338
Abdullatif_Sener_,659,1245
Abel_Pacheco_,201,512
Abid_Hamid_Mahmud_Al-Tikriti_,1187,1624
Adam_Sandler_,485,1031
Adam_Scott_,963,1528
Adel_Al-Jubeir_,118,313
Adolfo_Aguilar_Zinser_,836,1430
Adolfo_Rodriguez_Saa_,1219,1630
Adrian_McPherson_,347,806
Adrian_Nastase_,161,420
Adrien_Brody_,372,853
Ahmad_Masood_,942,1515
Ahmed_Chalabi_,370,848
Ahmet_Necdet_Sezer_,726,1322
Ai_Sugiyama_,1093,1594
Aicha_El_Ouafi_,629,1215
Aitor_Gonzalez_,1386,1667
Akbar_Hashemi_Rafsanjani_,231,579
Akhmed_Zakayev_,154,403
Al_Davis_,66,185
Al_Gore_,420,925
Al_Pacino_,135,355
Al_Sharpton_,1098,1597
Alan_Ball_,147,385
Alan_Greenspan_,1226,1635
Alan_Mulally_,152,398
Alastair_Campbell_,160,418
Albert_Costa_,391,880
Alberto_Fujimori_,811,1406
Alberto_Ruiz_Gallardon_,283,685
Albrecht_Mentz_,887,1478
Aldo_Paredes_,444,964
Alec_Baldwin_,234,586
Alejandro_Atchugarry_,632,1223
Alejandro_Avila_,35,103
Alejandro_Toledo_,558,1135
Aleksander_Kwasniewski_,371,850
Alex_Barros_,887,1479
Alex_Penelas_,293,705
Alex_Sink_,520,1080
Alexander_Downer_,160,419
Alexander_Losyukov_,192,493
Alexander_Rumyantsev_,173,444
Alexandra_Stevenson_,275,669
Alexandra_Vodjanikova_,287,694
Ali_Abbas_,349,809
Ali_Khamenei_,157,411
Ali_Naimi_,140,369
Alice_Fisher_,1147,1610
Alicia_Silverstone_,83,228
Alimzhan_Tokhtakhounov_,452,976
Alison_Lohman_,459,991
Allen_Iverson_,621,1208
Allison_Janney_,974,1535
Allyson_Felix_,553,1126
Alvaro_Noboa_,378,861
Alvaro_Silva_Calderon_,822,1417
Alvaro_Uribe_,459,992
Amanda_Beard_,357,823
Amanda_Bynes_,58,163
Amanda_Coetzer_,278,673
Amber_Tamblyn_,336,787
Amelia_Vega_,899,1488
Amelie_Mauresmo_,802,1395
Amer_al-Saadi_,451,973
Amram_Mitzna_,190,488
Ana_Guevara_,1119,1603
Ana_Palacio_,2,4
Anastasia_Myskina_,401,899
Anders_Ebbeson_,1162,1614
Anders_Fogh_Rasmussen_,929,1505
Andre_Agassi_,103,278
Andrei_Mikhnevich_,76,211
Andrew_Bunner_,280,678
Andrew_Cuomo_,162,423
Andrew_Niccol_,282,683
Andrew_Weissmann_,908,1494
Andy_Hebb_,62,174
Andy_Roddick_,944,1518
Angela_Bassett_,910,1496
Angela_Lansbury_,25,73
Angela_Merkel_,48,139
Angelina_Jolie_,328,771
Angelo_Reyes_,448,970
Anibal_Ibarra_,554,1127
Ann_Veneman_,200,510
Anna_Kournikova_,113,300
Anna_Nicole_Smith_,462,997
Anne_Krueger_,346,803
Anne_McLellan_,71,197
