Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,115990,531
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,0,2
Abdoulaye_Wade_,0,3
Abdullah_,115833,528
Abdullah_Gul_,107868,382
Abdullah_al-Attiyah_,145778,1397
Abdullatif_Sener_,149751,1466
Abel_Pacheco_,143794,1350
Abid_Hamid_Mahmud_Al-Tikriti_,151440,1489
Adam_Sandler_,136874,1152
Adam_Scott_,131493,983
Adel_Al-Jubeir_,133572,1048
Adolfo_Aguilar_Zinser_,152311,1510
Adolfo_Rodriguez_Saa_,128232,876
Adrian_McPherson_,114123,484
Adrian_Nastase_,124597,758
Adrien_Brody_,159250,1588
Ahmad_Masood_,0,4
Ahmed_Chalabi_,139616,1237
Ahmet_Necdet_Sezer_,0,5
Ai_Sugiyama_,127270,843
Aicha_El_Ouafi_,129630,924
Aitor_Gonzalez_,0,6
Akbar_Hashemi_Rafsanjani_,134041,1064
Akhmed_Zakayev_,110951,433
Al_Davis_,0,7
Al_Gore_,121524,658
Al_Pacino_,139735,1242
Al_Sharpton_,151459,1491
Alan_Ball_,105243,348
Alan_Greenspan_,167912,1647
Alan_Mulally_,132727,1018
Alastair_Campbell_,123065,704
Albert_Costa_,139651,1238
Alberto_Fujimori_,139862,1244
Alberto_Ruiz_Gallardon_,136436,1138
Albrecht_Mentz_,99283,283
Aldo_Paredes_,128662,889
Alec_Baldwin_,151484,1494
Alejandro_Atchugarry_,0,8
Alejandro_Avila_,131557,987
Alejandro_Toledo_,142009,1303
Aleksander_Kwasniewski_,142347,1315
Alex_Barros_,74773.5,203
Alex_Penelas_,122087,679
Alex_Sink_,175752,1665
Alexander_Downer_,122062,678
Alexander_Losyukov_,151217,1483
Alexander_Rumyantsev_,141172,1280
Alexandra_Stevenson_,99008,279
Alexandra_Vodjanikova_,94930,259
Ali_Abbas_,0,9
Ali_Khamenei_,148605,1441
Ali_Naimi_,162008,1608
Alice_Fisher_,126210,807
Alicia_Silverstone_,125308,780
Alimzhan_Tokhtakhounov_,0,10
Alison_Lohman_,111328,438
Allen_Iverson_,159392,1589
Allison_Janney_,132545,1011
Allyson_Felix_,140751,1271
Alvaro_Noboa_,0,11
Alvaro_Silva_Calderon_,102480,318
Alvaro_Uribe_,142358,1316
Amanda_Beard_,0,12
Amanda_Bynes_,119750,613
Amanda_Coetzer_,123346,713
Amber_Tamblyn_,165544,1634
Amelia_Vega_,118898,600
Amelie_Mauresmo_,137375,1166
Amer_al-Saadi_,135369,1104
Amram_Mitzna_,114751,499
Ana_Guevara_,125754,796
Ana_Palacio_,94443,254
Anastasia_Myskina_,123168,709
Anders_Ebbeson_,116002,532
Anders_Fogh_Rasmussen_,112723,460
Andre_Agassi_,129371,916
Andrei_Mikhnevich_,141923,1300
Andrew_Bunner_,120444,634
Andrew_Cuomo_,149046,1452
Andrew_Niccol_,114554,494
Andrew_Weissmann_,136942,1153
Andy_Hebb_,157921,1572
Andy_Roddick_,156916,1564
Angela_Bassett_,114603,495
Angela_Lansbury_,0,13
Angela_Merkel_,118826,598
Angelina_Jolie_,140294,1257
Angelo_Reyes_,127006,833
Anibal_Ibarra_,138122,1186
