Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3359,1343
Aaron_Sorkin_,3582,1463
Abdel_Nasser_Assidi_,2010,514
Abdoulaye_Wade_,3926,1578
Abdullah_,2741,970
Abdullah_Gul_,2944,1104
Abdullah_al-Attiyah_,4208,1627
Abdullatif_Sener_,1306,180
Abel_Pacheco_,2995,1140
Abid_Hamid_Mahmud_Al-Tikriti_,2090,571
Adam_Sandler_,3606,1476
Adam_Scott_,3723,1513
Adel_Al-Jubeir_,3676,1497
Adolfo_Aguilar_Zinser_,3015,1152
Adolfo_Rodriguez_Saa_,969,82
Adrian_McPherson_,2875,1057
Adrian_Nastase_,1386,201
Adrien_Brody_,1235,155
Ahmad_Masood_,3359,1344
Ahmed_Chalabi_,1232,153
Ahmet_Necdet_Sezer_,3981,1587
Ai_Sugiyama_,3217,1255
Aicha_El_Ouafi_,2695,942
Aitor_Gonzalez_,3257,1281
Akbar_Hashemi_Rafsanjani_,1391,205
Akhmed_Zakayev_,2706,949
Al_Davis_,2832,1026
Al_Gore_,3760,1529
Al_Pacino_,3488,1419
Al_Sharpton_,2286,695
Alan_Ball_,3403,1371
Alan_Greenspan_,1985,505
Alan_Mulally_,1696,341
Alastair_Campbell_,3414,1378
Albert_Costa_,4065,1605
Alberto_Fujimori_,2863,1049
Alberto_Ruiz_Gallardon_,3385,1356
Albrecht_Mentz_,1951,486
Aldo_Paredes_,2111,586
Alec_Baldwin_,2152,612
Alejandro_Atchugarry_,1290,174
Alejandro_Avila_,3559,1452
Alejandro_Toledo_,1611,302
Aleksander_Kwasniewski_,2928,1095
Alex_Barros_,2834,1027
Alex_Penelas_,1573,286
Alex_Sink_,3225,1258
Alexander_Downer_,476,8
Alexander_Losyukov_,2351,721
Alexander_Rumyantsev_,2253,675
Alexandra_Stevenson_,1646,318
Alexandra_Vodjanikova_,1724,354
Ali_Abbas_,2777,992
Ali_Khamenei_,4356,1645
Ali_Naimi_,2857,1043
Alice_Fisher_,1523,258
Alicia_Silverstone_,2653,915
Alimzhan_Tokhtakhounov_,3390,1360
Alison_Lohman_,3718,1509
Allen_Iverson_,3288,1299
Allison_Janney_,2917,1088
Allyson_Felix_,2838,1030
Alvaro_Noboa_,2885,1068
Alvaro_Silva_Calderon_,1262,164
Alvaro_Uribe_,2366,734
Amanda_Beard_,3520,1436
Amanda_Bynes_,563,23
Amanda_Coetzer_,3120,1208
Amber_Tamblyn_,3662,1492
Amelia_Vega_,1264,165
Amelie_Mauresmo_,3984,1588
Amer_al-Saadi_,3121,1210
Amram_Mitzna_,2773,988
Ana_Guevara_,4134,1612
Ana_Palacio_,1449,229
Anastasia_Myskina_,2145,607
Anders_Ebbeson_,2628,894
Anders_Fogh_Rasmussen_,3478,1413
Andre_Agassi_,3986,1589
Andrei_Mikhnevich_,4253,1636
Andrew_Bunner_,1944,482
Andrew_Cuomo_,2638,901
Andrew_Niccol_,3579,1460
Andrew_Weissmann_,3670,1495
Andy_Hebb_,3596,1470
Andy_Roddick_,3664,1493
Angela_Bassett_,2202,643
Angela_Lansbury_,2616,886
Angela_Merkel_,961,75
Angelina_Jolie_,1992,508
Angelo_Reyes_,2993,1137
