Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.669176,987
Aaron_Sorkin_,0.909482,1600
Abdel_Nasser_Assidi_,0.64898,913
Abdoulaye_Wade_,0.812005,1459
Abdullah_,0.558907,500
Abdullah_Gul_,0.783876,1398
Abdullah_al-Attiyah_,1.20657,1679
Abdullatif_Sener_,0.449351,123
Abel_Pacheco_,0.694117,1116
Abid_Hamid_Mahmud_Al-Tikriti_,0.854474,1531
Adam_Sandler_,0.846029,1526
Adam_Scott_,0.575444,576
Adel_Al-Jubeir_,0.732774,1253
Adolfo_Aguilar_Zinser_,0.680772,1046
Adolfo_Rodriguez_Saa_,0.726508,1239
Adrian_McPherson_,0.779819,1387
Adrian_Nastase_,0.350469,15
Adrien_Brody_,0.680454,1045
Ahmad_Masood_,0.761005,1339
Ahmed_Chalabi_,0.688338,1086
Ahmet_Necdet_Sezer_,0.577426,585
Ai_Sugiyama_,0.749948,1308
Aicha_El_Ouafi_,0.509289,293
Aitor_Gonzalez_,0.874237,1557
Akbar_Hashemi_Rafsanjani_,0.555724,485
Al_Davis_,0.500058,264
Al_Gore_,0.763354,1347
Al_Pacino_,0.398134,48
Al_Sharpton_,0.670919,995
Alan_Ball_,0.782094,1390
Alan_Greenspan_,0.523258,353
Alan_Mulally_,0.526998,369
Alastair_Campbell_,0.725176,1234
Albert_Costa_,0.776942,1378
Alberto_Fujimori_,0.645222,892
Alberto_Ruiz_Gallardon_,0.64839,909
Albrecht_Mentz_,0.641192,866
Aldo_Paredes_,0.89715,1583
Alec_Baldwin_,0.499899,263
Alejandro_Atchugarry_,0.530438,385
Alejandro_Avila_,0.541909,435
Alejandro_Toledo_,0.444789,112
Aleksander_Kwasniewski_,0.605043,705
Alex_Barros_,0.603347,697
Alex_Penelas_,0.579144,594
Alex_Sink_,0.762654,1346
Alexander_Downer_,0.654372,933
Alexander_Losyukov_,0.640159,858
Alexander_Rumyantsev_,0.484668,218
Alexandra_Stevenson_,0.649797,916
Alexandra_Vodjanikova_,0.445667,115
Ali_Abbas_,0.753827,1322
Ali_Khamenei_,0.983127,1644
Ali_Naimi_,0.672623,1004
Alice_Fisher_,0.681356,1051
Alicia_Silverstone_,0.643952,884
Alimzhan_Tokhtakhounov_,0.748955,1306
Alison_Lohman_,0.748856,1304
Allen_Iverson_,0.820184,1470
Allison_Janney_,0.705067,1155
Allyson_Felix_,0.828979,1497
Alvaro_Noboa_,0.500101,265
Alvaro_Silva_Calderon_,0.645705,895
Alvaro_Uribe_,1.02062,1662
Amanda_Beard_,0.823954,1477
Amanda_Bynes_,0.413409,62
Amanda_Coetzer_,0.717564,1206
Amber_Tamblyn_,0.688294,1084
Amelia_Vega_,0.466076,164
Amelie_Mauresmo_,0.860394,1541
Amer_al-Saadi_,0.757696,1330
Amram_Mitzna_,0.498587,257
Ana_Guevara_,0.622197,779
Ana_Palacio_,0.85189,1529
Anastasia_Myskina_,0.776025,1376
Anders_Ebbeson_,0.877192,1563
Anders_Fogh_Rasmussen_,0.766018,1356
Andre_Agassi_,0.734642,1257
Andrei_Mikhnevich_,0.555365,481
Andrew_Bunner_,0.729907,1242
