Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,549,1144
Aaron_Sorkin_,501,1076
Abdel_Nasser_Assidi_,561,1162
Abdoulaye_Wade_,224,577
Abdullah_,22,63
Abdullah_Gul_,285,705
Abdullah_al-Attiyah_,692,1316
Abdullatif_Sener_,621,1236
Abel_Pacheco_,1113,1604
Abid_Hamid_Mahmud_Al-Tikriti_,1105,1602
Adam_Sandler_,218,565
Adam_Scott_,1025,1559
Adel_Al-Jubeir_,611,1225
Adolfo_Aguilar_Zinser_,14,40
Adolfo_Rodriguez_Saa_,572,1174
Adrian_McPherson_,1065,1581
Adrian_Nastase_,981,1538
Adrien_Brody_,384,884
Ahmad_Masood_,265,665
Ahmed_Chalabi_,324,781
Ahmet_Necdet_Sezer_,94,262
Ai_Sugiyama_,949,1522
Aicha_El_Ouafi_,12,34
Aitor_Gonzalez_,1083,1588
Akbar_Hashemi_Rafsanjani_,577,1182
Akhmed_Zakayev_,211,547
Al_Davis_,695,1317
Al_Gore_,1029,1561
Al_Pacino_,60,171
Al_Sharpton_,108,302
Alan_Ball_,698,1322
Alan_Greenspan_,978,1536
Alan_Mulally_,257,647
Alastair_Campbell_,244,618
Albert_Costa_,1283,1653
Alberto_Fujimori_,193,505
Alberto_Ruiz_Gallardon_,292,719
Albrecht_Mentz_,889,1477
Aldo_Paredes_,442,980
Alec_Baldwin_,885,1471
Alejandro_Atchugarry_,630,1254
Alejandro_Avila_,9,25
Alejandro_Toledo_,44,129
Aleksander_Kwasniewski_,459,1010
Alex_Barros_,356,835
Alex_Penelas_,48,141
Alex_Sink_,576,1179
Alexander_Downer_,163,440
Alexander_Losyukov_,348,817
Alexander_Rumyantsev_,284,703
Alexandra_Stevenson_,918,1499
Alexandra_Vodjanikova_,72,204
Ali_Abbas_,365,851
Ali_Khamenei_,1179,1624
Ali_Naimi_,419,943
Alice_Fisher_,646,1273
Alicia_Silverstone_,592,1200
Alimzhan_Tokhtakhounov_,439,975
Alison_Lohman_,468,1028
Allen_Iverson_,538,1131
Allison_Janney_,596,1207
Allyson_Felix_,398,907
Alvaro_Noboa_,390,896
Alvaro_Silva_Calderon_,704,1329
Alvaro_Uribe_,351,823
Amanda_Beard_,531,1121
Amanda_Bynes_,58,166
Amanda_Coetzer_,365,852
Amber_Tamblyn_,352,826
Amelia_Vega_,257,648
Amelie_Mauresmo_,754,1373
Amer_al-Saadi_,462,1015
Amram_Mitzna_,819,1418
Ana_Guevara_,615,1228
Ana_Palacio_,117,326
Anastasia_Myskina_,657,1286
Anders_Ebbeson_,1345,1661
Anders_Fogh_Rasmussen_,751,1370
Andre_Agassi_,200,521
Andrei_Mikhnevich_,504,1081
Andrew_Bunner_,405,919
Andrew_Cuomo_,165,443
Andrew_Niccol_,189,498
Andrew_Weissmann_,452,999
Andy_Hebb_,177,472
Andy_Roddick_,966,1531
Angela_Bassett_,1042,1570
Angela_Lansbury_,492,1064
Angela_Merkel_,50,146
Angelina_Jolie_,236,601
Angelo_Reyes_,928,1510
Anibal_Ibarra_,141,386
Ann_Veneman_,156,423
Anna_Kournikova_,104,291
Anna_Nicole_Smith_,473,1034
Anne_Krueger_,834,1428
