Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,550,1098
Aaron_Sorkin_,629,1196
Abdel_Nasser_Assidi_,107,297
Abdoulaye_Wade_,878,1435
Abdullah_,1405,1661
Abdullah_Gul_,297,727
Abdullah_al-Attiyah_,368,854
Abdullatif_Sener_,990,1509
Abel_Pacheco_,1166,1600
Abid_Hamid_Mahmud_Al-Tikriti_,582,1139
Adam_Sandler_,165,449
Adam_Scott_,358,837
Adel_Al-Jubeir_,1096,1571
Adolfo_Aguilar_Zinser_,669,1245
Adolfo_Rodriguez_Saa_,86,243
Adrian_McPherson_,798,1372
Adrian_Nastase_,810,1380
Adrien_Brody_,137,378
Ahmad_Masood_,498,1035
Ahmed_Chalabi_,968,1489
Ahmet_Necdet_Sezer_,268,673
Ai_Sugiyama_,500,1036
Aicha_El_Ouafi_,1239,1622
Aitor_Gonzalez_,1145,1588
Akbar_Hashemi_Rafsanjani_,236,607
Akhmed_Zakayev_,289,712
Al_Davis_,1312,1647
Al_Gore_,1137,1587
Al_Pacino_,679,1260
Al_Sharpton_,1,1
Alan_Ball_,721,1308
Alan_Greenspan_,987,1507
Alan_Mulally_,269,674
Alastair_Campbell_,250,634
Albert_Costa_,1270,1633
Alberto_Fujimori_,2,4
Alberto_Ruiz_Gallardon_,305,742
Albrecht_Mentz_,3,7
Aldo_Paredes_,384,881
Alec_Baldwin_,251,636
Alejandro_Atchugarry_,632,1201
Alejandro_Avila_,565,1118
Alejandro_Toledo_,51,147
Aleksander_Kwasniewski_,1216,1616
Alex_Barros_,115,318
Alex_Penelas_,314,756
Alex_Sink_,1162,1597
Alexander_Downer_,293,720
Alexander_Losyukov_,446,973
Alexander_Rumyantsev_,56,160
Alexandra_Stevenson_,679,1261
Alexandra_Vodjanikova_,93,258
Ali_Abbas_,367,853
Ali_Khamenei_,700,1281
Ali_Naimi_,427,944
Alice_Fisher_,523,1066
Alicia_Silverstone_,4,10
Alimzhan_Tokhtakhounov_,5,12
Alison_Lohman_,479,1011
Allen_Iverson_,518,1061
Allison_Janney_,254,644
Allyson_Felix_,1343,1652
Alvaro_Noboa_,803,1375
Alvaro_Silva_Calderon_,286,705
Alvaro_Uribe_,811,1382
Amanda_Beard_,537,1082
Amanda_Bynes_,63,179
Amanda_Coetzer_,777,1353
Amber_Tamblyn_,357,835
Amelia_Vega_,5,13
Amelie_Mauresmo_,1270,1634
Amer_al-Saadi_,176,479
Amram_Mitzna_,641,1211
Ana_Guevara_,252,639
Ana_Palacio_,421,936
Anastasia_Myskina_,976,1498
Anders_Ebbeson_,926,1461
Anders_Fogh_Rasmussen_,1100,1574
Andre_Agassi_,778,1355
Andrei_Mikhnevich_,6,15
Andrew_Bunner_,7,18
Andrew_Cuomo_,170,462
Andrew_Niccol_,856,1418
Andrew_Weissmann_,8,21
Andy_Hebb_,36,104
Andy_Roddick_,503,1040
Angela_Bassett_,895,1445
Angela_Lansbury_,232,597
Angela_Merkel_,323,769
Angelina_Jolie_,451,979
Angelo_Reyes_,385,884
Anibal_Ibarra_,154,420
Ann_Veneman_,215,560
Anna_Kournikova_,952,1478
Anna_Nicole_Smith_,482,1014
