Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.862185,1183
Aaron_Sorkin_,0.984372,1401
Abdel_Nasser_Assidi_,0.856226,1170
Abdoulaye_Wade_,0.515899,392
Abdullah_,0.351315,109
Abdullah_Gul_,0.763375,971
Abdullah_al-Attiyah_,0.994782,1422
Abdullatif_Sener_,0.241287,23
Abel_Pacheco_,1.08019,1545
Abid_Hamid_Mahmud_Al-Tikriti_,0.839686,1139
Adam_Sandler_,0.685569,782
Adam_Scott_,0.968299,1374
Adel_Al-Jubeir_,0.784516,1007
Adolfo_Aguilar_Zinser_,0.667011,741
Adolfo_Rodriguez_Saa_,0.83056,1111
Adrian_McPherson_,0.855205,1164
Adrian_Nastase_,0.348466,103
Adrien_Brody_,0.482,331
Ahmad_Masood_,0.455249,271
Ahmed_Chalabi_,0.494096,347
Ahmet_Necdet_Sezer_,0.749312,940
Ai_Sugiyama_,0.575488,537
Aicha_El_Ouafi_,0.477298,320
Aitor_Gonzalez_,0.911339,1274
Akbar_Hashemi_Rafsanjani_,0.511473,383
Akhmed_Zakayev_,0.456936,273
Al_Davis_,0.994015,1420
Al_Gore_,0.917775,1287
Al_Pacino_,0.658365,724
Al_Sharpton_,0.500799,361
Alan_Ball_,0.971169,1381
Alan_Greenspan_,0.543027,447
Alan_Mulally_,1.01017,1443
Alastair_Campbell_,0.347247,99
Albert_Costa_,1.12203,1579
Alberto_Fujimori_,0.720085,866
Alberto_Ruiz_Gallardon_,0.992133,1412
Albrecht_Mentz_,0.867289,1195
Aldo_Paredes_,0.691446,796
Alec_Baldwin_,0.422736,203
Alejandro_Atchugarry_,0.309168,62
Alejandro_Avila_,0.643258,691
Alejandro_Toledo_,0.496482,356
Aleksander_Kwasniewski_,0.464689,295
Alex_Barros_,0.890527,1250
Alex_Penelas_,0.537575,435
Alex_Sink_,0.760373,960
Alexander_Downer_,0.252251,27
Alexander_Losyukov_,0.482273,333
Alexander_Rumyantsev_,0.393235,149
Alexandra_Stevenson_,0.853298,1160
Alexandra_Vodjanikova_,0.313894,66
Ali_Abbas_,1.11074,1573
Ali_Khamenei_,1.12508,1580
Ali_Naimi_,1.01022,1444
Alice_Fisher_,0.5097,380
Alicia_Silverstone_,1.10606,1571
Alimzhan_Tokhtakhounov_,0.917172,1285
Alison_Lohman_,0.453699,266
Allen_Iverson_,0.806727,1056
Allison_Janney_,0.698255,813
Allyson_Felix_,0.639617,682
Alvaro_Noboa_,0.427368,213
Alvaro_Silva_Calderon_,0.431042,222
Alvaro_Uribe_,0.922679,1296
Amanda_Beard_,0.87111,1207
Amanda_Bynes_,0.521767,407
Amanda_Coetzer_,0.768569,977
Amber_Tamblyn_,0.83545,1124
Amelia_Vega_,0.457011,274
Amelie_Mauresmo_,1.3514,1669
Amer_al-Saadi_,1.01544,1457
Amram_Mitzna_,0.886038,1241
Ana_Guevara_,0.735239,905
Ana_Palacio_,0.588053,578
Anastasia_Myskina_,0.514289,389
Anders_Ebbeson_,0.346427,97
Anders_Fogh_Rasmussen_,0.430117,219
Andre_Agassi_,1.08843,1552
Andrei_Mikhnevich_,0.938002,1323
Andrew_Bunner_,0.888622,1246
