Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.294,543
Aaron_Sorkin_,134.507,1096
Abdel_Nasser_Assidi_,158.809,1565
Abdoulaye_Wade_,177.823,1658
Abdullah_,101.839,218
Abdullah_Gul_,106.041,292
Abdullah_al-Attiyah_,139.414,1237
Abdullatif_Sener_,124.892,763
Abel_Pacheco_,135.933,1137
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1656
Adam_Sandler_,115.317,490
Adam_Scott_,160.238,1581
Adel_Al-Jubeir_,148.606,1434
Adolfo_Aguilar_Zinser_,135.538,1127
Adolfo_Rodriguez_Saa_,139.635,1244
Adrian_McPherson_,196.337,1679
Adrian_Nastase_,141.583,1298
Adrien_Brody_,124.425,743
Ahmad_Masood_,149.205,1442
Ahmed_Chalabi_,110.762,382
Ahmet_Necdet_Sezer_,129.494,929
Ai_Sugiyama_,135.282,1121
Aicha_El_Ouafi_,130.818,976
Aitor_Gonzalez_,174.418,1643
Akbar_Hashemi_Rafsanjani_,118.42,572
Akhmed_Zakayev_,125.168,770
Al_Davis_,149.35,1445
Al_Gore_,83.0155,38
Al_Pacino_,136.663,1159
Al_Sharpton_,168.755,1628
Alan_Ball_,123.631,713
Alan_Greenspan_,139.93,1251
Alan_Mulally_,110.277,372
Alastair_Campbell_,86.0865,53
Albert_Costa_,168.752,1626
Alberto_Fujimori_,127.447,857
Alberto_Ruiz_Gallardon_,129.843,944
Albrecht_Mentz_,128.812,907
Aldo_Paredes_,148.943,1440
Alec_Baldwin_,103.871,249
Alejandro_Atchugarry_,120.361,620
Alejandro_Avila_,160.757,1586
Alejandro_Toledo_,130.857,978
Aleksander_Kwasniewski_,117.054,537
Alex_Barros_,146.784,1402
Alex_Penelas_,93.9331,111
Alex_Sink_,118.615,580
Alexander_Downer_,106.014,291
Alexander_Losyukov_,112.964,439
Alexander_Rumyantsev_,105.984,290
Alexandra_Stevenson_,103.064,237
Alexandra_Vodjanikova_,154.623,1514
Ali_Abbas_,109.494,361
Ali_Khamenei_,131.953,1019
Ali_Naimi_,112.35,416
Alice_Fisher_,139.627,1243
Alicia_Silverstone_,129.939,947
Alimzhan_Tokhtakhounov_,117.489,550
Alison_Lohman_,106.485,303
Allen_Iverson_,151.969,1484
Allison_Janney_,131.467,999
Allyson_Felix_,139.311,1236
Alvaro_Noboa_,111.11,391
Alvaro_Silva_Calderon_,126.861,835
Alvaro_Uribe_,99.7962,180
Amanda_Beard_,112.836,433
Amanda_Bynes_,111.854,407
Amanda_Coetzer_,140.549,1267
Amber_Tamblyn_,109.014,349
Amelia_Vega_,104.67,262
Amelie_Mauresmo_,145.106,1363
Amer_al-Saadi_,134.22,1085
Amram_Mitzna_,150.636,1465
Ana_Guevara_,133.372,1056
Ana_Palacio_,101.307,210
Anastasia_Myskina_,156.079,1533
Anders_Ebbeson_,151.775,1480
Anders_Fogh_Rasmussen_,124.888,761
Andre_Agassi_,138.774,1219
Andrei_Mikhnevich_,144.309,1350
Andrew_Bunner_,111.826,405
Andrew_Cuomo_,98.6213,167
Andrew_Niccol_,100.562,194
Andrew_Weissmann_,160.898,1588
Andy_Hebb_,110.061,370
