Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.66968,508
Aaron_Sorkin_,0.761613,799
Abdel_Nasser_Assidi_,0.844521,1038
Abdoulaye_Wade_,0.57868,257
Abdullah_,0.398618,17
Abdullah_Gul_,0.482179,96
Abdullah_al-Attiyah_,0.82154,979
Abdullatif_Sener_,0.56126,223
Abel_Pacheco_,1.12018,1578
Abid_Hamid_Mahmud_Al-Tikriti_,0.614146,343
Adam_Sandler_,1.03976,1484
Adam_Scott_,1.09272,1547
Adel_Al-Jubeir_,0.767358,815
Adolfo_Aguilar_Zinser_,0.639425,418
Adolfo_Rodriguez_Saa_,0.881004,1168
Adrian_McPherson_,0.959363,1337
Adrian_Nastase_,0.634692,405
Adrien_Brody_,0.948694,1320
Ahmad_Masood_,0.44891,53
Ahmed_Chalabi_,0.413124,25
Ahmet_Necdet_Sezer_,0.611178,332
Ai_Sugiyama_,0.610033,327
Aicha_El_Ouafi_,0.991103,1394
Aitor_Gonzalez_,0.839943,1029
Akbar_Hashemi_Rafsanjani_,0.864711,1107
Akhmed_Zakayev_,0.640159,420
Al_Davis_,0.590657,283
Al_Gore_,0.910003,1227
Al_Pacino_,0.78875,900
Al_Sharpton_,0.596052,295
Alan_Ball_,0.849645,1059
Alan_Greenspan_,0.709827,628
Alan_Mulally_,0.613098,341
Alastair_Campbell_,0.56517,230
Albert_Costa_,0.973181,1360
Alberto_Fujimori_,0.828651,1003
Alberto_Ruiz_Gallardon_,0.706141,610
Albrecht_Mentz_,0.509324,133
Aldo_Paredes_,0.457035,62
Alec_Baldwin_,0.696143,579
Alejandro_Atchugarry_,0.776941,848
Alejandro_Avila_,0.689862,560
Alejandro_Toledo_,0.747152,754
Aleksander_Kwasniewski_,0.627855,383
Alex_Barros_,0.603968,317
Alex_Penelas_,0.678196,529
Alex_Sink_,0.801557,928
Alexander_Downer_,0.796295,915
Alexander_Rumyantsev_,0.980166,1373
Alexandra_Stevenson_,0.876728,1153
Alexandra_Vodjanikova_,0.784785,879
Ali_Abbas_,1.05976,1510
Ali_Khamenei_,0.901757,1205
Ali_Naimi_,0.855645,1080
Alice_Fisher_,0.69861,585
Alicia_Silverstone_,1.09657,1554
Alimzhan_Tokhtakhounov_,1.06567,1518
Alison_Lohman_,1.27056,1670
Allen_Iverson_,0.787309,891
Allison_Janney_,0.999731,1414
Allyson_Felix_,0.632473,400
Alvaro_Noboa_,1.03898,1480
Alvaro_Silva_Calderon_,0.943241,1304
Alvaro_Uribe_,0.788858,902
Amanda_Beard_,0.733327,707
Amanda_Bynes_,0.875275,1149
Amanda_Coetzer_,0.450809,56
Amber_Tamblyn_,1.13853,1596
Amelia_Vega_,0.971688,1355
Amelie_Mauresmo_,1.06088,1512
Amer_al-Saadi_,0.757158,787
Amram_Mitzna_,0.847013,1048
Ana_Guevara_,1.02225,1452
Ana_Palacio_,0.612352,337
Anastasia_Myskina_,0.809509,950
Anders_Ebbeson_,0.775589,844
Anders_Fogh_Rasmussen_,0.501628,121
Andre_Agassi_,0.628483,386
Andrei_Mikhnevich_,0.414681,26
Andrew_Bunner_,0.484476,104
Andrew_Cuomo_,0.992852,1400
