Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,553,1150
Aaron_Sorkin_,1087,1594
Abdel_Nasser_Assidi_,14,40
Abdoulaye_Wade_,691,1309
Abdullah_,20,58
Abdullah_Gul_,294,718
Abdullah_al-Attiyah_,924,1497
Abdullatif_Sener_,981,1534
Abel_Pacheco_,869,1464
Abid_Hamid_Mahmud_Al-Tikriti_,541,1127
Adam_Sandler_,146,397
Adam_Scott_,643,1263
Adel_Al-Jubeir_,754,1374
Adolfo_Aguilar_Zinser_,908,1486
Adolfo_Rodriguez_Saa_,735,1354
Adrian_McPherson_,1415,1664
Adrian_Nastase_,171,460
Adrien_Brody_,275,681
Ahmad_Masood_,360,845
Ahmed_Chalabi_,344,817
Ahmet_Necdet_Sezer_,358,842
Ai_Sugiyama_,485,1044
Aicha_El_Ouafi_,464,1012
Aitor_Gonzalez_,711,1337
Akbar_Hashemi_Rafsanjani_,247,629
Akhmed_Zakayev_,771,1392
Al_Davis_,443,981
Al_Gore_,920,1495
Al_Pacino_,233,596
Al_Sharpton_,96,267
Alan_Ball_,716,1341
Alan_Greenspan_,609,1222
Alan_Mulally_,377,879
Alastair_Campbell_,924,1498
Albert_Costa_,602,1214
Alberto_Fujimori_,202,532
Alberto_Ruiz_Gallardon_,46,133
Albrecht_Mentz_,441,977
Aldo_Paredes_,460,1008
Alec_Baldwin_,148,403
Alejandro_Atchugarry_,21,61
Alejandro_Avila_,1058,1581
Alejandro_Toledo_,75,215
Aleksander_Kwasniewski_,537,1119
Alex_Barros_,143,390
Alex_Penelas_,211,553
Alex_Sink_,1048,1573
Alexander_Downer_,84,236
Alexander_Losyukov_,149,406
Alexander_Rumyantsev_,78,221
Alexandra_Stevenson_,307,742
Alexandra_Vodjanikova_,1,1
Ali_Abbas_,363,849
Ali_Khamenei_,595,1200
Ali_Naimi_,421,945
Alice_Fisher_,186,499
Alicia_Silverstone_,251,635
Alimzhan_Tokhtakhounov_,563,1162
Alison_Lohman_,160,434
Allen_Iverson_,1083,1591
Allison_Janney_,218,564
Allyson_Felix_,1024,1561
Alvaro_Noboa_,466,1017
Alvaro_Silva_Calderon_,735,1355
Alvaro_Uribe_,174,468
Amanda_Beard_,438,972
Amanda_Bynes_,555,1152
Amanda_Coetzer_,763,1387
Amber_Tamblyn_,345,820
Amelia_Vega_,262,661
Amelie_Mauresmo_,506,1072
Amer_al-Saadi_,472,1026
Amram_Mitzna_,2,4
Ana_Guevara_,918,1493
Ana_Palacio_,228,585
Anastasia_Myskina_,1346,1655
Anders_Ebbeson_,400,913
Anders_Fogh_Rasmussen_,175,470
Andre_Agassi_,764,1389
Andrei_Mikhnevich_,778,1402
Andrew_Bunner_,348,825
Andrew_Cuomo_,160,435
Andrew_Niccol_,908,1487
Andrew_Weissmann_,654,1275
Andy_Hebb_,3,7
Andy_Roddick_,982,1535
Angela_Bassett_,149,407
Angela_Lansbury_,295,721
Angela_Merkel_,43,126
Angelina_Jolie_,217,563
Angelo_Reyes_,1140,1614
Anibal_Ibarra_,131,358
Ann_Veneman_,208,547
Anna_Kournikova_,630,1245
Anna_Nicole_Smith_,241,616
Anne_Krueger_,318,764
