Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.829799,1222
Aaron_Sorkin_,0.73744,853
Abdel_Nasser_Assidi_,0.599141,296
Abdoulaye_Wade_,0.785945,1069
Abdullah_,0.408838,11
Abdullah_Gul_,0.598672,293
Abdullah_al-Attiyah_,0.864079,1325
Abdullatif_Sener_,0.425848,17
Abel_Pacheco_,1.00418,1608
Abid_Hamid_Mahmud_Al-Tikriti_,0.856437,1298
Adam_Sandler_,0.798421,1124
Adam_Scott_,1.00504,1612
Adel_Al-Jubeir_,0.633071,411
Adolfo_Aguilar_Zinser_,0.537445,129
Adolfo_Rodriguez_Saa_,0.936493,1490
Adrian_McPherson_,0.936563,1491
Adrian_Nastase_,0.488301,56
Adrien_Brody_,0.681043,622
Ahmad_Masood_,0.444418,28
Ahmed_Chalabi_,0.457412,32
Ahmet_Necdet_Sezer_,0.7921,1097
Ai_Sugiyama_,1.03693,1637
Aicha_El_Ouafi_,0.806972,1152
Aitor_Gonzalez_,0.900855,1426
Akbar_Hashemi_Rafsanjani_,0.677555,610
Akhmed_Zakayev_,0.673454,591
Al_Davis_,0.791027,1091
Al_Gore_,0.828935,1220
Al_Pacino_,0.635536,424
Al_Sharpton_,0.508896,81
Alan_Ball_,0.812028,1171
Alan_Greenspan_,0.813384,1176
Alan_Mulally_,0.500758,72
Alastair_Campbell_,0.89859,1420
Albert_Costa_,1.04575,1647
Alberto_Fujimori_,0.714538,770
Alberto_Ruiz_Gallardon_,0.533144,120
Albrecht_Mentz_,0.603782,315
Aldo_Paredes_,0.606987,330
Alec_Baldwin_,0.524524,106
Alejandro_Atchugarry_,0.570771,204
Alejandro_Avila_,0.759875,955
Alejandro_Toledo_,0.690737,666
Aleksander_Kwasniewski_,0.949194,1526
Alex_Barros_,0.600018,301
Alex_Penelas_,0.678656,613
Alex_Sink_,0.791036,1092
Alexander_Downer_,0.605951,325
Alexander_Losyukov_,0.614972,351
Alexander_Rumyantsev_,0.747091,899
Alexandra_Stevenson_,0.736484,849
Alexandra_Vodjanikova_,0.801924,1133
Ali_Abbas_,1.05025,1649
Ali_Khamenei_,0.793334,1104
Ali_Naimi_,0.749636,914
Alice_Fisher_,0.600235,302
Alicia_Silverstone_,1.05063,1650
Alimzhan_Tokhtakhounov_,0.870261,1343
Alison_Lohman_,0.452379,30
Allen_Iverson_,0.615786,355
Allison_Janney_,0.614372,349
Allyson_Felix_,0.515756,94
Alvaro_Noboa_,0.771854,1006
Alvaro_Silva_Calderon_,0.569437,202
Alvaro_Uribe_,0.820371,1203
Amanda_Beard_,0.850393,1277
Amanda_Bynes_,0.648546,478
Amanda_Coetzer_,0.616887,358
Amber_Tamblyn_,0.755785,942
Amelia_Vega_,0.755106,936
Amelie_Mauresmo_,1.0335,1633
Amer_al-Saadi_,0.76855,991
Amram_Mitzna_,0.650682,487
Ana_Guevara_,0.791446,1093
Ana_Palacio_,0.482184,49
Anastasia_Myskina_,0.852327,1281
Anders_Ebbeson_,0.601049,306
Anders_Fogh_Rasmussen_,0.648099,475
Andre_Agassi_,0.792334,1098
Andrei_Mikhnevich_,0.733229,836
Andrew_Bunner_,0.692603,674
