Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,102048,416
Aaron_Sorkin_,138655,1362
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,97525,327
Abdullah_,92262,244
Abdullah_Gul_,125192,1024
Abdullah_al-Attiyah_,107254,539
Abdullatif_Sener_,133892,1266
Abel_Pacheco_,122069,932
Abid_Hamid_Mahmud_Al-Tikriti_,137453,1336
Adam_Sandler_,105124,486
Adam_Scott_,107854,555
Adel_Al-Jubeir_,108249,566
Adolfo_Aguilar_Zinser_,126287,1070
Adolfo_Rodriguez_Saa_,134530,1282
Adrian_McPherson_,116219,772
Adrian_Nastase_,138513,1356
Adrien_Brody_,169119,1642
Ahmad_Masood_,144289,1465
Ahmed_Chalabi_,136374,1318
Ahmet_Necdet_Sezer_,112278,666
Ai_Sugiyama_,124172,989
Aicha_El_Ouafi_,99325.7,358
Aitor_Gonzalez_,117894,822
Akbar_Hashemi_Rafsanjani_,96931.5,316
Akhmed_Zakayev_,105233,487
Al_Davis_,84270,172
Al_Gore_,134925,1291
Al_Pacino_,105027,482
Al_Sharpton_,104905,480
Alan_Ball_,107980,561
Alan_Greenspan_,159480,1602
Alan_Mulally_,88757,210
Alastair_Campbell_,87313.5,198
Albert_Costa_,125125,1022
Alberto_Fujimori_,107424,543
Alberto_Ruiz_Gallardon_,129750,1161
Albrecht_Mentz_,128489,1135
Aldo_Paredes_,0,2
Alec_Baldwin_,136279,1314
Alejandro_Atchugarry_,157895,1594
Alejandro_Avila_,115947,764
Alejandro_Toledo_,113227,690
Aleksander_Kwasniewski_,117778,820
Alex_Barros_,112333,669
Alex_Penelas_,109436,602
Alex_Sink_,153542,1565
Alexander_Downer_,147342,1504
Alexander_Losyukov_,108745,581
Alexander_Rumyantsev_,151503,1542
Alexandra_Stevenson_,131222,1192
Alexandra_Vodjanikova_,120829,894
Ali_Abbas_,121570,918
Ali_Khamenei_,148971,1519
Ali_Naimi_,105777,503
Alice_Fisher_,112568,675
Alicia_Silverstone_,100228,372
Alimzhan_Tokhtakhounov_,143103,1446
Alison_Lohman_,138767,1364
Allen_Iverson_,126214,1069
Allison_Janney_,0,3
Allyson_Felix_,101924,412
Alvaro_Noboa_,121419,913
Alvaro_Silva_Calderon_,134910,1290
Alvaro_Uribe_,109146,594
Amanda_Beard_,84953,182
Amanda_Bynes_,143091,1445
Amanda_Coetzer_,0,4
Amber_Tamblyn_,104929,481
Amelia_Vega_,142177,1429
Amelie_Mauresmo_,143066,1443
Amer_al-Saadi_,131166,1190
Amram_Mitzna_,53601,88
Ana_Guevara_,152506,1550
Ana_Palacio_,126202,1067
Anastasia_Myskina_,157369,1588
Anders_Ebbeson_,121160,902
Anders_Fogh_Rasmussen_,140839,1405
Andre_Agassi_,103813,461
Andrei_Mikhnevich_,102743,431
Andrew_Bunner_,0,5
Andrew_Cuomo_,107318,540
Andrew_Niccol_,124619,1006
Andrew_Weissmann_,121321,908
Andy_Hebb_,117835,821
Andy_Roddick_,125923,1055
Angela_Bassett_,122264,939
Angela_Lansbury_,124235,992
Angela_Merkel_,108360,568
Angelina_Jolie_,113331,692
Angelo_Reyes_,76918.3,125
