Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2040,515
Aaron_Sorkin_,3044,1195
Abdel_Nasser_Assidi_,2919,1113
Abdoulaye_Wade_,3269,1332
Abdullah_,1738,347
Abdullah_Gul_,3955,1581
Abdullah_al-Attiyah_,2185,620
Abdullatif_Sener_,3206,1305
Abel_Pacheco_,2131,580
Abid_Hamid_Mahmud_Al-Tikriti_,4596,1670
Adam_Sandler_,1315,152
Adam_Scott_,2418,754
Adel_Al-Jubeir_,2892,1098
Adolfo_Aguilar_Zinser_,2994,1165
Adolfo_Rodriguez_Saa_,4116,1620
Adrian_McPherson_,2919,1114
Adrian_Nastase_,4290,1647
Adrien_Brody_,3301,1356
Ahmad_Masood_,3814,1551
Ahmed_Chalabi_,3233,1315
Ahmet_Necdet_Sezer_,1699,327
Ai_Sugiyama_,3244,1321
Aicha_El_Ouafi_,2088,549
Aitor_Gonzalez_,4077,1612
Akbar_Hashemi_Rafsanjani_,1054,83
Akhmed_Zakayev_,1991,484
Al_Davis_,3100,1235
Al_Gore_,3378,1389
Al_Pacino_,1742,349
Al_Sharpton_,3054,1203
Alan_Ball_,2621,899
Alan_Greenspan_,4385,1658
Alan_Mulally_,1131,96
Alastair_Campbell_,2555,850
Albert_Costa_,2894,1100
Alberto_Fujimori_,2139,584
Alberto_Ruiz_Gallardon_,2968,1148
Albrecht_Mentz_,2446,774
Aldo_Paredes_,3089,1229
Alec_Baldwin_,3796,1545
Alejandro_Atchugarry_,3776,1542
Alejandro_Avila_,3063,1212
Alejandro_Toledo_,2154,593
Aleksander_Kwasniewski_,2373,726
Alex_Barros_,2432,764
Alex_Penelas_,1147,98
Alex_Sink_,3425,1405
Alexander_Downer_,2889,1095
Alexander_Losyukov_,2309,686
Alexander_Rumyantsev_,3106,1238
Alexandra_Stevenson_,3574,1472
Alexandra_Vodjanikova_,3907,1574
Ali_Abbas_,1471,209
Ali_Khamenei_,3642,1499
Ali_Naimi_,1008,71
Alice_Fisher_,2220,638
Alicia_Silverstone_,2022,505
Alimzhan_Tokhtakhounov_,3032,1191
Alison_Lohman_,2509,825
Allen_Iverson_,3207,1307
Allison_Janney_,1861,418
Allyson_Felix_,2192,624
Alvaro_Noboa_,2062,527
Alvaro_Silva_Calderon_,2855,1074
Alvaro_Uribe_,855,43
Amanda_Beard_,1948,467
Amanda_Bynes_,3573,1471
Amanda_Coetzer_,1606,276
Amber_Tamblyn_,901,51
Amelia_Vega_,3611,1486
Amelie_Mauresmo_,3539,1456
Amer_al-Saadi_,2468,793
Amram_Mitzna_,1209,109
Ana_Guevara_,3722,1522
Ana_Palacio_,1618,283
Anastasia_Myskina_,3193,1298
Anders_Ebbeson_,4111,1619
Anders_Fogh_Rasmussen_,3861,1564
Andre_Agassi_,1613,278
Andrei_Mikhnevich_,2002,492
Andrew_Bunner_,2177,613
Andrew_Cuomo_,805,34
Andrew_Niccol_,1923,450
Andrew_Weissmann_,2795,1024
Andy_Hebb_,2003,494
Andy_Roddick_,2438,768
Angela_Bassett_,3677,1510
Angela_Lansbury_,1841,402
Angela_Merkel_,1194,106
Angelina_Jolie_,2228,643
Angelo_Reyes_,1445,198
