Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2431,760
Aaron_Sorkin_,3322,1374
Abdel_Nasser_Assidi_,3471,1428
Abdoulaye_Wade_,3344,1385
Abdullah_,1363,159
Abdullah_Gul_,2395,734
Abdullah_al-Attiyah_,3777,1544
Abdullatif_Sener_,2206,604
Abel_Pacheco_,3761,1540
Abid_Hamid_Mahmud_Al-Tikriti_,4205,1636
Adam_Sandler_,3445,1422
Adam_Scott_,2863,1073
Adel_Al-Jubeir_,3701,1520
Adolfo_Aguilar_Zinser_,1847,413
Adolfo_Rodriguez_Saa_,2470,785
Adrian_McPherson_,3021,1187
Adrian_Nastase_,1720,336
Adrien_Brody_,2239,625
Ahmad_Masood_,1576,267
Ahmed_Chalabi_,688,25
Ahmet_Necdet_Sezer_,2916,1114
Ai_Sugiyama_,3796,1546
Aicha_El_Ouafi_,4152,1628
Aitor_Gonzalez_,3519,1448
Akbar_Hashemi_Rafsanjani_,1748,354
Akhmed_Zakayev_,1499,225
Al_Davis_,2877,1088
Al_Gore_,3285,1347
Al_Pacino_,3257,1325
Al_Sharpton_,2558,866
Alan_Ball_,3501,1438
Alan_Greenspan_,1981,484
Alan_Mulally_,2088,543
Alastair_Campbell_,1114,90
Albert_Costa_,3676,1507
Alberto_Fujimori_,2617,909
Alberto_Ruiz_Gallardon_,2503,814
Albrecht_Mentz_,3019,1184
Aldo_Paredes_,2920,1122
Alec_Baldwin_,4148,1626
Alejandro_Atchugarry_,1816,390
Alejandro_Avila_,3187,1288
Alejandro_Toledo_,1850,415
Aleksander_Kwasniewski_,3860,1567
Alex_Barros_,1709,333
Alex_Penelas_,2066,534
Alex_Sink_,3605,1486
Alexander_Downer_,1861,423
Alexander_Losyukov_,772,32
Alexander_Rumyantsev_,3062,1217
Alexandra_Stevenson_,1929,458
Alexandra_Vodjanikova_,2634,922
Ali_Abbas_,669,23
Ali_Khamenei_,2679,952
Ali_Naimi_,2508,820
Alice_Fisher_,2841,1057
Alicia_Silverstone_,3196,1291
Alimzhan_Tokhtakhounov_,2458,777
Alison_Lohman_,3406,1411
Allen_Iverson_,2567,870
Allison_Janney_,2480,793
Allyson_Felix_,2866,1077
Alvaro_Noboa_,1977,482
Alvaro_Silva_Calderon_,3075,1225
Alvaro_Uribe_,1838,407
Amanda_Beard_,1730,342
Amanda_Bynes_,1946,469
Amanda_Coetzer_,1597,275
Amber_Tamblyn_,2302,670
Amelia_Vega_,2030,516
Amelie_Mauresmo_,4334,1654
Amer_al-Saadi_,2488,797
Amram_Mitzna_,2760,1002
Ana_Guevara_,2222,614
Ana_Palacio_,1163,104
Anastasia_Myskina_,1665,314
Anders_Ebbeson_,2223,615
Anders_Fogh_Rasmussen_,2016,505
Andre_Agassi_,3223,1304
Andrei_Mikhnevich_,1729,341
Andrew_Bunner_,1795,381
Andrew_Cuomo_,2302,671
Andrew_Niccol_,1779,368
Andrew_Weissmann_,2921,1124
Andy_Hebb_,2051,525
Andy_Roddick_,2878,1089
Angela_Bassett_,2904,1105
Angela_Lansbury_,2505,816
Angela_Merkel_,1242,129
Angelina_Jolie_,1695,326
Angelo_Reyes_,3227,1307
