Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2306,708
Aaron_Sorkin_,2610,911
Abdel_Nasser_Assidi_,3477,1441
Abdoulaye_Wade_,3970,1600
Abdullah_,2220,635
Abdullah_Gul_,2540,851
Abdullah_al-Attiyah_,3613,1490
Abdullatif_Sener_,1802,371
Abel_Pacheco_,2307,709
Abid_Hamid_Mahmud_Al-Tikriti_,3134,1258
Adam_Sandler_,1269,136
Adam_Scott_,2350,740
Adel_Al-Jubeir_,2617,915
Adolfo_Aguilar_Zinser_,2025,511
Adolfo_Rodriguez_Saa_,540,5
Adrian_McPherson_,3285,1342
Adrian_Nastase_,3442,1420
Adrien_Brody_,2485,815
Ahmad_Masood_,4175,1633
Ahmed_Chalabi_,2536,848
Ahmet_Necdet_Sezer_,1690,305
Ai_Sugiyama_,3005,1176
Aicha_El_Ouafi_,2601,905
Aitor_Gonzalez_,3425,1410
Akbar_Hashemi_Rafsanjani_,1690,306
Akhmed_Zakayev_,1356,161
Al_Davis_,2586,896
Al_Gore_,3442,1421
Al_Pacino_,2570,880
Al_Sharpton_,3130,1256
Alan_Ball_,1921,433
Alan_Greenspan_,2255,661
Alan_Mulally_,3276,1337
Alastair_Campbell_,2186,611
Albert_Costa_,4614,1673
Alberto_Fujimori_,1999,489
Alberto_Ruiz_Gallardon_,1210,110
Albrecht_Mentz_,2383,758
Aldo_Paredes_,1391,176
Alec_Baldwin_,2064,532
Alejandro_Atchugarry_,2908,1118
Alejandro_Avila_,1750,340
Alejandro_Toledo_,3021,1193
Aleksander_Kwasniewski_,3052,1219
Alex_Barros_,1317,146
Alex_Penelas_,1760,349
Alex_Sink_,1783,361
Alexander_Downer_,1927,437
Alexander_Losyukov_,2136,578
Alexander_Rumyantsev_,1474,209
Alexandra_Stevenson_,2301,701
Alexandra_Vodjanikova_,2890,1100
Ali_Abbas_,1199,107
Ali_Khamenei_,1676,296
Ali_Naimi_,1236,120
Alice_Fisher_,3779,1547
Alicia_Silverstone_,3808,1556
Alimzhan_Tokhtakhounov_,1666,287
Alison_Lohman_,1766,353
Allen_Iverson_,3038,1202
Allison_Janney_,2623,921
Allyson_Felix_,3848,1565
Alvaro_Noboa_,2117,562
Alvaro_Silva_Calderon_,2785,1026
Alvaro_Uribe_,2171,598
Amanda_Beard_,2081,539
Amanda_Bynes_,924,46
Amanda_Coetzer_,4347,1656
Amber_Tamblyn_,2099,548
Amelia_Vega_,3716,1519
Amelie_Mauresmo_,3752,1536
Amer_al-Saadi_,1739,334
Amram_Mitzna_,2838,1060
Ana_Guevara_,2265,673
Ana_Palacio_,1637,269
Anastasia_Myskina_,3767,1539
Anders_Ebbeson_,3738,1531
Anders_Fogh_Rasmussen_,4607,1672
Andre_Agassi_,2489,819
Andrei_Mikhnevich_,2888,1096
Andrew_Bunner_,3130,1257
Andrew_Cuomo_,1821,378
Andrew_Niccol_,2337,729
Andrew_Weissmann_,2932,1140
Andy_Hebb_,862,41
Andy_Roddick_,1422,185
Angela_Bassett_,4024,1611
Angela_Lansbury_,2885,1094
Angela_Merkel_,1699,313
Angelina_Jolie_,1831,386
Angelo_Reyes_,1976,472
