Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,923,51
Aaron_Sorkin_,2516,841
Abdel_Nasser_Assidi_,3042,1223
Abdoulaye_Wade_,4551,1672
Abdullah_,3725,1518
Abdullah_Gul_,2193,624
Abdullah_al-Attiyah_,3754,1531
Abdullatif_Sener_,2949,1154
Abel_Pacheco_,1581,239
Abid_Hamid_Mahmud_Al-Tikriti_,3886,1560
Adam_Sandler_,1427,177
Adam_Scott_,3422,1409
Adel_Al-Jubeir_,2238,647
Adolfo_Aguilar_Zinser_,2665,952
Adolfo_Rodriguez_Saa_,2948,1153
Adrian_McPherson_,4568,1674
Adrian_Nastase_,2713,989
Adrien_Brody_,3028,1210
Ahmad_Masood_,3340,1381
Ahmed_Chalabi_,2838,1077
Ahmet_Necdet_Sezer_,1744,318
Ai_Sugiyama_,2854,1087
Aicha_El_Ouafi_,2043,515
Aitor_Gonzalez_,2719,995
Akbar_Hashemi_Rafsanjani_,1927,423
Akhmed_Zakayev_,2842,1080
Al_Davis_,3602,1486
Al_Gore_,2602,902
Al_Pacino_,3241,1336
Al_Sharpton_,2280,679
Alan_Ball_,2325,709
Alan_Greenspan_,3787,1544
Alan_Mulally_,1213,108
Alastair_Campbell_,2531,858
Albert_Costa_,2658,947
Alberto_Fujimori_,2707,986
Alberto_Ruiz_Gallardon_,3315,1373
Albrecht_Mentz_,2985,1176
Aldo_Paredes_,2440,794
Alec_Baldwin_,2998,1189
Alejandro_Atchugarry_,3916,1570
Alejandro_Avila_,3840,1556
Alejandro_Toledo_,2824,1066
Aleksander_Kwasniewski_,3249,1344
Alex_Barros_,2099,553
Alex_Penelas_,2119,566
Alex_Sink_,2622,920
Alexander_Downer_,1420,174
Alexander_Losyukov_,2744,1008
Alexander_Rumyantsev_,1917,418
Alexandra_Stevenson_,2185,619
Alexandra_Vodjanikova_,3988,1592
Ali_Abbas_,1438,185
Ali_Khamenei_,2479,819
Ali_Naimi_,2409,766
Alice_Fisher_,1973,462
Alicia_Silverstone_,2283,682
Alimzhan_Tokhtakhounov_,2148,593
Alison_Lohman_,1026,68
Allen_Iverson_,3721,1516
Allison_Janney_,3275,1356
Allyson_Felix_,4245,1641
Alvaro_Noboa_,1436,182
Alvaro_Silva_Calderon_,2124,572
Alvaro_Uribe_,3093,1253
Amanda_Beard_,1407,168
Amanda_Bynes_,3524,1452
Amanda_Coetzer_,3991,1593
Amber_Tamblyn_,2889,1113
Amelia_Vega_,2215,635
Amelie_Mauresmo_,3223,1329
Amer_al-Saadi_,2025,506
Amram_Mitzna_,3422,1410
Ana_Guevara_,3161,1295
Ana_Palacio_,951,54
Anastasia_Myskina_,2306,696
Anders_Ebbeson_,4051,1604
Anders_Fogh_Rasmussen_,3773,1539
Andre_Agassi_,2461,807
Andrei_Mikhnevich_,1864,389
Andrew_Bunner_,1173,99
Andrew_Cuomo_,2328,711
Andrew_Niccol_,1461,195
Andrew_Weissmann_,3282,1359
Andy_Hebb_,3065,1236
Andy_Roddick_,2867,1098
Angela_Bassett_,3526,1456
Angela_Lansbury_,1650,265
Angela_Merkel_,2262,670
Angelina_Jolie_,2030,508
Angelo_Reyes_,3149,1284
