Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,105822,391
Aaron_Sorkin_,148248,1472
Abdel_Nasser_Assidi_,126446,885
Abdoulaye_Wade_,118448,655
Abdullah_,137082,1206
Abdullah_Gul_,101668,328
Abdullah_al-Attiyah_,154654,1563
Abdullatif_Sener_,95772,269
Abel_Pacheco_,133719,1108
Abid_Hamid_Mahmud_Al-Tikriti_,123210,783
Adam_Sandler_,138110,1236
Adam_Scott_,132794,1082
Adel_Al-Jubeir_,134385,1125
Adolfo_Aguilar_Zinser_,104406,368
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,110955,490
Adrian_Nastase_,0,2
Adrien_Brody_,145150,1425
Ahmad_Masood_,172005,1660
Ahmed_Chalabi_,137432,1218
Ahmet_Necdet_Sezer_,133147,1094
Ai_Sugiyama_,134563,1128
Aicha_El_Ouafi_,95666,266
Aitor_Gonzalez_,110678,479
Akbar_Hashemi_Rafsanjani_,96590,276
Akhmed_Zakayev_,123562,794
Al_Davis_,106210,399
Al_Gore_,77362,203
Al_Pacino_,128801,954
Al_Sharpton_,133206,1097
Alan_Ball_,164492,1627
Alan_Greenspan_,112279,516
Alan_Mulally_,109313,454
Alastair_Campbell_,129990,986
Albert_Costa_,117523,635
Alberto_Fujimori_,0,3
Alberto_Ruiz_Gallardon_,0,4
Albrecht_Mentz_,115114,577
Aldo_Paredes_,136964,1203
Alec_Baldwin_,136254,1182
Alejandro_Atchugarry_,0,5
Alejandro_Avila_,0,6
Alejandro_Toledo_,116787,621
Aleksander_Kwasniewski_,102213,337
Alex_Barros_,136849,1198
Alex_Penelas_,91810,237
Alex_Sink_,137750,1230
Alexander_Downer_,120233,704
Alexander_Losyukov_,144982,1420
Alexander_Rumyantsev_,115723,597
Alexandra_Stevenson_,135271,1149
Alexandra_Vodjanikova_,153594,1542
Ali_Abbas_,124840,841
Ali_Khamenei_,109672,459
Ali_Naimi_,143212,1377
Alice_Fisher_,149133,1484
Alicia_Silverstone_,114358,566
Alimzhan_Tokhtakhounov_,0,7
Alison_Lohman_,0,8
Allen_Iverson_,0,9
Allison_Janney_,122498,764
Allyson_Felix_,111333,498
Alvaro_Noboa_,113154,537
Alvaro_Silva_Calderon_,153992,1549
Alvaro_Uribe_,69077,191
Amanda_Beard_,0,10
Amanda_Bynes_,99890,309
Amanda_Coetzer_,0,11
Amber_Tamblyn_,129855,979
Amelia_Vega_,121145,726
Amelie_Mauresmo_,140661,1309
Amer_al-Saadi_,137477,1221
Amram_Mitzna_,157055,1580
Ana_Guevara_,131492,1034
Ana_Palacio_,111974,512
Anastasia_Myskina_,158152,1593
Anders_Ebbeson_,81604,214
Anders_Fogh_Rasmussen_,129473,969
Andre_Agassi_,124360,828
Andrei_Mikhnevich_,0,12
Andrew_Bunner_,133240,1098
Andrew_Cuomo_,130139,990
Andrew_Niccol_,146712,1450
Andrew_Weissmann_,110828,485
Andy_Hebb_,112612,526
Andy_Roddick_,105777,389
Angela_Bassett_,99327.5,303
Angela_Lansbury_,0,13
Angela_Merkel_,135904,1172
Angelina_Jolie_,116183,604
Angelo_Reyes_,138489,1245
Anibal_Ibarra_,121687,742
