Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,551,1175
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,890,1508
Abdoulaye_Wade_,1021,1575
Abdullah_,637,1282
Abdullah_Gul_,307,775
Abdullah_al-Attiyah_,2,4
Abdullatif_Sener_,786,1421
Abel_Pacheco_,27,78
Abid_Hamid_Mahmud_Al-Tikriti_,278,714
Adam_Sandler_,234,625
Adam_Scott_,128,359
Adel_Al-Jubeir_,3,7
Adolfo_Aguilar_Zinser_,1056,1594
Adolfo_Rodriguez_Saa_,4,10
Adrian_McPherson_,5,13
Adrian_Nastase_,432,999
Adrien_Brody_,481,1083
Ahmad_Masood_,834,1465
Ahmed_Chalabi_,405,955
Ahmet_Necdet_Sezer_,137,383
Ai_Sugiyama_,976,1555
Aicha_El_Ouafi_,912,1521
Aitor_Gonzalez_,853,1479
Akbar_Hashemi_Rafsanjani_,399,945
Akhmed_Zakayev_,6,16
Al_Davis_,1158,1630
Al_Gore_,35,102
Al_Pacino_,270,699
Al_Sharpton_,1346,1673
Alan_Ball_,654,1300
Alan_Greenspan_,393,935
Alan_Mulally_,7,19
Alastair_Campbell_,397,942
Albert_Costa_,171,474
Alberto_Fujimori_,674,1320
Alberto_Ruiz_Gallardon_,8,22
Albrecht_Mentz_,166,461
Aldo_Paredes_,628,1272
Alec_Baldwin_,1145,1624
Alejandro_Atchugarry_,9,25
Alejandro_Avila_,384,916
Alejandro_Toledo_,117,327
Aleksander_Kwasniewski_,201,551
Alex_Barros_,689,1337
Alex_Penelas_,115,322
Alex_Sink_,102,287
Alexander_Downer_,302,765
Alexander_Losyukov_,277,711
Alexander_Rumyantsev_,10,28
Alexandra_Stevenson_,363,880
Alexandra_Vodjanikova_,1264,1658
Ali_Abbas_,11,31
Ali_Khamenei_,1023,1576
Ali_Naimi_,317,794
Alice_Fisher_,997,1567
Alicia_Silverstone_,144,402
Alimzhan_Tokhtakhounov_,12,34
Alison_Lohman_,276,710
Allen_Iverson_,918,1522
Allison_Janney_,586,1221
Allyson_Felix_,676,1323
Alvaro_Noboa_,403,950
Alvaro_Silva_Calderon_,846,1474
Alvaro_Uribe_,335,826
Amanda_Beard_,13,37
Amanda_Bynes_,63,183
Amanda_Coetzer_,14,40
Amber_Tamblyn_,48,139
Amelia_Vega_,579,1214
Amelie_Mauresmo_,526,1143
Amer_al-Saadi_,185,506
Amram_Mitzna_,345,847
Ana_Guevara_,222,599
Ana_Palacio_,223,601
Anastasia_Myskina_,15,43
Anders_Ebbeson_,503,1111
Anders_Fogh_Rasmussen_,967,1548
Andre_Agassi_,702,1354
Andrei_Mikhnevich_,16,46
Andrew_Bunner_,422,984
Andrew_Cuomo_,135,377
Andrew_Niccol_,164,455
Andrew_Weissmann_,505,1115
Andy_Hebb_,387,922
Andy_Roddick_,586,1222
Angela_Bassett_,1026,1579
Angela_Lansbury_,17,49
Angela_Merkel_,49,142
Angelina_Jolie_,797,1434
Angelo_Reyes_,23,67
Anibal_Ibarra_,1072,1600
Ann_Veneman_,91,258
Anna_Kournikova_,411,963
Anna_Nicole_Smith_,494,1101
Anne_Krueger_,524,1140
Anne_McLellan_,287,733
