Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2422,769
Aaron_Sorkin_,3095,1237
Abdel_Nasser_Assidi_,2581,896
Abdoulaye_Wade_,3730,1541
Abdullah_,872,40
Abdullah_Gul_,3323,1380
Abdullah_al-Attiyah_,3572,1490
Abdullatif_Sener_,2657,955
Abel_Pacheco_,2640,941
Abid_Hamid_Mahmud_Al-Tikriti_,2950,1152
Adam_Sandler_,1671,292
Adam_Scott_,2874,1089
Adel_Al-Jubeir_,3716,1538
Adolfo_Aguilar_Zinser_,3248,1332
Adolfo_Rodriguez_Saa_,1264,115
Adrian_McPherson_,3849,1575
Adrian_Nastase_,2860,1081
Adrien_Brody_,2580,894
Ahmad_Masood_,3433,1435
Ahmed_Chalabi_,3585,1497
Ahmet_Necdet_Sezer_,1881,409
Ai_Sugiyama_,2337,715
Aicha_El_Ouafi_,2328,706
Aitor_Gonzalez_,2900,1113
Akbar_Hashemi_Rafsanjani_,3546,1477
Akhmed_Zakayev_,2953,1156
Al_Davis_,2603,912
Al_Gore_,3885,1581
Al_Pacino_,2896,1110
Al_Sharpton_,2842,1072
Alan_Ball_,1304,124
Alan_Greenspan_,4133,1621
Alan_Mulally_,1980,463
Alastair_Campbell_,3752,1548
Albert_Costa_,1960,450
Alberto_Fujimori_,1847,388
Alberto_Ruiz_Gallardon_,2288,681
Albrecht_Mentz_,2576,888
Aldo_Paredes_,4657,1677
Alec_Baldwin_,2615,920
Alejandro_Atchugarry_,1561,232
Alejandro_Avila_,1805,363
Alejandro_Toledo_,2534,853
Aleksander_Kwasniewski_,2481,814
Alex_Barros_,3504,1462
Alex_Penelas_,618,14
Alex_Sink_,2265,661
Alexander_Downer_,815,38
Alexander_Losyukov_,2617,925
Alexander_Rumyantsev_,936,48
Alexandra_Stevenson_,2268,665
Alexandra_Vodjanikova_,2340,717
Ali_Abbas_,3061,1220
Ali_Khamenei_,3232,1323
Ali_Naimi_,2166,592
Alice_Fisher_,2457,794
Alicia_Silverstone_,2482,815
Alimzhan_Tokhtakhounov_,1837,383
Alison_Lohman_,2404,760
Allen_Iverson_,2645,945
Allison_Janney_,1355,136
Allyson_Felix_,3568,1484
Alvaro_Noboa_,2437,780
Alvaro_Silva_Calderon_,3039,1214
Alvaro_Uribe_,2778,1033
Amanda_Beard_,2391,749
Amanda_Bynes_,1363,138
Amanda_Coetzer_,4415,1660
Amber_Tamblyn_,1488,191
Amelia_Vega_,2332,708
Amelie_Mauresmo_,1881,410
Amer_al-Saadi_,2377,742
Amram_Mitzna_,3941,1593
Ana_Guevara_,2752,1022
Ana_Palacio_,2502,832
Anastasia_Myskina_,4259,1643
Anders_Ebbeson_,4490,1668
Anders_Fogh_Rasmussen_,3177,1287
Andre_Agassi_,2968,1161
Andrei_Mikhnevich_,2894,1107
Andrew_Bunner_,2266,662
Andrew_Cuomo_,1271,116
Andrew_Niccol_,3068,1225
Andrew_Weissmann_,1679,299
Andy_Hebb_,2189,610
Andy_Roddick_,2170,597
Angela_Bassett_,2590,904
Angela_Lansbury_,2214,629
Angela_Merkel_,1340,130
Angelina_Jolie_,2893,1106
Angelo_Reyes_,2721,996
