Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,80,229
Aaron_Sorkin_,1067,1588
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,277,694
Abdullah_,447,992
Abdullah_Gul_,50,145
Abdullah_al-Attiyah_,1171,1630
Abdullatif_Sener_,428,964
Abel_Pacheco_,542,1138
Abid_Hamid_Mahmud_Al-Tikriti_,1132,1618
Adam_Sandler_,481,1037
Adam_Scott_,231,588
Adel_Al-Jubeir_,630,1257
Adolfo_Aguilar_Zinser_,1096,1600
Adolfo_Rodriguez_Saa_,1044,1579
Adrian_McPherson_,572,1184
Adrian_Nastase_,254,644
Adrien_Brody_,378,874
Ahmad_Masood_,991,1549
Ahmed_Chalabi_,262,660
Ahmet_Necdet_Sezer_,492,1051
Ai_Sugiyama_,618,1242
Aicha_El_Ouafi_,342,814
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,241,614
Akhmed_Zakayev_,82,235
Al_Davis_,11,31
Al_Gore_,417,940
Al_Pacino_,350,824
Al_Sharpton_,1246,1650
Alan_Ball_,233,594
Alan_Greenspan_,822,1448
Alan_Mulally_,525,1108
Alastair_Campbell_,309,753
Albert_Costa_,244,621
Alberto_Fujimori_,746,1383
Alberto_Ruiz_Gallardon_,3,7
Albrecht_Mentz_,884,1496
Aldo_Paredes_,434,974
Alec_Baldwin_,45,131
Alejandro_Atchugarry_,535,1126
Alejandro_Avila_,54,156
Alejandro_Toledo_,372,865
Aleksander_Kwasniewski_,144,394
Alex_Barros_,841,1467
Alex_Penelas_,4,10
Alex_Sink_,427,961
Alexander_Downer_,156,427
Alexander_Losyukov_,193,516
Alexander_Rumyantsev_,5,13
Alexandra_Stevenson_,227,581
Alexandra_Vodjanikova_,178,483
Ali_Abbas_,243,618
Ali_Khamenei_,952,1534
Ali_Naimi_,273,687
Alice_Fisher_,568,1179
Alicia_Silverstone_,648,1277
Alimzhan_Tokhtakhounov_,538,1131
Alison_Lohman_,181,489
Allen_Iverson_,926,1520
Allison_Janney_,977,1543
Allyson_Felix_,1206,1638
Alvaro_Noboa_,741,1378
Alvaro_Silva_Calderon_,813,1443
Alvaro_Uribe_,166,454
Amanda_Beard_,272,684
Amanda_Bynes_,532,1121
Amanda_Coetzer_,6,16
Amber_Tamblyn_,347,821
Amelia_Vega_,252,640
Amelie_Mauresmo_,703,1335
Amer_al-Saadi_,451,997
Amram_Mitzna_,132,367
Ana_Guevara_,1318,1662
Ana_Palacio_,203,536
Anastasia_Myskina_,776,1409
Anders_Ebbeson_,1099,1603
Anders_Fogh_Rasmussen_,596,1209
Andre_Agassi_,361,843
Andrei_Mikhnevich_,30,87
Andrew_Bunner_,476,1029
Andrew_Cuomo_,157,430
Andrew_Niccol_,588,1202
Andrew_Weissmann_,464,1018
Andy_Hebb_,366,851
Andy_Roddick_,641,1270
Angela_Bassett_,1375,1671
Angela_Lansbury_,7,19
Angela_Merkel_,44,128
Angelina_Jolie_,392,898
Angelo_Reyes_,1116,1613
Anibal_Ibarra_,727,1363
Ann_Veneman_,302,741
Anna_Kournikova_,43,125
Anna_Nicole_Smith_,542,1139
Anne_Krueger_,829,1455
