Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,573,1132
Aaron_Sorkin_,226,578
Abdel_Nasser_Assidi_,72,204
Abdoulaye_Wade_,1214,1619
Abdullah_,536,1085
Abdullah_Gul_,297,721
Abdullah_al-Attiyah_,1326,1653
Abdullatif_Sener_,185,486
Abel_Pacheco_,1085,1566
Abid_Hamid_Mahmud_Al-Tikriti_,1056,1546
Adam_Sandler_,399,887
Adam_Scott_,1386,1661
Adel_Al-Jubeir_,1163,1604
Adolfo_Aguilar_Zinser_,483,1014
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,1062,1552
Adrian_Nastase_,343,797
Adrien_Brody_,498,1035
Ahmad_Masood_,1222,1623
Ahmed_Chalabi_,404,896
Ahmet_Necdet_Sezer_,2,4
Ai_Sugiyama_,782,1355
Aicha_El_Ouafi_,326,769
Aitor_Gonzalez_,1298,1649
Akbar_Hashemi_Rafsanjani_,254,633
Akhmed_Zakayev_,132,363
Al_Davis_,576,1135
Al_Gore_,1245,1630
Al_Pacino_,377,855
Al_Sharpton_,1006,1515
Alan_Ball_,748,1323
Alan_Greenspan_,174,464
Alan_Mulally_,385,869
Alastair_Campbell_,256,637
Albert_Costa_,1596,1678
Alberto_Fujimori_,147,401
Alberto_Ruiz_Gallardon_,195,510
Albrecht_Mentz_,784,1356
Aldo_Paredes_,1440,1670
Alec_Baldwin_,283,696
Alejandro_Atchugarry_,223,570
Alejandro_Avila_,3,7
Alejandro_Toledo_,214,552
Aleksander_Kwasniewski_,151,411
Alex_Barros_,44,128
Alex_Penelas_,317,753
Alex_Sink_,603,1169
Alexander_Downer_,125,345
Alexander_Losyukov_,4,10
Alexander_Rumyantsev_,158,429
Alexandra_Stevenson_,571,1128
Alexandra_Vodjanikova_,191,500
Ali_Abbas_,369,840
Ali_Khamenei_,819,1382
Ali_Naimi_,215,554
Alice_Fisher_,364,830
Alicia_Silverstone_,688,1262
Alimzhan_Tokhtakhounov_,437,947
Alison_Lohman_,309,741
Allen_Iverson_,5,13
Allison_Janney_,6,16
Allyson_Felix_,1040,1534
Alvaro_Noboa_,403,894
Alvaro_Silva_Calderon_,314,748
Alvaro_Uribe_,195,511
Amanda_Beard_,444,956
Amanda_Bynes_,55,158
Amanda_Coetzer_,1280,1641
Amber_Tamblyn_,7,19
Amelia_Vega_,233,592
Amelie_Mauresmo_,858,1415
Amer_al-Saadi_,333,780
Amram_Mitzna_,8,22
Ana_Guevara_,376,852
Ana_Palacio_,222,568
Anastasia_Myskina_,1275,1640
Anders_Ebbeson_,1095,1576
Anders_Fogh_Rasmussen_,1082,1563
Andre_Agassi_,808,1371
Andrei_Mikhnevich_,381,861
Andrew_Bunner_,346,802
Andrew_Cuomo_,181,479
Andrew_Niccol_,9,25
Andrew_Weissmann_,450,969
Andy_Hebb_,32,93
Andy_Roddick_,1015,1522
Angela_Bassett_,166,449
Angela_Lansbury_,247,620
Angela_Merkel_,122,338
Angelina_Jolie_,442,954
Angelo_Reyes_,67,189
Anibal_Ibarra_,33,96
Ann_Veneman_,315,749
Anna_Kournikova_,638,1219
Anna_Nicole_Smith_,274,678
Anne_Krueger_,386,870
