Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,540,1124
Aaron_Sorkin_,801,1421
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,2,4
Abdullah_,35,103
Abdullah_Gul_,290,714
Abdullah_al-Attiyah_,318,776
Abdullatif_Sener_,502,1070
Abel_Pacheco_,3,7
Abid_Hamid_Mahmud_Al-Tikriti_,1279,1652
Adam_Sandler_,855,1458
Adam_Scott_,1503,1677
Adel_Al-Jubeir_,192,521
Adolfo_Aguilar_Zinser_,527,1107
Adolfo_Rodriguez_Saa_,85,248
Adrian_McPherson_,759,1380
Adrian_Nastase_,447,980
Adrien_Brody_,648,1268
Ahmad_Masood_,48,141
Ahmed_Chalabi_,52,153
Ahmet_Necdet_Sezer_,932,1522
Ai_Sugiyama_,259,655
Aicha_El_Ouafi_,1079,1591
Aitor_Gonzalez_,742,1360
Akbar_Hashemi_Rafsanjani_,245,625
Akhmed_Zakayev_,837,1443
Al_Davis_,376,881
Al_Gore_,649,1270
Al_Pacino_,892,1496
Al_Sharpton_,78,228
Alan_Ball_,709,1334
Alan_Greenspan_,157,449
Alan_Mulally_,571,1174
Alastair_Campbell_,247,629
Albert_Costa_,1337,1659
Alberto_Fujimori_,4,10
Alberto_Ruiz_Gallardon_,5,13
Albrecht_Mentz_,486,1046
Aldo_Paredes_,6,16
Alec_Baldwin_,248,631
Alejandro_Atchugarry_,335,807
Alejandro_Avila_,367,867
Alejandro_Toledo_,81,237
Aleksander_Kwasniewski_,207,551
Alex_Barros_,7,19
Alex_Penelas_,302,745
Alex_Sink_,568,1168
Alexander_Downer_,169,477
Alexander_Losyukov_,130,374
Alexander_Rumyantsev_,395,911
Alexandra_Stevenson_,871,1468
Alexandra_Vodjanikova_,8,22
Ali_Abbas_,343,819
Ali_Khamenei_,565,1165
Ali_Naimi_,9,25
Alice_Fisher_,304,747
Alicia_Silverstone_,564,1163
Alimzhan_Tokhtakhounov_,10,28
Alison_Lohman_,295,727
Allen_Iverson_,1259,1647
Allison_Janney_,593,1201
Allyson_Felix_,93,272
Alvaro_Noboa_,465,1008
Alvaro_Silva_Calderon_,346,825
Alvaro_Uribe_,1499,1676
Amanda_Beard_,522,1099
Amanda_Bynes_,51,150
Amanda_Coetzer_,738,1358
Amber_Tamblyn_,11,31
Amelia_Vega_,261,661
Amelie_Mauresmo_,541,1127
Amer_al-Saadi_,187,510
Amram_Mitzna_,430,955
Ana_Guevara_,508,1080
Ana_Palacio_,214,562
Anastasia_Myskina_,777,1394
Anders_Ebbeson_,206,549
Anders_Fogh_Rasmussen_,3,8
Andre_Agassi_,477,1027
Andrei_Mikhnevich_,326,788
Andrew_Bunner_,386,896
Andrew_Cuomo_,558,1151
Andrew_Niccol_,334,804
Andrew_Weissmann_,316,771
Andy_Hebb_,352,838
Andy_Roddick_,371,873
Angela_Bassett_,1391,1665
Angela_Lansbury_,484,1042
Angela_Merkel_,45,132
Angelina_Jolie_,492,1055
Angelo_Reyes_,927,1519
Anibal_Ibarra_,799,1417
Ann_Veneman_,300,740
Anna_Kournikova_,140,402
Anna_Nicole_Smith_,408,925
Anne_Krueger_,640,1258
