Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,111655,786
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,126851,1148
Abdoulaye_Wade_,135608,1353
Abdullah_,153278,1584
Abdullah_Gul_,142172,1467
Abdullah_al-Attiyah_,0,2
Abdullatif_Sener_,105506,675
Abel_Pacheco_,133405,1295
Abid_Hamid_Mahmud_Al-Tikriti_,77031,361
Adam_Sandler_,121832,1022
Adam_Scott_,0,3
Adel_Al-Jubeir_,151277,1566
Adolfo_Aguilar_Zinser_,112337,799
Adolfo_Rodriguez_Saa_,115369,872
Adrian_McPherson_,89676,464
Adrian_Nastase_,157199,1615
Adrien_Brody_,101846,619
Ahmad_Masood_,0,4
Ahmed_Chalabi_,153036,1582
Ahmet_Necdet_Sezer_,129824,1228
Ai_Sugiyama_,135649,1355
Aicha_El_Ouafi_,140643,1445
Aitor_Gonzalez_,0,5
Akbar_Hashemi_Rafsanjani_,69402,334
Akhmed_Zakayev_,141276,1454
Al_Davis_,0,6
Al_Gore_,121067,1003
Al_Pacino_,115133,864
Al_Sharpton_,122359,1041
Alan_Ball_,99477,577
Alan_Greenspan_,146453,1522
Alan_Mulally_,121406,1014
Alastair_Campbell_,117026,912
Albert_Costa_,120623,995
Alberto_Fujimori_,0,7
Alberto_Ruiz_Gallardon_,117382,924
Albrecht_Mentz_,138569,1414
Aldo_Paredes_,116552,895
Alec_Baldwin_,114234,851
Alejandro_Atchugarry_,173052,1668
Alejandro_Avila_,145254,1509
Alejandro_Toledo_,70566,338
Aleksander_Kwasniewski_,154289,1591
Alex_Barros_,101232,610
Alex_Penelas_,136645,1379
Alex_Sink_,109546,747
Alexander_Downer_,124616,1094
Alexander_Losyukov_,124063,1076
Alexander_Rumyantsev_,117292,919
Alexandra_Stevenson_,90629,471
Alexandra_Vodjanikova_,91222,475
Ali_Abbas_,98622,566
Ali_Khamenei_,94510,513
Ali_Naimi_,128914,1199
Alice_Fisher_,133715,1302
Alicia_Silverstone_,134409,1320
Alimzhan_Tokhtakhounov_,145567,1514
Alison_Lohman_,0,8
Allen_Iverson_,0,9
Allison_Janney_,0,10
Allyson_Felix_,160181,1632
Alvaro_Noboa_,0,11
Alvaro_Silva_Calderon_,85871,428
Alvaro_Uribe_,121153,1005
Amanda_Beard_,151536,1569
Amanda_Bynes_,75664,352
Amanda_Coetzer_,129076,1203
Amber_Tamblyn_,141665,1459
Amelia_Vega_,86036,429
Amelie_Mauresmo_,138552,1413
Amer_al-Saadi_,94408,512
Amram_Mitzna_,126524,1140
Ana_Guevara_,142894,1474
Ana_Palacio_,108669,725
Anastasia_Myskina_,0,12
Anders_Ebbeson_,112842,815
Anders_Fogh_Rasmussen_,126832,1147
Andre_Agassi_,117699,929
Andrei_Mikhnevich_,140563,1442
Andrew_Bunner_,125071,1111
Andrew_Cuomo_,110343,760
Andrew_Niccol_,153819,1589
Andrew_Weissmann_,0,13
Andy_Hebb_,0,14
Andy_Roddick_,105134,668
Angela_Bassett_,103214,637
Angela_Lansbury_,84619.5,417
Angela_Merkel_,109459,746
Angelina_Jolie_,140448,1439
Angelo_Reyes_,117286,918
Anibal_Ibarra_,0,15
