Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,130624,1040
Aaron_Sorkin_,123503,812
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,106803,349
Abdullah_,125293,862
Abdullah_Gul_,125072,855
Abdullah_al-Attiyah_,0,2
Abdullatif_Sener_,146395,1453
Abel_Pacheco_,128789,981
Abid_Hamid_Mahmud_Al-Tikriti_,114393,511
Adam_Sandler_,83156.3,73
Adam_Scott_,110616,429
Adel_Al-Jubeir_,152864,1553
Adolfo_Aguilar_Zinser_,123821,822
Adolfo_Rodriguez_Saa_,130274,1033
Adrian_McPherson_,118007,627
Adrian_Nastase_,90919,117
Adrien_Brody_,158682,1608
Ahmad_Masood_,103828,280
Ahmed_Chalabi_,118510,639
Ahmet_Necdet_Sezer_,113477,489
Ai_Sugiyama_,90049.5,109
Aicha_El_Ouafi_,129636,1009
Aitor_Gonzalez_,171459,1659
Akbar_Hashemi_Rafsanjani_,106164,334
Akhmed_Zakayev_,130728,1042
Al_Davis_,90514,114
Al_Gore_,114660,521
Al_Pacino_,134189,1152
Al_Sharpton_,145079,1427
Alan_Ball_,161031,1628
Alan_Greenspan_,160739,1624
Alan_Mulally_,121733,746
Alastair_Campbell_,132318,1086
Albert_Costa_,137730,1271
Alberto_Fujimori_,117133,605
Alberto_Ruiz_Gallardon_,107565,366
Albrecht_Mentz_,89991,107
Aldo_Paredes_,147057,1465
Alec_Baldwin_,150216,1524
Alejandro_Atchugarry_,126236,901
Alejandro_Avila_,137710,1270
Alejandro_Toledo_,130015,1015
Aleksander_Kwasniewski_,118524,640
Alex_Barros_,120183,698
Alex_Penelas_,126345,905
Alex_Sink_,98816,192
Alexander_Downer_,139453,1322
Alexander_Losyukov_,99538,204
Alexander_Rumyantsev_,117606,617
Alexandra_Stevenson_,123599,816
Alexandra_Vodjanikova_,145982,1444
Ali_Abbas_,131315,1057
Ali_Khamenei_,148917,1501
Ali_Naimi_,117659,618
Alice_Fisher_,153860,1565
Alicia_Silverstone_,120289,704
Alimzhan_Tokhtakhounov_,122477,771
Alison_Lohman_,134525,1165
Allen_Iverson_,110659,431
Allison_Janney_,144813,1423
Allyson_Felix_,98053,183
Alvaro_Noboa_,162085,1635
Alvaro_Silva_Calderon_,183373,1674
Alvaro_Uribe_,115400,544
Amanda_Beard_,93558,137
Amanda_Bynes_,115803,563
Amanda_Coetzer_,104638,298
Amber_Tamblyn_,101677,236
Amelia_Vega_,121916,752
Amelie_Mauresmo_,131238,1053
Amer_al-Saadi_,130900,1045
Amram_Mitzna_,119746,677
Ana_Guevara_,150389,1527
Ana_Palacio_,91814,123
Anastasia_Myskina_,122114,759
Anders_Ebbeson_,145593,1438
Anders_Fogh_Rasmussen_,153245,1558
Andre_Agassi_,132398,1090
Andrei_Mikhnevich_,100507,221
Andrew_Bunner_,96424.6,164
Andrew_Cuomo_,126211,898
Andrew_Niccol_,124976,851
Andrew_Weissmann_,105013,304
Andy_Hebb_,136919,1249
Andy_Roddick_,129303,995
Angela_Bassett_,133832,1139
Angela_Lansbury_,140523,1343
Angela_Merkel_,107290,362
Angelina_Jolie_,143211,1393
Angelo_Reyes_,98835,193
