Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2743,974
Aaron_Sorkin_,3496,1417
Abdel_Nasser_Assidi_,2311,683
Abdoulaye_Wade_,4364,1656
Abdullah_,2591,867
Abdullah_Gul_,3375,1365
Abdullah_al-Attiyah_,2245,640
Abdullatif_Sener_,2730,969
Abel_Pacheco_,2431,761
Abid_Hamid_Mahmud_Al-Tikriti_,3939,1586
Adam_Sandler_,1013,109
Adam_Scott_,3027,1156
Adel_Al-Jubeir_,3418,1386
Adolfo_Aguilar_Zinser_,2962,1113
Adolfo_Rodriguez_Saa_,3936,1584
Adrian_McPherson_,3697,1504
Adrian_Nastase_,3260,1305
Adrien_Brody_,2256,646
Ahmad_Masood_,3495,1416
Ahmed_Chalabi_,2941,1101
Ahmet_Necdet_Sezer_,2496,806
Ai_Sugiyama_,3138,1221
Aicha_El_Ouafi_,3239,1294
Aitor_Gonzalez_,3240,1295
Akbar_Hashemi_Rafsanjani_,1637,305
Akhmed_Zakayev_,1749,348
Al_Davis_,3475,1411
Al_Gore_,2592,869
Al_Pacino_,2039,514
Al_Sharpton_,3559,1442
Alan_Ball_,3287,1322
Alan_Greenspan_,3901,1575
Alan_Mulally_,2510,816
Alastair_Campbell_,1980,489
Albert_Costa_,2858,1048
Alberto_Fujimori_,3214,1277
Alberto_Ruiz_Gallardon_,2419,753
Albrecht_Mentz_,2317,691
Aldo_Paredes_,3962,1591
Alec_Baldwin_,2132,566
Alejandro_Atchugarry_,3336,1342
Alejandro_Avila_,3144,1231
Alejandro_Toledo_,1961,470
Aleksander_Kwasniewski_,2773,990
Alex_Barros_,2224,620
Alex_Penelas_,1614,296
Alex_Sink_,2752,981
Alexander_Downer_,1455,231
Alexander_Losyukov_,2687,939
Alexander_Rumyantsev_,1305,180
Alexandra_Stevenson_,2920,1091
Alexandra_Vodjanikova_,3312,1333
Ali_Abbas_,1900,432
Ali_Khamenei_,2816,1025
Ali_Naimi_,1423,218
Alice_Fisher_,2725,965
Alicia_Silverstone_,1837,406
Alimzhan_Tokhtakhounov_,1546,262
Alison_Lohman_,1905,435
Allen_Iverson_,3981,1598
Allison_Janney_,3014,1147
Allyson_Felix_,3265,1309
Alvaro_Noboa_,2653,912
Alvaro_Silva_Calderon_,3240,1296
Alvaro_Uribe_,2209,610
Amanda_Beard_,1731,343
Amanda_Bynes_,634,29
Amanda_Coetzer_,3970,1593
Amber_Tamblyn_,781,54
Amelia_Vega_,1331,191
Amelie_Mauresmo_,3093,1190
Amer_al-Saadi_,2684,936
Amram_Mitzna_,3141,1223
Ana_Guevara_,1978,486
Ana_Palacio_,2840,1037
Anastasia_Myskina_,4071,1621
Anders_Ebbeson_,3826,1549
Anders_Fogh_Rasmussen_,4181,1632
Andre_Agassi_,3886,1573
Andrei_Mikhnevich_,3141,1224
Andrew_Bunner_,2925,1094
Andrew_Cuomo_,1277,173
Andrew_Niccol_,455,9
Andrew_Weissmann_,2935,1095
Andy_Hebb_,2991,1134
Andy_Roddick_,2636,896
Angela_Bassett_,2604,875
Angela_Lansbury_,1085,124
Angela_Merkel_,1013,110
Angelina_Jolie_,2296,673
Angelo_Reyes_,2165,588
