Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.996471,1536
Aaron_Sorkin_,0.838832,1194
Abdel_Nasser_Assidi_,0.653507,389
Abdoulaye_Wade_,0.939537,1452
Abdullah_,0.707922,622
Abdullah_Gul_,0.892644,1326
Abdullah_al-Attiyah_,0.830182,1158
Abdullatif_Sener_,0.888142,1317
Abel_Pacheco_,0.808575,1080
Abid_Hamid_Mahmud_Al-Tikriti_,1.09048,1611
Adam_Sandler_,0.594934,199
Adam_Scott_,0.948712,1470
Adel_Al-Jubeir_,0.906767,1372
Adolfo_Aguilar_Zinser_,0.558297,118
Adolfo_Rodriguez_Saa_,0.797042,1042
Adrian_McPherson_,1.07643,1605
Adrian_Nastase_,0.663423,422
Adrien_Brody_,0.730868,761
Ahmad_Masood_,0.730688,758
Ahmed_Chalabi_,0.674483,478
Ahmet_Necdet_Sezer_,0.815946,1109
Ai_Sugiyama_,0.741582,813
Aicha_El_Ouafi_,0.46865,22
Aitor_Gonzalez_,1.21455,1663
Akbar_Hashemi_Rafsanjani_,0.818885,1116
Akhmed_Zakayev_,0.584409,169
Al_Davis_,0.837584,1187
Al_Gore_,0.901126,1357
Al_Pacino_,0.530721,78
Al_Sharpton_,0.50161,53
Alan_Ball_,1.01605,1555
Alan_Greenspan_,0.647618,360
Alan_Mulally_,0.588305,181
Alastair_Campbell_,1.21882,1664
Albert_Costa_,1.06556,1596
Alberto_Fujimori_,0.604662,229
Alberto_Ruiz_Gallardon_,0.699581,582
Albrecht_Mentz_,0.624803,284
Aldo_Paredes_,0.699811,586
Alec_Baldwin_,0.638784,332
Alejandro_Atchugarry_,0.663834,425
Alejandro_Avila_,0.948047,1467
Alejandro_Toledo_,0.573485,140
Aleksander_Kwasniewski_,0.962027,1492
Alex_Barros_,0.716566,669
Alex_Penelas_,0.699768,584
Alex_Sink_,0.869731,1276
Alexander_Downer_,0.578789,156
Alexander_Losyukov_,0.660803,405
Alexander_Rumyantsev_,0.865991,1265
Alexandra_Stevenson_,0.776523,948
Alexandra_Vodjanikova_,0.577389,152
Ali_Abbas_,0.930497,1437
Ali_Khamenei_,0.936818,1446
Ali_Naimi_,0.85051,1229
Alice_Fisher_,0.50728,59
Alicia_Silverstone_,1.04403,1582
Alimzhan_Tokhtakhounov_,0.895961,1338
Alison_Lohman_,1.09927,1618
Allen_Iverson_,0.838247,1190
Allison_Janney_,0.730319,757
Allyson_Felix_,0.518177,68
Alvaro_Noboa_,0.662239,414
Alvaro_Silva_Calderon_,0.637446,328
Alvaro_Uribe_,1.12145,1630
Amanda_Beard_,0.927368,1428
Amanda_Bynes_,0.65808,398
Amanda_Coetzer_,0.717435,673
Amber_Tamblyn_,0.771614,926
Amelia_Vega_,0.561547,124
Amelie_Mauresmo_,1.00533,1546
Amer_al-Saadi_,1.10943,1626
Amram_Mitzna_,0.862414,1259
Ana_Guevara_,0.682223,512
Ana_Palacio_,0.671444,461
Anastasia_Myskina_,0.677674,491
Anders_Ebbeson_,0.740549,806
Anders_Fogh_Rasmussen_,0.528814,74
Andre_Agassi_,0.845131,1213
Andrei_Mikhnevich_,0.753529,860
Andrew_Bunner_,0.717773,676
