Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,65,185
Aaron_Sorkin_,467,1000
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1452,1670
Abdullah_,224,566
Abdullah_Gul_,300,717
Abdullah_al-Attiyah_,115,320
Abdullatif_Sener_,711,1307
Abel_Pacheco_,109,307
Abid_Hamid_Mahmud_Al-Tikriti_,1044,1553
Adam_Sandler_,199,515
Adam_Scott_,94,268
Adel_Al-Jubeir_,90,256
Adolfo_Aguilar_Zinser_,118,329
Adolfo_Rodriguez_Saa_,1042,1551
Adrian_McPherson_,1137,1594
Adrian_Nastase_,422,933
Adrien_Brody_,399,896
Ahmad_Masood_,758,1354
Ahmed_Chalabi_,72,206
Ahmet_Necdet_Sezer_,903,1478
Ai_Sugiyama_,600,1193
Aicha_El_Ouafi_,22,64
Aitor_Gonzalez_,1566,1680
Akbar_Hashemi_Rafsanjani_,254,623
Akhmed_Zakayev_,169,449
Al_Davis_,1187,1609
Al_Gore_,382,865
Al_Pacino_,78,222
Al_Sharpton_,53,151
Alan_Ball_,28,82
Alan_Greenspan_,360,827
Alan_Mulally_,181,476
Alastair_Campbell_,710,1305
Albert_Costa_,1014,1536
Alberto_Fujimori_,229,572
Alberto_Ruiz_Gallardon_,307,732
Albrecht_Mentz_,70,200
Aldo_Paredes_,175,462
Alec_Baldwin_,332,777
Alejandro_Atchugarry_,425,937
Alejandro_Avila_,1216,1626
Alejandro_Toledo_,140,381
Aleksander_Kwasniewski_,773,1374
Alex_Barros_,364,835
Alex_Penelas_,318,754
Alex_Sink_,606,1204
Alexander_Downer_,156,418
Alexander_Losyukov_,405,905
Alexander_Rumyantsev_,201,521
Alexandra_Stevenson_,948,1510
Alexandra_Vodjanikova_,152,409
Ali_Abbas_,221,561
Ali_Khamenei_,1194,1611
Ali_Naimi_,133,364
Alice_Fisher_,59,168
Alicia_Silverstone_,80,227
Alimzhan_Tokhtakhounov_,418,925
Alison_Lohman_,409,912
Allen_Iverson_,1041,1550
Allison_Janney_,757,1353
Allyson_Felix_,68,194
Alvaro_Noboa_,414,919
Alvaro_Silva_Calderon_,315,748
Alvaro_Uribe_,534,1099
Amanda_Beard_,555,1130
Amanda_Bynes_,54,154
Amanda_Coetzer_,673,1279
Amber_Tamblyn_,183,482
Amelia_Vega_,124,343
Amelie_Mauresmo_,1015,1537
Amer_al-Saadi_,481,1027
Amram_Mitzna_,850,1436
Ana_Guevara_,512,1067
Ana_Palacio_,215,548
Anastasia_Myskina_,491,1039
Anders_Ebbeson_,806,1400
Anders_Fogh_Rasmussen_,74,212
Andre_Agassi_,468,1002
Andrei_Mikhnevich_,625,1224
Andrew_Bunner_,422,934
Andrew_Cuomo_,87,247
Andrew_Niccol_,49,140
Andrew_Weissmann_,905,1482
Andy_Hebb_,382,866
Andy_Roddick_,736,1333
Angela_Bassett_,749,1348
Angela_Lansbury_,88,250
Angela_Merkel_,44,127
Angelina_Jolie_,457,982
Angelo_Reyes_,926,1496
Anibal_Ibarra_,358,824
Ann_Veneman_,188,492
Anna_Kournikova_,719,1319
Anna_Nicole_Smith_,489,1035
Anne_Krueger_,681,1285
