Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,1.03799,1544
Aaron_Sorkin_,0.771685,959
Abdel_Nasser_Assidi_,0.711361,769
Abdoulaye_Wade_,0.965742,1462
Abdullah_,0.70674,751
Abdullah_Gul_,0.832051,1158
Abdullah_al-Attiyah_,0.901686,1328
Abdullatif_Sener_,0.828,1139
Abel_Pacheco_,0.994484,1496
Abid_Hamid_Mahmud_Al-Tikriti_,0.96029,1454
Adam_Sandler_,1.14493,1628
Adam_Scott_,0.933163,1402
Adel_Al-Jubeir_,0.520334,198
Adolfo_Aguilar_Zinser_,0.535097,236
Adolfo_Rodriguez_Saa_,0.618442,492
Adrian_McPherson_,0.992256,1494
Adrian_Nastase_,0.534278,230
Adrien_Brody_,0.638417,558
Ahmad_Masood_,0.503587,154
Ahmed_Chalabi_,0.520051,196
Ahmet_Necdet_Sezer_,0.796992,1042
Ai_Sugiyama_,0.748106,900
Aicha_El_Ouafi_,0.561849,320
Aitor_Gonzalez_,1.038,1545
Akbar_Hashemi_Rafsanjani_,0.819653,1107
Akhmed_Zakayev_,0.616547,485
Al_Davis_,0.726259,824
Al_Gore_,0.819183,1105
Al_Pacino_,0.976767,1477
Alan_Ball_,0.866055,1251
Alan_Greenspan_,0.539161,248
Alan_Mulally_,0.649504,583
Alastair_Campbell_,1.17837,1645
Albert_Costa_,0.976752,1476
Alberto_Fujimori_,0.718662,789
Alberto_Ruiz_Gallardon_,0.57352,355
Albrecht_Mentz_,0.812144,1084
Aldo_Paredes_,0.588915,402
Alec_Baldwin_,0.583482,381
Alejandro_Atchugarry_,0.669398,641
Alejandro_Avila_,0.457553,71
Alejandro_Toledo_,0.422942,32
Aleksander_Kwasniewski_,1.06278,1570
Alex_Barros_,0.480766,108
Alex_Penelas_,0.728854,835
Alex_Sink_,1.13012,1618
Alexander_Downer_,0.778525,979
Alexander_Losyukov_,0.822778,1116
Alexander_Rumyantsev_,0.935481,1408
Alexandra_Stevenson_,0.884687,1300
Alexandra_Vodjanikova_,0.633372,541
Ali_Abbas_,0.911858,1360
Ali_Khamenei_,0.963683,1458
Ali_Naimi_,0.898156,1320
Alice_Fisher_,0.496943,141
Alicia_Silverstone_,0.997311,1499
Alimzhan_Tokhtakhounov_,0.946287,1426
Alison_Lohman_,1.0408,1549
Allen_Iverson_,0.905395,1343
Allison_Janney_,0.808996,1077
Allyson_Felix_,0.670445,643
Alvaro_Noboa_,0.5157,180
Alvaro_Silva_Calderon_,0.63544,546
Alvaro_Uribe_,0.635801,547
Amanda_Beard_,1.00392,1516
Amanda_Bynes_,0.626288,519
Amanda_Coetzer_,0.615268,481
Amber_Tamblyn_,0.832964,1162
Amelia_Vega_,0.636324,549
Amelie_Mauresmo_,1.34029,1671
Amer_al-Saadi_,0.531663,223
Amram_Mitzna_,0.903043,1335
Ana_Guevara_,0.719069,794
Ana_Palacio_,0.543944,266
Anastasia_Myskina_,0.809162,1078
Anders_Ebbeson_,0.519202,193
Anders_Fogh_Rasmussen_,0.581286,373
Andre_Agassi_,0.727291,829
Andrei_Mikhnevich_,0.680891,668
Andrew_Bunner_,0.790663,1017
Andrew_Cuomo_,0.899452,1322
