Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,172693,1663
Aaron_Sorkin_,119414,721
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,112017,549
Abdullah_,94545,292
Abdullah_Gul_,108096,471
Abdullah_al-Attiyah_,129477,1032
Abdullatif_Sener_,156864,1578
Abel_Pacheco_,94062,287
Abid_Hamid_Mahmud_Al-Tikriti_,116845,656
Adam_Sandler_,121621,777
Adam_Scott_,73214,192
Adel_Al-Jubeir_,145954,1442
Adolfo_Aguilar_Zinser_,113559,590
Adolfo_Rodriguez_Saa_,127074,961
Adrian_McPherson_,99176,340
Adrian_Nastase_,133821,1134
Adrien_Brody_,123965,855
Ahmad_Masood_,0,2
Ahmed_Chalabi_,116092,635
Ahmet_Necdet_Sezer_,125386,906
Ai_Sugiyama_,121112,767
Aicha_El_Ouafi_,127581,979
Aitor_Gonzalez_,111429,533
Akbar_Hashemi_Rafsanjani_,108146,474
Akhmed_Zakayev_,149745,1508
Al_Davis_,120479,751
Al_Gore_,135530,1191
Al_Pacino_,131915,1088
Alan_Ball_,100939,365
Alan_Greenspan_,138518,1270
Alan_Mulally_,129071,1020
Alastair_Campbell_,136531,1220
Albert_Costa_,121621,778
Alberto_Fujimori_,123852,851
Alberto_Ruiz_Gallardon_,123635,845
Albrecht_Mentz_,143958,1403
Aldo_Paredes_,119432,722
Alec_Baldwin_,128850,1013
Alejandro_Atchugarry_,116126,636
Alejandro_Avila_,93117,276
Alejandro_Toledo_,145346,1428
Aleksander_Kwasniewski_,154189,1550
Alex_Barros_,93952.5,284
Alex_Penelas_,106464,447
Alex_Sink_,118909,705
Alexander_Downer_,134832,1163
Alexander_Losyukov_,106901,453
Alexander_Rumyantsev_,135921,1203
Alexandra_Stevenson_,121124,768
Alexandra_Vodjanikova_,134334,1149
Ali_Abbas_,101696,372
Ali_Khamenei_,125181,895
Ali_Naimi_,125369,905
Alice_Fisher_,120424,749
Alicia_Silverstone_,122342,799
Alimzhan_Tokhtakhounov_,0,3
Alison_Lohman_,133418,1122
Allen_Iverson_,120769,760
Allison_Janney_,122393,801
Allyson_Felix_,109087,488
Alvaro_Noboa_,83686,227
Alvaro_Silva_Calderon_,0,4
Alvaro_Uribe_,127495,976
Amanda_Beard_,119260,717
Amanda_Bynes_,125981,925
Amanda_Coetzer_,158354,1588
Amber_Tamblyn_,100658,358
Amelia_Vega_,84273,229
Amelie_Mauresmo_,149374,1504
Amer_al-Saadi_,125441,907
Amram_Mitzna_,99165.5,339
Ana_Guevara_,113608,593
Ana_Palacio_,144813,1417
Anastasia_Myskina_,155883,1567
Anders_Ebbeson_,109063,487
Anders_Fogh_Rasmussen_,113322,583
Andre_Agassi_,125621,912
Andrei_Mikhnevich_,108316,476
Andrew_Bunner_,123537,842
Andrew_Cuomo_,116384,644
Andrew_Niccol_,168341,1645
Andrew_Weissmann_,145717,1439
Andy_Hebb_,142290,1367
Andy_Roddick_,141442,1340
Angela_Bassett_,68645,185
Angela_Lansbury_,101864,375
Angela_Merkel_,117800,680
Angelina_Jolie_,141421,1339
Angelo_Reyes_,140904,1325
Anibal_Ibarra_,141471,1341
Ann_Veneman_,116242,637
