Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,92733,379
Aaron_Sorkin_,103165,606
Abdel_Nasser_Assidi_,108437,739
Abdoulaye_Wade_,113381,841
Abdullah_,112364,817
Abdullah_Gul_,106190,686
Abdullah_al-Attiyah_,117278,948
Abdullatif_Sener_,148949,1568
Abel_Pacheco_,86237,270
Abid_Hamid_Mahmud_Al-Tikriti_,126135,1185
Adam_Sandler_,91728,365
Adam_Scott_,104285,629
Adel_Al-Jubeir_,105457,662
Adolfo_Aguilar_Zinser_,89468,327
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,110762,792
Adrian_Nastase_,86984,279
Adrien_Brody_,141589,1475
Ahmad_Masood_,122024,1071
Ahmed_Chalabi_,108735,750
Ahmet_Necdet_Sezer_,0,2
Ai_Sugiyama_,132659,1336
Aicha_El_Ouafi_,125314,1165
Aitor_Gonzalez_,163771,1653
Akbar_Hashemi_Rafsanjani_,64525,96
Akhmed_Zakayev_,95596,442
Al_Davis_,115960,908
Al_Gore_,110249,782
Al_Pacino_,146243,1536
Al_Sharpton_,127746,1227
Alan_Ball_,146362,1538
Alan_Greenspan_,126965,1208
Alan_Mulally_,83729.5,231
Alastair_Campbell_,80589.5,188
Albert_Costa_,153218,1604
Alberto_Fujimori_,115842,905
Alberto_Ruiz_Gallardon_,124809,1152
Albrecht_Mentz_,141963,1482
Aldo_Paredes_,110860,793
Alec_Baldwin_,76174,150
Alejandro_Atchugarry_,125697,1173
Alejandro_Avila_,146243,1537
Alejandro_Toledo_,101586,572
Aleksander_Kwasniewski_,152016,1596
Alex_Barros_,101196,560
Alex_Penelas_,86177,268
Alex_Sink_,130325,1287
Alexander_Downer_,103096,603
Alexander_Losyukov_,123018,1099
Alexander_Rumyantsev_,119307,995
Alexandra_Stevenson_,93638.5,400
Alexandra_Vodjanikova_,94099,408
Ali_Abbas_,119528,1001
Ali_Khamenei_,127538,1222
Ali_Naimi_,103325,609
Alice_Fisher_,107570,718
Alicia_Silverstone_,97022,471
Alimzhan_Tokhtakhounov_,0,3
Alison_Lohman_,132239,1329
Allen_Iverson_,116477,921
Allison_Janney_,105548,664
Allyson_Felix_,131856,1317
Alvaro_Noboa_,115296,893
Alvaro_Silva_Calderon_,117411,952
Alvaro_Uribe_,123531,1116
Amanda_Beard_,123841,1127
Amanda_Bynes_,99286,518
Amanda_Coetzer_,151553,1593
Amber_Tamblyn_,84701,249
Amelia_Vega_,130562,1292
Amelie_Mauresmo_,123589,1119
Amer_al-Saadi_,119584,1004
Amram_Mitzna_,86671,277
Ana_Guevara_,139780,1449
Ana_Palacio_,105358,658
Anastasia_Myskina_,152751,1600
Anders_Ebbeson_,83041,221
Anders_Fogh_Rasmussen_,89224,320
Andre_Agassi_,135952,1399
Andrei_Mikhnevich_,140516,1458
Andrew_Bunner_,129559,1273
Andrew_Cuomo_,85699,261
Andrew_Niccol_,136747,1411
Andrew_Weissmann_,132144,1325
Andy_Hebb_,103879,619
Andy_Roddick_,151214,1589
Angela_Bassett_,114945,883
Angela_Lansbury_,91689,364
Angela_Merkel_,118956,988
Angelina_Jolie_,110224,781
Angelo_Reyes_,112964,831
