Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,287,724
Aaron_Sorkin_,1060,1602
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,381,899
Abdullah_,104,296
Abdullah_Gul_,300,746
Abdullah_al-Attiyah_,997,1576
Abdullatif_Sener_,782,1417
Abel_Pacheco_,196,525
Abid_Hamid_Mahmud_Al-Tikriti_,1157,1628
Adam_Sandler_,653,1278
Adam_Scott_,723,1354
Adel_Al-Jubeir_,708,1343
Adolfo_Aguilar_Zinser_,982,1558
Adolfo_Rodriguez_Saa_,77,223
Adrian_McPherson_,724,1355
Adrian_Nastase_,198,528
Adrien_Brody_,762,1393
Ahmad_Masood_,684,1314
Ahmed_Chalabi_,397,927
Ahmet_Necdet_Sezer_,945,1536
Ai_Sugiyama_,1110,1616
Aicha_El_Ouafi_,128,357
Aitor_Gonzalez_,685,1317
Akbar_Hashemi_Rafsanjani_,296,740
Akhmed_Zakayev_,231,600
Al_Davis_,240,621
Al_Gore_,1047,1596
Al_Pacino_,292,735
Al_Sharpton_,1198,1641
Alan_Ball_,729,1361
Alan_Greenspan_,370,882
Alan_Mulally_,204,541
Alastair_Campbell_,252,649
Albert_Costa_,816,1451
Alberto_Fujimori_,797,1432
Alberto_Ruiz_Gallardon_,956,1545
Albrecht_Mentz_,917,1519
Aldo_Paredes_,2,4
Alec_Baldwin_,297,742
Alejandro_Atchugarry_,657,1283
Alejandro_Avila_,70,205
Alejandro_Toledo_,158,431
Aleksander_Kwasniewski_,555,1160
Alex_Barros_,363,867
Alex_Penelas_,315,781
Alex_Sink_,593,1213
Alexander_Downer_,569,1186
Alexander_Losyukov_,126,351
Alexander_Rumyantsev_,426,977
Alexandra_Stevenson_,236,612
Alexandra_Vodjanikova_,1039,1593
Ali_Abbas_,368,878
Ali_Khamenei_,870,1492
Ali_Naimi_,99,282
Alice_Fisher_,1090,1610
Alicia_Silverstone_,961,1546
Alimzhan_Tokhtakhounov_,526,1112
Alison_Lohman_,480,1054
Allen_Iverson_,561,1170
Allison_Janney_,991,1570
Allyson_Felix_,766,1400
Alvaro_Noboa_,471,1037
Alvaro_Silva_Calderon_,849,1475
Alvaro_Uribe_,522,1105
Amanda_Beard_,541,1138
Amanda_Bynes_,48,141
Amanda_Coetzer_,681,1309
Amber_Tamblyn_,939,1532
Amelia_Vega_,270,687
Amelie_Mauresmo_,778,1413
Amer_al-Saadi_,475,1044
Amram_Mitzna_,116,326
Ana_Guevara_,237,615
Ana_Palacio_,210,557
Anastasia_Myskina_,100,285
Anders_Ebbeson_,1229,1650
Anders_Fogh_Rasmussen_,429,982
Andre_Agassi_,80,232
Andrei_Mikhnevich_,68,199
Andrew_Bunner_,351,843
Andrew_Cuomo_,166,449
Andrew_Niccol_,193,516
Andrew_Weissmann_,841,1470
Andy_Hebb_,51,150
Andy_Roddick_,112,318
Angela_Bassett_,862,1486
Angela_Lansbury_,473,1041
Angela_Merkel_,40,117
Angelina_Jolie_,72,211
Angelo_Reyes_,780,1416
Anibal_Ibarra_,815,1449
Ann_Veneman_,115,323
Anna_Kournikova_,185,495
Anna_Nicole_Smith_,150,412
Anne_Krueger_,866,1490
