Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1676,292
Aaron_Sorkin_,3269,1342
Abdel_Nasser_Assidi_,3138,1261
Abdoulaye_Wade_,2727,984
Abdullah_,3068,1217
Abdullah_Gul_,2819,1051
Abdullah_al-Attiyah_,2526,853
Abdullatif_Sener_,3728,1535
Abel_Pacheco_,2845,1068
Abid_Hamid_Mahmud_Al-Tikriti_,3564,1480
Adam_Sandler_,1783,344
Adam_Scott_,2962,1151
Adel_Al-Jubeir_,2996,1169
Adolfo_Aguilar_Zinser_,1562,242
Adolfo_Rodriguez_Saa_,3250,1331
Adrian_McPherson_,2461,796
Adrian_Nastase_,2925,1119
Adrien_Brody_,3132,1254
Ahmad_Masood_,2373,732
Ahmed_Chalabi_,3474,1440
Ahmet_Necdet_Sezer_,2082,507
Ai_Sugiyama_,2432,772
Aicha_El_Ouafi_,2560,875
Aitor_Gonzalez_,3040,1198
Akbar_Hashemi_Rafsanjani_,2055,491
Akhmed_Zakayev_,2339,707
Al_Davis_,3059,1212
Al_Gore_,3055,1211
Al_Pacino_,2067,496
Al_Sharpton_,3950,1603
Alan_Ball_,1674,291
Alan_Greenspan_,3085,1226
Alan_Mulally_,1778,342
Alastair_Campbell_,2380,737
Albert_Costa_,3109,1243
Alberto_Fujimori_,2264,636
Alberto_Ruiz_Gallardon_,1247,129
Albrecht_Mentz_,2258,625
Aldo_Paredes_,4153,1640
Alec_Baldwin_,708,32
Alejandro_Atchugarry_,1887,395
Alejandro_Avila_,2128,536
Alejandro_Toledo_,2071,501
Aleksander_Kwasniewski_,2784,1021
Alex_Barros_,2380,738
Alex_Penelas_,2314,683
Alex_Sink_,2298,669
Alexander_Downer_,2040,480
Alexander_Losyukov_,2263,633
Alexander_Rumyantsev_,1481,205
Alexandra_Stevenson_,2930,1126
Alexandra_Vodjanikova_,2320,690
Ali_Abbas_,1754,329
Ali_Khamenei_,2336,704
Ali_Naimi_,1693,301
Alice_Fisher_,3280,1346
Alicia_Silverstone_,1875,385
Alimzhan_Tokhtakhounov_,1418,186
Alison_Lohman_,2647,931
Allen_Iverson_,1796,349
Allison_Janney_,1345,163
Allyson_Felix_,1760,332
Alvaro_Noboa_,2069,499
Alvaro_Silva_Calderon_,4078,1622
Alvaro_Uribe_,3779,1559
Amanda_Beard_,1721,315
Amanda_Bynes_,1585,256
Amanda_Coetzer_,3854,1575
Amber_Tamblyn_,2301,671
Amelia_Vega_,2757,1002
Amelie_Mauresmo_,1747,327
Amer_al-Saadi_,2744,992
Amram_Mitzna_,2464,802
Ana_Guevara_,3454,1429
Ana_Palacio_,802,41
Anastasia_Myskina_,2482,815
Anders_Ebbeson_,3706,1526
Anders_Fogh_Rasmussen_,3815,1565
Andre_Agassi_,2210,587
Andrei_Mikhnevich_,2345,711
Andrew_Bunner_,2067,497
Andrew_Cuomo_,2149,556
Andrew_Niccol_,505,14
Andrew_Weissmann_,3200,1299
Andy_Hebb_,1426,191
Andy_Roddick_,4153,1641
Angela_Bassett_,3648,1508
Angela_Lansbury_,2428,770
Angela_Merkel_,906,53
Angelina_Jolie_,2052,489
Angelo_Reyes_,2178,573
Anibal_Ibarra_,3375,1396
