Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.269,542
Aaron_Sorkin_,134.492,1062
Abdel_Nasser_Assidi_,173.085,1649
Abdoulaye_Wade_,177.805,1661
Abdullah_,139.136,1215
Abdullah_Gul_,106.006,271
Abdullah_al-Attiyah_,163.371,1608
Abdullatif_Sener_,131.014,959
Abel_Pacheco_,135.92,1120
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1659
Adam_Sandler_,115.313,484
Adam_Scott_,145.645,1368
Adel_Al-Jubeir_,148.603,1432
Adolfo_Aguilar_Zinser_,135.506,1104
Adolfo_Rodriguez_Saa_,139.598,1221
Adrian_McPherson_,196.328,1679
Adrian_Nastase_,136.945,1144
Adrien_Brody_,124.404,733
Ahmad_Masood_,149.196,1440
Ahmed_Chalabi_,111.078,375
Ahmet_Necdet_Sezer_,129.476,910
Ai_Sugiyama_,135.274,1093
Aicha_El_Ouafi_,151.215,1478
Aitor_Gonzalez_,174.41,1651
Akbar_Hashemi_Rafsanjani_,103.608,224
Akhmed_Zakayev_,128.839,877
Al_Davis_,140.208,1242
Al_Gore_,139.246,1218
Al_Pacino_,136.66,1138
Al_Sharpton_,144.183,1346
Alan_Ball_,123.602,701
Alan_Greenspan_,139.92,1228
Alan_Mulally_,128.86,879
Alastair_Campbell_,129.287,898
Albert_Costa_,168.731,1637
Alberto_Fujimori_,127.416,827
Alberto_Ruiz_Gallardon_,106.271,278
Albrecht_Mentz_,128.807,874
Aldo_Paredes_,113.542,436
Alec_Baldwin_,136.252,1130
Alejandro_Atchugarry_,120.507,622
Alejandro_Avila_,160.745,1590
Alejandro_Toledo_,130.801,952
Aleksander_Kwasniewski_,117.051,535
Alex_Barros_,109.262,340
Alex_Penelas_,106.837,291
Alex_Sink_,149.19,1439
Alexander_Downer_,98.3829,155
Alexander_Losyukov_,112.932,418
Alexander_Rumyantsev_,112.051,397
Alexandra_Stevenson_,160.316,1589
Alexandra_Vodjanikova_,154.612,1527
Ali_Abbas_,109.471,348
Ali_Khamenei_,138.239,1186
Ali_Naimi_,112.311,403
Alice_Fisher_,141.133,1273
Alicia_Silverstone_,129.914,926
Alimzhan_Tokhtakhounov_,117.422,549
Alison_Lohman_,114.421,457
Allen_Iverson_,151.963,1491
Allison_Janney_,129.499,911
Allyson_Felix_,155.008,1529
Alvaro_Noboa_,111.064,374
Alvaro_Silva_Calderon_,126.778,807
Alvaro_Uribe_,115.825,501
Amanda_Beard_,116.507,520
Amanda_Bynes_,87.4932,54
Amanda_Coetzer_,140.532,1251
Amber_Tamblyn_,109.003,335
Amelia_Vega_,104.654,234
Amelie_Mauresmo_,145.074,1357
Amer_al-Saadi_,114.059,450
Amram_Mitzna_,126.962,811
Ana_Guevara_,177.762,1660
Ana_Palacio_,101.269,194
Anastasia_Myskina_,156.06,1541
Anders_Ebbeson_,162.855,1604
Anders_Fogh_Rasmussen_,166.937,1631
Andre_Agassi_,124.796,745
Andrei_Mikhnevich_,144.288,1347
Andrew_Bunner_,111.785,389
Andrew_Cuomo_,98.5933,157
Andrew_Niccol_,128.947,884
Andrew_Weissmann_,160.885,1593
Andy_Hebb_,110.028,356
