Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,105,295
Aaron_Sorkin_,134,373
Abdel_Nasser_Assidi_,1232,1647
Abdoulaye_Wade_,150,412
Abdullah_,985,1566
Abdullah_Gul_,287,736
Abdullah_al-Attiyah_,115,323
Abdullatif_Sener_,14,40
Abel_Pacheco_,590,1216
Abid_Hamid_Mahmud_Al-Tikriti_,389,916
Adam_Sandler_,487,1072
Adam_Scott_,472,1048
Adel_Al-Jubeir_,363,872
Adolfo_Aguilar_Zinser_,707,1353
Adolfo_Rodriguez_Saa_,1232,1648
Adrian_McPherson_,268,698
Adrian_Nastase_,786,1423
Adrien_Brody_,373,893
Ahmad_Masood_,948,1541
Ahmed_Chalabi_,378,901
Ahmet_Necdet_Sezer_,457,1022
Ai_Sugiyama_,1103,1614
Aicha_El_Ouafi_,901,1520
Aitor_Gonzalez_,1252,1651
Akbar_Hashemi_Rafsanjani_,236,621
Akhmed_Zakayev_,900,1519
Al_Davis_,309,778
Al_Gore_,192,520
Al_Pacino_,546,1162
Al_Sharpton_,531,1140
Alan_Ball_,58,171
Alan_Greenspan_,1239,1649
Alan_Mulally_,197,533
Alastair_Campbell_,47,138
Albert_Costa_,253,661
Alberto_Fujimori_,697,1346
Alberto_Ruiz_Gallardon_,936,1533
Albrecht_Mentz_,432,985
Aldo_Paredes_,231,609
Alec_Baldwin_,984,1563
Alejandro_Atchugarry_,630,1265
Alejandro_Avila_,87,248
Alejandro_Toledo_,398,930
Aleksander_Kwasniewski_,283,726
Alex_Barros_,138,383
Alex_Penelas_,141,391
Alex_Sink_,143,395
Alexander_Downer_,282,724
Alexander_Losyukov_,427,979
Alexander_Rumyantsev_,400,933
Alexandra_Stevenson_,92,261
Alexandra_Vodjanikova_,1512,1677
Ali_Abbas_,354,858
Ali_Khamenei_,112,314
Ali_Naimi_,50,147
Alice_Fisher_,491,1079
Alicia_Silverstone_,110,309
Alimzhan_Tokhtakhounov_,373,894
Alison_Lohman_,461,1029
Allen_Iverson_,602,1230
Allison_Janney_,651,1285
Allyson_Felix_,911,1524
Alvaro_Noboa_,780,1419
Alvaro_Silva_Calderon_,816,1448
Alvaro_Uribe_,145,399
Amanda_Beard_,211,566
Amanda_Bynes_,55,162
Amanda_Coetzer_,780,1420
Amber_Tamblyn_,341,834
Amelia_Vega_,512,1108
Amelie_Mauresmo_,617,1247
Amer_al-Saadi_,162,442
Amram_Mitzna_,444,999
Ana_Guevara_,1093,1610
Ana_Palacio_,67,193
Anastasia_Myskina_,1373,1672
Anders_Ebbeson_,642,1280
Anders_Fogh_Rasmussen_,1559,1678
Andre_Agassi_,111,311
Andrei_Mikhnevich_,199,536
Andrew_Bunner_,178,485
Andrew_Cuomo_,114,320
Andrew_Niccol_,40,118
Andrew_Weissmann_,759,1401
Andy_Hebb_,27,79
Andy_Roddick_,302,761
Angela_Bassett_,1297,1660
Angela_Lansbury_,480,1061
Angela_Merkel_,42,123
Angelina_Jolie_,342,835
Angelo_Reyes_,661,1296
Anibal_Ibarra_,171,468
Ann_Veneman_,192,521
Anna_Kournikova_,521,1121
Anna_Nicole_Smith_,464,1033
Anne_Krueger_,836,1461
