Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,498,1073
Aaron_Sorkin_,323,782
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,2,4
Abdullah_,9,25
Abdullah_Gul_,136,368
Abdullah_al-Attiyah_,722,1353
Abdullatif_Sener_,495,1067
Abel_Pacheco_,362,855
Abid_Hamid_Mahmud_Al-Tikriti_,314,771
Adam_Sandler_,509,1091
Adam_Scott_,626,1262
Adel_Al-Jubeir_,80,231
Adolfo_Aguilar_Zinser_,615,1252
Adolfo_Rodriguez_Saa_,3,7
Adrian_McPherson_,989,1544
Adrian_Nastase_,41,121
Adrien_Brody_,393,902
Ahmad_Masood_,23,67
Ahmed_Chalabi_,1,2
Ahmet_Necdet_Sezer_,4,10
Ai_Sugiyama_,93,266
Aicha_El_Ouafi_,468,1017
Aitor_Gonzalez_,5,13
Akbar_Hashemi_Rafsanjani_,264,668
Akhmed_Zakayev_,448,984
Al_Davis_,271,682
Al_Gore_,724,1356
Al_Pacino_,617,1254
Al_Sharpton_,311,765
Alan_Ball_,712,1341
Alan_Greenspan_,332,801
Alan_Mulally_,385,886
Alastair_Campbell_,389,895
Albert_Costa_,476,1033
Alberto_Fujimori_,107,300
Alberto_Ruiz_Gallardon_,317,775
Albrecht_Mentz_,529,1119
Aldo_Paredes_,276,695
Alec_Baldwin_,218,569
Alejandro_Atchugarry_,634,1272
Alejandro_Avila_,926,1505
Alejandro_Toledo_,482,1045
Aleksander_Kwasniewski_,215,561
Alex_Barros_,371,868
Alex_Penelas_,330,798
Alex_Sink_,586,1208
Alexander_Downer_,182,485
Alexander_Losyukov_,114,317
Alexander_Rumyantsev_,422,950
Alexandra_Stevenson_,714,1344
Alexandra_Vodjanikova_,127,350
Ali_Abbas_,96,275
Ali_Khamenei_,1202,1635
Ali_Naimi_,347,827
Alice_Fisher_,171,458
Alicia_Silverstone_,954,1521
Alimzhan_Tokhtakhounov_,6,16
Alison_Lohman_,252,642
Allen_Iverson_,307,757
Allison_Janney_,409,927
Allyson_Felix_,176,472
Alvaro_Noboa_,401,912
Alvaro_Silva_Calderon_,608,1242
Alvaro_Uribe_,528,1118
Amanda_Beard_,441,976
Amanda_Bynes_,67,195
Amanda_Coetzer_,39,115
Amber_Tamblyn_,508,1089
Amelia_Vega_,281,705
Amelie_Mauresmo_,532,1126
Amer_al-Saadi_,476,1034
Amram_Mitzna_,101,286
Ana_Guevara_,601,1231
Ana_Palacio_,222,578
Anastasia_Myskina_,1072,1586
Anders_Ebbeson_,530,1122
Anders_Fogh_Rasmussen_,143,388
Andre_Agassi_,291,723
Andrei_Mikhnevich_,349,832
Andrew_Bunner_,197,518
Andrew_Cuomo_,184,491
Andrew_Niccol_,916,1501
Andrew_Weissmann_,517,1105
Andy_Hebb_,39,116
Andy_Roddick_,743,1371
Angela_Bassett_,798,1431
Angela_Lansbury_,501,1078
Angela_Merkel_,54,160
Angelina_Jolie_,234,604
Angelo_Reyes_,923,1502
Anibal_Ibarra_,397,908
Ann_Veneman_,328,793
Anna_Kournikova_,546,1151
Anna_Nicole_Smith_,269,678
Anne_Krueger_,319,776
Anne_McLellan_,292,725
