Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,136.703,1167
Aaron_Sorkin_,134.5,1101
Abdel_Nasser_Assidi_,158.804,1564
Abdoulaye_Wade_,186.113,1673
Abdullah_,139.141,1232
Abdullah_Gul_,128.528,907
Abdullah_al-Attiyah_,163.381,1599
Abdullatif_Sener_,124.88,772
Abel_Pacheco_,138.14,1204
Abid_Hamid_Mahmud_Al-Tikriti_,177.24,1659
Adam_Sandler_,115.315,478
Adam_Scott_,145.651,1369
Adel_Al-Jubeir_,135.186,1126
Adolfo_Aguilar_Zinser_,135.524,1137
Adolfo_Rodriguez_Saa_,90.6236,87
Adrian_McPherson_,196.332,1679
Adrian_Nastase_,136.947,1174
Adrien_Brody_,110.827,373
Ahmad_Masood_,126.414,823
Ahmed_Chalabi_,110.736,371
Ahmet_Necdet_Sezer_,129.484,942
Ai_Sugiyama_,135.278,1131
Aicha_El_Ouafi_,130.814,989
Aitor_Gonzalez_,174.415,1652
Akbar_Hashemi_Rafsanjani_,103.613,239
Akhmed_Zakayev_,125.157,778
Al_Davis_,149.341,1426
Al_Gore_,139.25,1235
Al_Pacino_,136.661,1166
Al_Sharpton_,164.898,1610
Alan_Ball_,123.342,708
Alan_Greenspan_,139.925,1246
Alan_Mulally_,128.877,918
Alastair_Campbell_,131.552,1006
Albert_Costa_,168.741,1629
Alberto_Fujimori_,136.57,1164
Alberto_Ruiz_Gallardon_,106.303,293
Albrecht_Mentz_,128.809,914
Aldo_Paredes_,148.936,1419
Alec_Baldwin_,136.271,1159
Alejandro_Atchugarry_,120.512,611
Alejandro_Avila_,144.155,1346
Alejandro_Toledo_,130.827,990
Aleksander_Kwasniewski_,138.493,1217
Alex_Barros_,109.302,346
Alex_Penelas_,106.853,300
Alex_Sink_,149.2,1422
Alexander_Downer_,98.3887,161
Alexander_Losyukov_,140.569,1272
Alexander_Rumyantsev_,105.974,283
Alexandra_Stevenson_,160.329,1580
Alexandra_Vodjanikova_,154.617,1508
Ali_Abbas_,109.482,352
Ali_Khamenei_,122.171,657
Ali_Naimi_,135.246,1129
Alice_Fisher_,139.602,1241
Alicia_Silverstone_,129.925,961
Alimzhan_Tokhtakhounov_,129.623,948
Alison_Lohman_,106.472,297
Allen_Iverson_,151.966,1470
Allison_Janney_,129.514,943
Allyson_Felix_,173.749,1649
Alvaro_Noboa_,111.091,381
Alvaro_Silva_Calderon_,126.82,837
Alvaro_Uribe_,149.569,1431
Amanda_Beard_,112.809,420
Amanda_Bynes_,87.5148,61
Amanda_Coetzer_,140.541,1271
Amber_Tamblyn_,109.009,340
Amelia_Vega_,137.461,1187
Amelie_Mauresmo_,123.647,717
Amer_al-Saadi_,98.9483,165
Amram_Mitzna_,126.973,842
Ana_Guevara_,131.957,1023
Ana_Palacio_,118.323,549
Anastasia_Myskina_,144.263,1349
Anders_Ebbeson_,162.859,1595
Anders_Fogh_Rasmussen_,166.942,1619
Andre_Agassi_,150.553,1445
Andrei_Mikhnevich_,144.299,1351
Andrew_Bunner_,111.806,395
Andrew_Cuomo_,119.451,580
Andrew_Niccol_,100.534,187
Andrew_Weissmann_,147.842,1408
Andy_Hebb_,81.6596,33
