Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,109151,581
Aaron_Sorkin_,107175,538
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,94118,285
Abdullah_,128378,1102
Abdullah_Gul_,110575,615
Abdullah_al-Attiyah_,129711,1137
Abdullatif_Sener_,142897,1411
Abel_Pacheco_,132619,1220
Abid_Hamid_Mahmud_Al-Tikriti_,145911,1458
Adam_Sandler_,101805,420
Adam_Scott_,151384,1547
Adel_Al-Jubeir_,87504.8,194
Adolfo_Aguilar_Zinser_,145713,1455
Adolfo_Rodriguez_Saa_,149946,1517
Adrian_McPherson_,108031,556
Adrian_Nastase_,84630,160
Adrien_Brody_,122623,937
Ahmad_Masood_,137261,1315
Ahmed_Chalabi_,121148,893
Ahmet_Necdet_Sezer_,74541.2,89
Ai_Sugiyama_,135124,1269
Aicha_El_Ouafi_,128278,1099
Aitor_Gonzalez_,88405,199
Akbar_Hashemi_Rafsanjani_,145222,1450
Akhmed_Zakayev_,81044.2,128
Al_Davis_,121045,889
Al_Gore_,108440,565
Al_Pacino_,81748.3,138
Al_Sharpton_,121659,912
Alan_Ball_,100698,408
Alan_Greenspan_,155456,1579
Alan_Mulally_,93377.5,271
Alastair_Campbell_,136668,1300
Albert_Costa_,122968,949
Alberto_Fujimori_,113422,692
Alberto_Ruiz_Gallardon_,117391,801
Albrecht_Mentz_,130216,1149
Aldo_Paredes_,101322,416
Alec_Baldwin_,152685,1557
Alejandro_Atchugarry_,144703,1441
Alejandro_Avila_,127551,1079
Alejandro_Toledo_,114910,737
Aleksander_Kwasniewski_,95483.5,310
Alex_Barros_,110026,603
Alex_Penelas_,125211,1011
Alex_Sink_,128940,1117
Alexander_Downer_,120906,884
Alexander_Losyukov_,115802,760
Alexander_Rumyantsev_,97212,341
Alexandra_Stevenson_,132076,1197
Alexandra_Vodjanikova_,137410,1318
Ali_Abbas_,121235,897
Ali_Khamenei_,113607,697
Ali_Naimi_,100434,405
Alice_Fisher_,109370,585
Alicia_Silverstone_,132669,1221
Alimzhan_Tokhtakhounov_,0,2
Alison_Lohman_,140593,1374
Allen_Iverson_,152935,1558
Allison_Janney_,150659,1528
Allyson_Felix_,125261,1012
Alvaro_Noboa_,142143,1398
Alvaro_Silva_Calderon_,150725,1533
Alvaro_Uribe_,142583,1405
Amanda_Beard_,97163,340
Amanda_Bynes_,114501,728
Amanda_Coetzer_,106950,532
Amber_Tamblyn_,119612,846
Amelia_Vega_,142586,1406
Amelie_Mauresmo_,149262,1504
Amer_al-Saadi_,127574,1080
Amram_Mitzna_,112226,656
Ana_Guevara_,156649,1591
Ana_Palacio_,116885,785
Anastasia_Myskina_,79060,117
Anders_Ebbeson_,144170,1430
Anders_Fogh_Rasmussen_,146306,1464
Andre_Agassi_,128433,1104
Andrei_Mikhnevich_,108950,577
Andrew_Bunner_,126086,1039
Andrew_Cuomo_,97462.3,350
Andrew_Niccol_,99943,401
Andrew_Weissmann_,113305,690
Andy_Hebb_,112132,653
Andy_Roddick_,130610,1160
Angela_Bassett_,126863,1061
Angela_Lansbury_,122286,930
Angela_Merkel_,147020,1477
Angelina_Jolie_,87284.3,191
