Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,127539,885
Aaron_Sorkin_,147556,1431
Abdel_Nasser_Assidi_,88287,147
Abdoulaye_Wade_,135617,1136
Abdullah_,113749,474
Abdullah_Gul_,115794,531
Abdullah_al-Attiyah_,123226,750
Abdullatif_Sener_,163460,1622
Abel_Pacheco_,117776,586
Abid_Hamid_Mahmud_Al-Tikriti_,121178,682
Adam_Sandler_,51081.5,96
Adam_Scott_,122204,713
Adel_Al-Jubeir_,144966,1383
Adolfo_Aguilar_Zinser_,106511,317
Adolfo_Rodriguez_Saa_,152499,1512
Adrian_McPherson_,106818,326
Adrian_Nastase_,0,1
Adrien_Brody_,115336,519
Ahmad_Masood_,127835,892
Ahmed_Chalabi_,111835,422
Ahmet_Necdet_Sezer_,79861,120
Ai_Sugiyama_,123258,752
Aicha_El_Ouafi_,88527.5,148
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,94984.7,194
Akhmed_Zakayev_,148517,1449
Al_Davis_,135567,1135
Al_Gore_,141505,1299
Al_Pacino_,115922,533
Al_Sharpton_,91357,170
Alan_Ball_,153308,1523
Alan_Greenspan_,153755,1530
Alan_Mulally_,0,3
Alastair_Campbell_,0,4
Albert_Costa_,143741,1364
Alberto_Fujimori_,66620,99
Alberto_Ruiz_Gallardon_,133380,1052
Albrecht_Mentz_,104156,283
Aldo_Paredes_,130839,980
Alec_Baldwin_,85675,138
Alejandro_Atchugarry_,139371,1237
Alejandro_Avila_,119208,627
Alejandro_Toledo_,96826,209
Aleksander_Kwasniewski_,135710,1140
Alex_Barros_,135962,1148
Alex_Penelas_,105235,298
Alex_Sink_,128354,904
Alexander_Downer_,113056,454
Alexander_Losyukov_,0,5
Alexander_Rumyantsev_,91522.3,171
Alexandra_Stevenson_,129864,949
Alexandra_Vodjanikova_,106469,316
Ali_Abbas_,153720,1529
Ali_Khamenei_,160804,1599
Ali_Naimi_,118038,592
Alice_Fisher_,0,6
Alicia_Silverstone_,95560,199
Alimzhan_Tokhtakhounov_,106832,327
Alison_Lohman_,0,7
Allen_Iverson_,118382,604
Allison_Janney_,86128,141
Allyson_Felix_,158340,1578
Alvaro_Noboa_,148263,1443
Alvaro_Silva_Calderon_,122373,719
Alvaro_Uribe_,74399,110
Amanda_Beard_,107656,343
Amanda_Bynes_,111618,414
Amanda_Coetzer_,126140,841
Amber_Tamblyn_,0,8
Amelia_Vega_,112590,444
Amelie_Mauresmo_,155285,1549
Amer_al-Saadi_,108702,361
Amram_Mitzna_,0,9
Ana_Guevara_,128427,910
Ana_Palacio_,108972,364
Anastasia_Myskina_,125609,828
Anders_Ebbeson_,151843,1502
Anders_Fogh_Rasmussen_,124555,787
Andre_Agassi_,134167,1076
Andrei_Mikhnevich_,105020,293
Andrew_Bunner_,112711,448
Andrew_Cuomo_,144870,1380
Andrew_Niccol_,157894,1574
Andrew_Weissmann_,107577,340
Andy_Hebb_,112477,440
Andy_Roddick_,116390,547
Angela_Bassett_,87039,143
Angela_Lansbury_,139065,1229
Angela_Merkel_,124138,778
Angelina_Jolie_,135047,1112
Angelo_Reyes_,116828,557
Anibal_Ibarra_,109305,369
