Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2708,970
Aaron_Sorkin_,3343,1331
Abdel_Nasser_Assidi_,2382,750
Abdoulaye_Wade_,4470,1655
Abdullah_,2850,1059
Abdullah_Gul_,2120,610
Abdullah_al-Attiyah_,2922,1099
Abdullatif_Sener_,3259,1276
Abel_Pacheco_,2291,698
Abid_Hamid_Mahmud_Al-Tikriti_,3680,1464
Adam_Sandler_,724,42
Adam_Scott_,3137,1221
Adel_Al-Jubeir_,4269,1618
Adolfo_Aguilar_Zinser_,1788,417
Adolfo_Rodriguez_Saa_,3970,1556
Adrian_McPherson_,3641,1447
Adrian_Nastase_,2918,1096
Adrien_Brody_,1054,110
Ahmad_Masood_,3678,1463
Ahmed_Chalabi_,1810,425
Ahmet_Necdet_Sezer_,1344,196
Ai_Sugiyama_,2063,575
Aicha_El_Ouafi_,2530,844
Aitor_Gonzalez_,3249,1275
Akbar_Hashemi_Rafsanjani_,1420,232
Akhmed_Zakayev_,2957,1119
Al_Davis_,4216,1609
Al_Gore_,3436,1358
Al_Pacino_,2474,802
Al_Sharpton_,2083,588
Alan_Ball_,3109,1203
Alan_Greenspan_,4106,1587
Alan_Mulally_,1404,222
Alastair_Campbell_,1606,311
Albert_Costa_,4274,1620
Alberto_Fujimori_,1076,119
Alberto_Ruiz_Gallardon_,2144,621
Albrecht_Mentz_,1786,415
Aldo_Paredes_,2480,806
Alec_Baldwin_,2279,692
Alejandro_Atchugarry_,3302,1302
Alejandro_Avila_,3001,1141
Alejandro_Toledo_,1501,262
Aleksander_Kwasniewski_,2558,865
Alex_Barros_,1957,510
Alex_Penelas_,680,35
Alex_Sink_,2223,664
Alexander_Downer_,1235,157
Alexander_Losyukov_,2019,549
Alexander_Rumyantsev_,1926,491
Alexandra_Stevenson_,3549,1402
Alexandra_Vodjanikova_,2785,1021
Ali_Abbas_,2777,1014
Ali_Khamenei_,3468,1373
Ali_Naimi_,1751,384
Alice_Fisher_,2233,673
Alicia_Silverstone_,2312,711
Alimzhan_Tokhtakhounov_,917,79
Alison_Lohman_,1000,98
Allen_Iverson_,2457,783
Allison_Janney_,1329,190
Allyson_Felix_,4201,1608
Alvaro_Noboa_,1905,479
Alvaro_Silva_Calderon_,2349,733
Alvaro_Uribe_,2317,713
Amanda_Beard_,2005,540
Amanda_Bynes_,874,72
Amanda_Coetzer_,3754,1486
Amber_Tamblyn_,1407,225
Amelia_Vega_,1539,280
Amelie_Mauresmo_,4304,1631
Amer_al-Saadi_,2103,598
Amram_Mitzna_,2938,1109
Ana_Guevara_,2607,912
Ana_Palacio_,1472,250
Anastasia_Myskina_,3607,1428
Anders_Ebbeson_,4513,1661
Anders_Fogh_Rasmussen_,1672,340
Andre_Agassi_,3188,1253
Andrei_Mikhnevich_,2719,978
Andrew_Bunner_,2446,781
Andrew_Cuomo_,2274,691
Andrew_Niccol_,3559,1409
Andrew_Weissmann_,2596,899
Andy_Hebb_,1938,500
Andy_Roddick_,1738,376
Angela_Bassett_,2565,876
Angela_Lansbury_,1900,476
Angela_Merkel_,936,82
Angelina_Jolie_,2189,644
Angelo_Reyes_,1451,243
Anibal_Ibarra_,1355,201
