Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,143,402
Aaron_Sorkin_,14,40
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,152,426
Abdullah_,1207,1630
Abdullah_Gul_,643,1258
Abdullah_al-Attiyah_,1172,1615
Abdullatif_Sener_,757,1358
Abel_Pacheco_,419,952
Abid_Hamid_Mahmud_Al-Tikriti_,1187,1620
Adam_Sandler_,214,570
Adam_Scott_,1348,1665
Adel_Al-Jubeir_,49,144
Adolfo_Aguilar_Zinser_,1111,1592
Adolfo_Rodriguez_Saa_,79,227
Adrian_McPherson_,272,685
Adrian_Nastase_,1266,1647
Adrien_Brody_,382,890
Ahmad_Masood_,798,1395
Ahmed_Chalabi_,389,899
Ahmet_Necdet_Sezer_,87,250
Ai_Sugiyama_,571,1184
Aicha_El_Ouafi_,472,1044
Aitor_Gonzalez_,1178,1617
Akbar_Hashemi_Rafsanjani_,244,629
Akhmed_Zakayev_,41,120
Al_Davis_,220,581
Al_Gore_,285,709
Al_Pacino_,351,825
Al_Sharpton_,294,730
Alan_Ball_,391,903
Alan_Greenspan_,485,1064
Alan_Mulally_,168,464
Alastair_Campbell_,182,498
Albert_Costa_,691,1304
Alberto_Fujimori_,839,1429
Alberto_Ruiz_Gallardon_,304,743
Albrecht_Mentz_,890,1469
Aldo_Paredes_,1411,1674
Alec_Baldwin_,867,1453
Alejandro_Atchugarry_,543,1148
Alejandro_Avila_,20,58
Alejandro_Toledo_,939,1498
Aleksander_Kwasniewski_,111,317
Alex_Barros_,512,1100
Alex_Penelas_,307,747
Alex_Sink_,492,1072
Alexander_Downer_,422,958
Alexander_Losyukov_,431,978
Alexander_Rumyantsev_,286,712
Alexandra_Stevenson_,229,598
Alexandra_Vodjanikova_,1110,1591
Ali_Abbas_,364,855
Ali_Khamenei_,675,1288
Ali_Naimi_,198,532
Alice_Fisher_,1104,1587
Alicia_Silverstone_,761,1360
Alimzhan_Tokhtakhounov_,2,4
Alison_Lohman_,264,667
Allen_Iverson_,1065,1566
Allison_Janney_,121,345
Allyson_Felix_,1077,1575
Alvaro_Noboa_,781,1381
Alvaro_Silva_Calderon_,463,1031
Alvaro_Uribe_,506,1093
Amanda_Beard_,520,1110
Amanda_Bynes_,1217,1632
Amanda_Coetzer_,3,7
Amber_Tamblyn_,354,831
Amelia_Vega_,257,655
Amelie_Mauresmo_,711,1324
Amer_al-Saadi_,461,1026
Amram_Mitzna_,43,126
Ana_Guevara_,406,934
Ana_Palacio_,206,550
Anastasia_Myskina_,966,1512
Anders_Ebbeson_,46,135
Anders_Fogh_Rasmussen_,931,1495
Andre_Agassi_,274,689
Andrei_Mikhnevich_,103,293
Andrew_Bunner_,4,10
Andrew_Cuomo_,166,459
Andrew_Niccol_,93,267
Andrew_Weissmann_,545,1150
Andy_Hebb_,371,870
Andy_Roddick_,1136,1603
Angela_Bassett_,512,1101
Angela_Lansbury_,484,1062
Angela_Merkel_,40,117
Angelina_Jolie_,437,986
Angelo_Reyes_,241,622
Anibal_Ibarra_,674,1287
Ann_Veneman_,207,553
Anna_Kournikova_,829,1421
Anna_Nicole_Smith_,472,1045
Anne_Krueger_,834,1425
