Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,547,1168
Aaron_Sorkin_,796,1421
Abdel_Nasser_Assidi_,668,1306
Abdoulaye_Wade_,1135,1608
Abdullah_,537,1156
Abdullah_Gul_,299,761
Abdullah_al-Attiyah_,337,829
Abdullatif_Sener_,521,1134
Abel_Pacheco_,309,780
Abid_Hamid_Mahmud_Al-Tikriti_,219,590
Adam_Sandler_,352,859
Adam_Scott_,1204,1634
Adel_Al-Jubeir_,690,1329
Adolfo_Aguilar_Zinser_,504,1106
Adolfo_Rodriguez_Saa_,935,1521
Adrian_McPherson_,385,922
Adrian_Nastase_,1146,1610
Adrien_Brody_,348,850
Ahmad_Masood_,824,1444
Ahmed_Chalabi_,396,939
Ahmet_Necdet_Sezer_,12,34
Ai_Sugiyama_,332,820
Aicha_El_Ouafi_,135,387
Aitor_Gonzalez_,604,1236
Akbar_Hashemi_Rafsanjani_,254,673
Akhmed_Zakayev_,499,1100
Al_Davis_,412,970
Al_Gore_,283,730
Al_Pacino_,475,1066
Al_Sharpton_,595,1225
Alan_Ball_,342,839
Alan_Greenspan_,1287,1658
Alan_Mulally_,351,857
Alastair_Campbell_,935,1522
Albert_Costa_,517,1128
Alberto_Fujimori_,186,513
Alberto_Ruiz_Gallardon_,308,778
Albrecht_Mentz_,700,1339
Aldo_Paredes_,379,911
Alec_Baldwin_,258,680
Alejandro_Atchugarry_,636,1275
Alejandro_Avila_,1,1
Alejandro_Toledo_,597,1228
Aleksander_Kwasniewski_,547,1169
Alex_Barros_,373,897
Alex_Penelas_,4,10
Alex_Sink_,587,1215
Alexander_Downer_,170,473
Alexander_Losyukov_,447,1025
Alexander_Rumyantsev_,253,670
Alexandra_Stevenson_,911,1510
Alexandra_Vodjanikova_,133,381
Ali_Abbas_,376,903
Ali_Khamenei_,176,488
Ali_Naimi_,374,899
Alice_Fisher_,501,1104
Alicia_Silverstone_,959,1537
Alimzhan_Tokhtakhounov_,258,681
Alison_Lohman_,408,962
Allen_Iverson_,273,713
Allison_Janney_,209,568
Allyson_Felix_,1189,1629
Alvaro_Noboa_,404,955
Alvaro_Silva_Calderon_,619,1253
Alvaro_Uribe_,397,942
Amanda_Beard_,442,1017
Amanda_Bynes_,58,169
Amanda_Coetzer_,2,4
Amber_Tamblyn_,188,518
Amelia_Vega_,274,714
Amelie_Mauresmo_,801,1425
Amer_al-Saadi_,139,399
Amram_Mitzna_,192,527
Ana_Guevara_,60,175
Ana_Palacio_,216,584
Anastasia_Myskina_,936,1523
Anders_Ebbeson_,551,1174
Anders_Fogh_Rasmussen_,148,418
Andre_Agassi_,749,1388
Andrei_Mikhnevich_,3,7
Andrew_Bunner_,4,11
Andrew_Cuomo_,5,13
Andrew_Niccol_,361,876
Andrew_Weissmann_,937,1524
Andy_Hebb_,180,497
Andy_Roddick_,990,1558
Angela_Bassett_,1258,1649
Angela_Lansbury_,496,1094
Angela_Merkel_,45,132
Angelina_Jolie_,455,1038
Angelo_Reyes_,109,318
Anibal_Ibarra_,21,60
Ann_Veneman_,218,587
Anna_Kournikova_,350,855
Anna_Nicole_Smith_,6,16
Anne_Krueger_,246,652
Anne_McLellan_,324,806
