Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,91967,207
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,140570,1216
Abdoulaye_Wade_,128256,887
Abdullah_,150712,1435
Abdullah_Gul_,78581,162
Abdullah_al-Attiyah_,0,2
Abdullatif_Sener_,155689,1520
Abel_Pacheco_,145525,1320
Abid_Hamid_Mahmud_Al-Tikriti_,120017,672
Adam_Sandler_,99943,282
Adam_Scott_,133600,1023
Adel_Al-Jubeir_,146091,1332
Adolfo_Aguilar_Zinser_,167309,1621
Adolfo_Rodriguez_Saa_,120594,688
Adrian_McPherson_,136362,1097
Adrian_Nastase_,101659,300
Adrien_Brody_,151455,1452
Ahmad_Masood_,110930,459
Ahmed_Chalabi_,95828,236
Ahmet_Necdet_Sezer_,0,3
Ai_Sugiyama_,101416,297
Aicha_El_Ouafi_,156705,1532
Aitor_Gonzalez_,140928,1226
Akbar_Hashemi_Rafsanjani_,152875,1477
Akhmed_Zakayev_,127903,875
Al_Davis_,0,4
Al_Gore_,125302,810
Al_Pacino_,135350,1067
Al_Sharpton_,101905,304
Alan_Ball_,108804,417
Alan_Greenspan_,138807,1165
Alan_Mulally_,151380,1451
Alastair_Campbell_,164892,1603
Albert_Costa_,129514,921
Alberto_Fujimori_,112828,497
Alberto_Ruiz_Gallardon_,47227,128
Albrecht_Mentz_,136907,1108
Aldo_Paredes_,168076,1627
Alec_Baldwin_,122634,732
Alejandro_Atchugarry_,0,5
Alejandro_Avila_,111350,467
Alejandro_Toledo_,139525,1186
Aleksander_Kwasniewski_,147137,1364
Alex_Barros_,104701,342
Alex_Penelas_,100930,291
Alex_Sink_,128135,881
Alexander_Downer_,95579.7,234
Alexander_Losyukov_,125471,815
Alexander_Rumyantsev_,0,6
Alexandra_Stevenson_,73933,146
Alexandra_Vodjanikova_,84125,177
Ali_Abbas_,149661,1418
Ali_Khamenei_,132290,992
Ali_Naimi_,144200,1283
Alice_Fisher_,77538,160
Alicia_Silverstone_,130576,949
Alimzhan_Tokhtakhounov_,118801,642
Alison_Lohman_,103668,322
Allen_Iverson_,144074,1279
Allison_Janney_,111399,471
Allyson_Felix_,128624,897
Alvaro_Noboa_,143357,1269
Alvaro_Silva_Calderon_,100716,290
Alvaro_Uribe_,132124,990
Amanda_Beard_,0,7
Amanda_Bynes_,112684,495
Amanda_Coetzer_,180654,1663
Amber_Tamblyn_,159684,1558
Amelia_Vega_,113371,507
Amelie_Mauresmo_,125882,823
Amer_al-Saadi_,123764,762
Amram_Mitzna_,161216,1574
Ana_Guevara_,152416,1467
Ana_Palacio_,139533,1187
Anastasia_Myskina_,104539,340
Anders_Ebbeson_,0,8
Anders_Fogh_Rasmussen_,137032,1113
Andre_Agassi_,127781,872
Andrei_Mikhnevich_,146994,1357
Andrew_Bunner_,130805,950
Andrew_Cuomo_,91727.5,205
Andrew_Niccol_,107122,386
Andrew_Weissmann_,126213,834
Andy_Hebb_,133569,1020
Andy_Roddick_,142248,1247
Angela_Bassett_,88665,192
Angela_Lansbury_,117552,607
Angela_Merkel_,112900,499
Angelina_Jolie_,125713,819
Angelo_Reyes_,149053,1409
