Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.750912,516
Aaron_Sorkin_,0.837819,925
Abdel_Nasser_Assidi_,0.878212,1103
Abdoulaye_Wade_,0.88335,1125
Abdullah_,1.02709,1517
Abdullah_Gul_,0.965938,1393
Abdullah_al-Attiyah_,1.02004,1507
Abdullatif_Sener_,0.830111,887
Abel_Pacheco_,0.661477,189
Abid_Hamid_Mahmud_Al-Tikriti_,0.910574,1231
Adam_Sandler_,0.646574,165
Adam_Scott_,0.809187,793
Adel_Al-Jubeir_,0.626986,117
Adolfo_Aguilar_Zinser_,0.893859,1162
Adolfo_Rodriguez_Saa_,0.863832,1043
Adrian_McPherson_,0.866605,1058
Adrian_Nastase_,0.731723,445
Adrien_Brody_,0.79156,711
Ahmad_Masood_,0.953858,1353
Ahmed_Chalabi_,1.1092,1612
Ahmet_Necdet_Sezer_,0.689171,277
Ai_Sugiyama_,0.905171,1211
Aicha_El_Ouafi_,0.893444,1159
Aitor_Gonzalez_,0.95235,1347
Akbar_Hashemi_Rafsanjani_,0.689705,279
Akhmed_Zakayev_,0.73543,454
Al_Davis_,0.979727,1414
Al_Gore_,0.896675,1173
Al_Pacino_,0.984084,1425
Al_Sharpton_,1.08132,1586
Alan_Ball_,0.755758,540
Alan_Greenspan_,1.07785,1581
Alan_Mulally_,0.702861,322
Alastair_Campbell_,0.924151,1274
Albert_Costa_,0.791342,709
Alberto_Fujimori_,0.88538,1129
Alberto_Ruiz_Gallardon_,0.853697,1000
Albrecht_Mentz_,0.921861,1264
Aldo_Paredes_,1.26363,1676
Alec_Baldwin_,0.896236,1169
Alejandro_Atchugarry_,0.9905,1442
Alejandro_Avila_,0.756558,543
Alejandro_Toledo_,0.66715,205
Aleksander_Kwasniewski_,0.607084,80
Alex_Barros_,0.773337,612
Alex_Penelas_,0.713138,361
Alex_Sink_,0.814849,819
Alexander_Downer_,1.06427,1557
Alexander_Losyukov_,1.00905,1486
Alexander_Rumyantsev_,0.776094,627
Alexandra_Stevenson_,0.598857,71
Alexandra_Vodjanikova_,0.912815,1237
Ali_Abbas_,0.719384,392
Ali_Khamenei_,0.790802,706
Ali_Naimi_,0.697699,311
Alice_Fisher_,0.865384,1051
Alicia_Silverstone_,0.724219,412
Alimzhan_Tokhtakhounov_,0.789207,694
Alison_Lohman_,0.98855,1434
Allen_Iverson_,0.759558,558
Allison_Janney_,0.778075,631
Allyson_Felix_,0.88185,1117
Alvaro_Noboa_,0.763334,572
Alvaro_Silva_Calderon_,0.767275,593
Alvaro_Uribe_,0.919032,1257
Amanda_Beard_,0.872923,1080
Amanda_Bynes_,0.729982,438
Amanda_Coetzer_,1.19068,1657
Amber_Tamblyn_,0.735472,455
Amelia_Vega_,0.807844,783
Amelie_Mauresmo_,0.714352,367
Amer_al-Saadi_,0.721816,400
Amram_Mitzna_,0.982149,1421
Ana_Guevara_,0.764088,576
Ana_Palacio_,0.770376,603
Anastasia_Myskina_,0.953195,1352
Anders_Ebbeson_,0.879859,1111
Anders_Fogh_Rasmussen_,1.16683,1647
Andre_Agassi_,0.804902,773
Andrei_Mikhnevich_,0.780752,646
Andrew_Bunner_,0.862312,1036
