Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1811,381
Aaron_Sorkin_,3128,1253
Abdel_Nasser_Assidi_,3405,1384
Abdoulaye_Wade_,4608,1666
Abdullah_,1918,439
Abdullah_Gul_,1303,149
Abdullah_al-Attiyah_,4389,1651
Abdullatif_Sener_,3357,1368
Abel_Pacheco_,2578,897
Abid_Hamid_Mahmud_Al-Tikriti_,3613,1479
Adam_Sandler_,2474,811
Adam_Scott_,3359,1369
Adel_Al-Jubeir_,2825,1052
Adolfo_Aguilar_Zinser_,3080,1222
Adolfo_Rodriguez_Saa_,2994,1170
Adrian_McPherson_,4749,1676
Adrian_Nastase_,1399,179
Adrien_Brody_,1942,454
Ahmad_Masood_,2083,559
Ahmed_Chalabi_,846,52
Ahmet_Necdet_Sezer_,3203,1296
Ai_Sugiyama_,2323,705
Aicha_El_Ouafi_,3185,1290
Aitor_Gonzalez_,2883,1094
Akbar_Hashemi_Rafsanjani_,1119,108
Akhmed_Zakayev_,2382,737
Al_Davis_,2214,640
Al_Gore_,3861,1554
Al_Pacino_,2754,1003
Al_Sharpton_,3682,1492
Alan_Ball_,2222,644
Alan_Greenspan_,1596,262
Alan_Mulally_,2742,997
Alastair_Campbell_,3622,1481
Albert_Costa_,4507,1660
Alberto_Fujimori_,3143,1265
Alberto_Ruiz_Gallardon_,1954,466
Albrecht_Mentz_,3737,1508
Aldo_Paredes_,2450,788
Alec_Baldwin_,2012,512
Alejandro_Atchugarry_,2052,548
Alejandro_Avila_,3307,1346
Alejandro_Toledo_,2593,905
Aleksander_Kwasniewski_,3473,1418
Alex_Barros_,1324,154
Alex_Penelas_,3092,1231
Alex_Sink_,2219,641
Alexander_Downer_,1873,420
Alexander_Losyukov_,1251,138
Alexander_Rumyantsev_,3233,1309
Alexandra_Stevenson_,2137,593
Alexandra_Vodjanikova_,3416,1390
Ali_Abbas_,2834,1062
Ali_Khamenei_,3611,1478
Ali_Naimi_,2016,518
Alice_Fisher_,2841,1068
Alicia_Silverstone_,2802,1039
Alimzhan_Tokhtakhounov_,2165,613
Alison_Lohman_,3800,1529
Allen_Iverson_,2760,1009
Allison_Janney_,3082,1224
Allyson_Felix_,3769,1520
Alvaro_Noboa_,2937,1136
Alvaro_Silva_Calderon_,2170,619
Alvaro_Uribe_,2236,659
Amanda_Beard_,1832,395
Amanda_Bynes_,1172,120
Amanda_Coetzer_,2377,733
Amber_Tamblyn_,2472,809
Amelia_Vega_,2449,787
Amelie_Mauresmo_,3931,1568
Amer_al-Saadi_,2283,687
Amram_Mitzna_,2027,529
Ana_Guevara_,4068,1603
Ana_Palacio_,1581,252
Anastasia_Myskina_,1797,367
Anders_Ebbeson_,1969,482
Anders_Fogh_Rasmussen_,2786,1030
Andre_Agassi_,2212,639
Andrei_Mikhnevich_,2525,849
Andrew_Bunner_,2371,728
Andrew_Cuomo_,1741,335
Andrew_Niccol_,3678,1491
Andrew_Weissmann_,3159,1272
Andy_Hebb_,3369,1373
Andy_Roddick_,2571,890
Angela_Bassett_,2321,702
Angela_Lansbury_,2636,938
Angela_Merkel_,2072,553
Angelina_Jolie_,944,67
Angelo_Reyes_,4068,1604
