Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,273,695
Aaron_Sorkin_,390,911
Abdel_Nasser_Assidi_,672,1312
Abdoulaye_Wade_,1240,1648
Abdullah_,1068,1589
Abdullah_Gul_,295,738
Abdullah_al-Attiyah_,1196,1638
Abdullatif_Sener_,769,1397
Abel_Pacheco_,291,731
Abid_Hamid_Mahmud_Al-Tikriti_,1245,1649
Adam_Sandler_,635,1268
Adam_Scott_,1,1
Adel_Al-Jubeir_,86,251
Adolfo_Aguilar_Zinser_,47,136
Adolfo_Rodriguez_Saa_,818,1443
Adrian_McPherson_,105,303
Adrian_Nastase_,967,1539
Adrien_Brody_,392,915
Ahmad_Masood_,1412,1672
Ahmed_Chalabi_,398,927
Ahmet_Necdet_Sezer_,426,978
Ai_Sugiyama_,933,1520
Aicha_El_Ouafi_,73,212
Aitor_Gonzalez_,341,831
Akbar_Hashemi_Rafsanjani_,173,476
Akhmed_Zakayev_,578,1198
Al_Davis_,708,1351
Al_Gore_,1049,1581
Al_Pacino_,691,1333
Al_Sharpton_,88,257
Alan_Ball_,571,1188
Alan_Greenspan_,1086,1602
Alan_Mulally_,343,835
Alastair_Campbell_,422,970
Albert_Costa_,388,908
Alberto_Fujimori_,854,1468
Alberto_Ruiz_Gallardon_,305,758
Albrecht_Mentz_,230,605
Aldo_Paredes_,2,4
Alec_Baldwin_,523,1131
Alejandro_Atchugarry_,635,1269
Alejandro_Avila_,13,37
Alejandro_Toledo_,126,361
Aleksander_Kwasniewski_,59,170
Alex_Barros_,526,1135
Alex_Penelas_,3,7
Alex_Sink_,262,669
Alexander_Downer_,180,490
Alexander_Losyukov_,269,687
Alexander_Rumyantsev_,4,10
Alexandra_Stevenson_,213,568
Alexandra_Vodjanikova_,260,663
Ali_Abbas_,370,873
Ali_Khamenei_,731,1374
Ali_Naimi_,274,698
Alice_Fisher_,1250,1652
Alicia_Silverstone_,188,509
Alimzhan_Tokhtakhounov_,508,1110
Alison_Lohman_,470,1052
Allen_Iverson_,550,1163
Allison_Janney_,323,791
Allyson_Felix_,62,179
Alvaro_Noboa_,397,925
Alvaro_Silva_Calderon_,5,13
Alvaro_Uribe_,198,532
Amanda_Beard_,404,940
Amanda_Bynes_,414,959
Amanda_Coetzer_,1231,1646
Amber_Tamblyn_,277,705
Amelia_Vega_,266,679
Amelie_Mauresmo_,39,113
Amer_al-Saadi_,465,1041
Amram_Mitzna_,60,173
Ana_Guevara_,395,920
Ana_Palacio_,222,586
Anastasia_Myskina_,620,1249
Anders_Ebbeson_,254,651
Anders_Fogh_Rasmussen_,1620,1679
Andre_Agassi_,333,812
Andrei_Mikhnevich_,338,823
Andrew_Bunner_,411,955
Andrew_Cuomo_,602,1231
Andrew_Niccol_,28,82
Andrew_Weissmann_,953,1533
Andy_Hebb_,6,16
Andy_Roddick_,571,1189
Angela_Bassett_,388,909
Angela_Lansbury_,482,1070
Angela_Merkel_,302,752
Angelina_Jolie_,804,1426
Angelo_Reyes_,124,356
Anibal_Ibarra_,1039,1577
Ann_Veneman_,123,353
Anna_Kournikova_,687,1327
Anna_Nicole_Smith_,187,506
Anne_Krueger_,575,1194
