Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.910232,1086
Aaron_Sorkin_,0.820629,858
Abdel_Nasser_Assidi_,0.636478,430
Abdoulaye_Wade_,1.00259,1302
Abdullah_,0.467465,118
Abdullah_Gul_,0.823888,873
Abdullah_al-Attiyah_,0.988014,1272
Abdullatif_Sener_,0.455026,104
Abel_Pacheco_,1.10942,1499
Abid_Hamid_Mahmud_Al-Tikriti_,0.357048,27
Adam_Sandler_,1.06584,1422
Adam_Scott_,1.19912,1591
Adel_Al-Jubeir_,0.651056,457
Adolfo_Aguilar_Zinser_,0.673049,504
Adolfo_Rodriguez_Saa_,0.633166,418
Adrian_McPherson_,0.941402,1172
Adrian_Nastase_,0.548887,241
Adrien_Brody_,0.522569,191
Ahmad_Masood_,0.537222,224
Ahmed_Chalabi_,0.635945,428
Ahmet_Necdet_Sezer_,1.13589,1521
Ai_Sugiyama_,0.613804,372
Aicha_El_Ouafi_,1.20205,1595
Aitor_Gonzalez_,0.830303,891
Akbar_Hashemi_Rafsanjani_,0.880088,1025
Akhmed_Zakayev_,0.877192,1016
Al_Davis_,1.05947,1407
Al_Gore_,0.991286,1282
Al_Pacino_,0.829688,887
Al_Sharpton_,0.519202,188
Alan_Ball_,1.05913,1406
Alan_Greenspan_,0.819585,852
Alan_Mulally_,1.10188,1484
Alastair_Campbell_,0.550069,245
Albert_Costa_,0.470709,124
Alberto_Fujimori_,0.904061,1070
Alberto_Ruiz_Gallardon_,1.10756,1492
Albrecht_Mentz_,0.87769,1018
Aldo_Paredes_,0.71999,612
Alec_Baldwin_,0.703025,581
Alejandro_Atchugarry_,0.841197,927
Alejandro_Avila_,0.687654,535
Alejandro_Toledo_,0.712452,600
Aleksander_Kwasniewski_,0.987465,1270
Alex_Barros_,0.570387,280
Alex_Penelas_,0.681952,519
Alex_Sink_,1.09503,1470
Alexander_Downer_,0.467374,117
Alexander_Losyukov_,0.874171,1011
Alexander_Rumyantsev_,0.976937,1251
Alexandra_Stevenson_,0.785436,753
Alexandra_Vodjanikova_,0.47347,129
Ali_Abbas_,0.407057,59
Ali_Khamenei_,0.865604,994
Ali_Naimi_,1.11376,1503
Alice_Fisher_,0.594743,331
Alicia_Silverstone_,1.14342,1534
Alimzhan_Tokhtakhounov_,1.05709,1399
Alison_Lohman_,1.16905,1564
Allen_Iverson_,0.912537,1094
Allison_Janney_,1.01731,1329
Allyson_Felix_,1.37839,1667
Alvaro_Noboa_,0.881748,1028
Alvaro_Silva_Calderon_,0.772029,725
Alvaro_Uribe_,0.744345,668
Amanda_Beard_,0.956317,1207
Amanda_Bynes_,0.795444,786
Amanda_Coetzer_,0.849316,952
Amber_Tamblyn_,0.985825,1265
Amelia_Vega_,0.657654,475
Amelie_Mauresmo_,1.45524,1674
Amer_al-Saadi_,1.05391,1393
Amram_Mitzna_,1.04174,1372
Ana_Guevara_,0.94625,1182
Ana_Palacio_,0.822255,866
Anastasia_Myskina_,0.850964,958
Anders_Fogh_Rasmussen_,0.439655,84
Andre_Agassi_,0.641351,438
Andrei_Mikhnevich_,1.0797,1447
Andrew_Bunner_,0.996379,1290
Andrew_Cuomo_,0.789485,764
