Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,100549,370
Aaron_Sorkin_,116061,770
Abdel_Nasser_Assidi_,125166,1055
Abdoulaye_Wade_,0,1
Abdullah_,133262,1257
Abdullah_Gul_,111720,636
Abdullah_al-Attiyah_,140915,1405
Abdullatif_Sener_,145218,1470
Abel_Pacheco_,93690,251
Abid_Hamid_Mahmud_Al-Tikriti_,150247,1540
Adam_Sandler_,107882,534
Adam_Scott_,105284,467
Adel_Al-Jubeir_,113340,685
Adolfo_Aguilar_Zinser_,106953,507
Adolfo_Rodriguez_Saa_,0,2
Adrian_McPherson_,134978,1298
Adrian_Nastase_,132405,1233
Adrien_Brody_,102310,406
Ahmad_Masood_,77519,108
Ahmed_Chalabi_,93456,246
Ahmet_Necdet_Sezer_,113460,690
Ai_Sugiyama_,145202,1469
Aicha_El_Ouafi_,93940,256
Aitor_Gonzalez_,154028,1572
Akbar_Hashemi_Rafsanjani_,152834,1567
Akhmed_Zakayev_,140903,1404
Al_Davis_,101988,399
Al_Gore_,104011,439
Al_Pacino_,113919,705
Al_Sharpton_,165256,1645
Alan_Ball_,121794,948
Alan_Greenspan_,157090,1598
Alan_Mulally_,139763,1387
Alastair_Campbell_,141587,1419
Albert_Costa_,157845,1608
Alberto_Fujimori_,91449.7,219
Alberto_Ruiz_Gallardon_,131492,1210
Albrecht_Mentz_,147007,1496
Aldo_Paredes_,0,3
Alec_Baldwin_,128582,1135
Alejandro_Atchugarry_,0,4
Alejandro_Avila_,99040,335
Alejandro_Toledo_,159829,1618
Aleksander_Kwasniewski_,122594,974
Alex_Barros_,130357,1178
Alex_Penelas_,102831,418
Alex_Sink_,137114,1349
Alexander_Downer_,144511,1459
Alexander_Losyukov_,117804,828
Alexander_Rumyantsev_,99971,360
Alexandra_Stevenson_,98070,317
Alexandra_Vodjanikova_,131735,1217
Ali_Abbas_,112434,655
Ali_Khamenei_,143235,1438
Ali_Naimi_,96100,290
Alice_Fisher_,69630,76
Alicia_Silverstone_,101097,385
Alimzhan_Tokhtakhounov_,69666.5,77
Alison_Lohman_,102377,407
Allen_Iverson_,118461,842
Allison_Janney_,95910,286
Allyson_Felix_,117524,820
Alvaro_Noboa_,151350,1551
Alvaro_Silva_Calderon_,157552,1605
Alvaro_Uribe_,89439.3,189
Amanda_Beard_,132171,1227
Amanda_Bynes_,106491,495
Amanda_Coetzer_,111090,616
Amber_Tamblyn_,90293,204
Amelia_Vega_,122985,991
Amelie_Mauresmo_,118218,838
Amer_al-Saadi_,136054,1323
Amram_Mitzna_,115258,745
Ana_Guevara_,114177,711
Ana_Palacio_,106722,500
Anastasia_Myskina_,125890,1075
Anders_Ebbeson_,122817,984
Anders_Fogh_Rasmussen_,135867,1319
Andre_Agassi_,64647,65
Andrei_Mikhnevich_,121256,929
Andrew_Bunner_,111025,615
Andrew_Cuomo_,110911,613
Andrew_Niccol_,119496,870
Andrew_Weissmann_,112156,648
Andy_Hebb_,95180,273
Andy_Roddick_,132113,1224
Angela_Bassett_,117245,815
Angela_Lansbury_,98731,333
Angela_Merkel_,125572,1067
Angelina_Jolie_,79573,122
Angelo_Reyes_,113637,699
