Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,108,299
Aaron_Sorkin_,877,1458
Abdel_Nasser_Assidi_,500,1077
Abdoulaye_Wade_,1,1
Abdullah_,349,844
Abdullah_Gul_,494,1069
Abdullah_al-Attiyah_,1277,1640
Abdullatif_Sener_,643,1261
Abel_Pacheco_,620,1234
Abid_Hamid_Mahmud_Al-Tikriti_,1025,1552
Adam_Sandler_,208,539
Adam_Scott_,2,4
Adel_Al-Jubeir_,1017,1550
Adolfo_Aguilar_Zinser_,790,1394
Adolfo_Rodriguez_Saa_,78,220
Adrian_McPherson_,686,1302
Adrian_Nastase_,3,7
Adrien_Brody_,587,1194
Ahmad_Masood_,365,871
Ahmed_Chalabi_,388,912
Ahmet_Necdet_Sezer_,885,1470
Ai_Sugiyama_,241,616
Aicha_El_Ouafi_,226,581
Aitor_Gonzalez_,612,1225
Akbar_Hashemi_Rafsanjani_,234,602
Akhmed_Zakayev_,64,180
Al_Davis_,4,10
Al_Gore_,1026,1554
Al_Pacino_,153,410
Al_Sharpton_,105,291
Alan_Ball_,713,1330
Alan_Greenspan_,696,1313
Alan_Mulally_,5,13
Alastair_Campbell_,6,16
Albert_Costa_,884,1469
Alberto_Fujimori_,7,19
Alberto_Ruiz_Gallardon_,288,717
Albrecht_Mentz_,8,22
Aldo_Paredes_,463,1024
Alec_Baldwin_,69,194
Alejandro_Atchugarry_,9,25
Alejandro_Avila_,958,1519
Alejandro_Toledo_,205,530
Aleksander_Kwasniewski_,541,1130
Alex_Barros_,355,850
Alex_Penelas_,297,739
Alex_Sink_,10,28
Alexander_Downer_,25,71
Alexander_Losyukov_,370,883
Alexander_Rumyantsev_,11,31
Alexandra_Stevenson_,1148,1604
Alexandra_Vodjanikova_,15,43
Ali_Abbas_,361,865
Ali_Khamenei_,12,34
Ali_Naimi_,858,1440
Alice_Fisher_,377,894
Alicia_Silverstone_,1008,1543
Alimzhan_Tokhtakhounov_,13,37
Alison_Lohman_,293,729
Allen_Iverson_,593,1201
Allison_Janney_,14,40
Allyson_Felix_,815,1413
Alvaro_Noboa_,394,918
Alvaro_Silva_Calderon_,256,648
Alvaro_Uribe_,524,1110
Amanda_Beard_,539,1127
Amanda_Bynes_,81,227
Amanda_Coetzer_,797,1400
Amber_Tamblyn_,829,1420
Amelia_Vega_,31,89
Amelie_Mauresmo_,714,1331
Amer_al-Saadi_,474,1039
Amram_Mitzna_,15,44
Ana_Guevara_,1031,1560
Ana_Palacio_,4,11
Anastasia_Myskina_,552,1147
Anders_Ebbeson_,848,1432
Anders_Fogh_Rasmussen_,239,611
Andre_Agassi_,757,1370
Andrei_Mikhnevich_,1280,1642
Andrew_Bunner_,406,934
Andrew_Cuomo_,159,426
Andrew_Niccol_,865,1444
Andrew_Weissmann_,254,644
Andy_Hebb_,16,46
Andy_Roddick_,864,1443
Angela_Bassett_,852,1437
Angela_Lansbury_,17,49
Angela_Merkel_,124,337
Angelina_Jolie_,450,1005
Angelo_Reyes_,424,965
Anibal_Ibarra_,1055,1568
Ann_Veneman_,296,737
Anna_Kournikova_,985,1533
Anna_Nicole_Smith_,18,52
Anne_Krueger_,19,55
